Unnamed: 0,research_id,gpt3_id,temperature,respondent_id,response_id,exp_condition,object,response,eucl_item_resp,eucl_objc_resp,cos_dist_item_resp,cos_dist_objc_resp
417,GPT3202208,cmpl-5kwTtVVlIU0G9WSj38WA1mrCMlcbs,0.6,202208078,2022080503,3,book,book club,10.384455,6.411467,0.6864994168281555,0.20439690351486206
418,GPT3202208,cmpl-5kwTu4yQWo7JMrxYtMo7RRNe8tSrU,0.6,202208079,2022080505,4,book,paperweight keep papers from flying away,14.132039,13.900374,0.6121380031108856,0.5823350548744202
419,GPT3202208,cmpl-5kwTu4yQWo7JMrxYtMo7RRNe8tSrU,0.6,202208079,2022080506,4,book,doorstop keep door from slamming shut,15.433317,16.814781,0.6044914722442627,0.8086400926113129
420,GPT3202208,cmpl-5kwTu4yQWo7JMrxYtMo7RRNe8tSrU,0.6,202208079,2022080507,4,book,coaster for cold drink,14.100162,14.798676,0.6672972142696381,0.7790726572275162
421,GPT3202208,cmpl-5kwTu4yQWo7JMrxYtMo7RRNe8tSrU,0.6,202208079,2022080508,4,book,bookmark save your place in other book,16.027494,12.859493,0.7251762747764587,0.3057793378829956
422,GPT3202208,cmpl-5kwTu4yQWo7JMrxYtMo7RRNe8tSrU,0.6,202208079,2022080509,4,book,part of centerpieces for table setting or decoration,17.30706,18.94113,0.5452477037906647,0.7749041616916656
423,GPT3202208,cmpl-5kwTu4yQWo7JMrxYtMo7RRNe8tSrU,0.6,202208079,2022080510,4,book,wall art when hung on the wall with other books or by itself,21.54716,21.203262,0.561970978975296,0.5051404535770416
424,GPT3202208,cmpl-5kwU0BVku9KDp6IgMx73aPOGfu8iu,0.6,202208080,2022080512,5,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
425,GPT3202208,cmpl-5kwU0BVku9KDp6IgMx73aPOGfu8iu,0.6,202208080,2022080513,5,book,hold up table leg,11.4349165,13.881406,0.3996010422706604,0.7288444340229034
426,GPT3202208,cmpl-5kwU0BVku9KDp6IgMx73aPOGfu8iu,0.6,202208080,2022080514,5,book,paper airple,8.08654,6.8166714,0.6936120688915253,0.520037055015564
427,GPT3202208,cmpl-5kwU0BVku9KDp6IgMx73aPOGfu8iu,0.6,202208080,2022080515,5,book,coaster,8.111664,8.541094,0.7338162064552307,0.8625434339046478
428,GPT3202208,cmpl-5kwU3tYTCzdOCuABwagph6TABwfO2,0.6,202208081,2022080517,1,fork,play the pio,11.216508,11.819473,0.90247593075037,1.0149874072521925
429,GPT3202208,cmpl-5kwU3tYTCzdOCuABwagph6TABwfO2,0.6,202208081,2022080518,1,fork,Stick fork in electrical socket,18.24644,15.348226,0.7214536666870117,0.3445759415626526
430,GPT3202208,cmpl-5kwU3tYTCzdOCuABwagph6TABwfO2,0.6,202208081,2022080519,1,fork,comb,8.5469675,8.013143,0.8249666690826416,0.7323091328144073
431,GPT3202208,cmpl-5kwU3tYTCzdOCuABwagph6TABwfO2,0.6,202208081,2022080520,1,fork,eat soup,12.905983,12.029566,0.790849044919014,0.665251761674881
432,GPT3202208,cmpl-5kwU5vB1NN1SjxQLFFe9YiFy3eeut,0.6,202208082,2022080522,2,fork,Pitchfork (for gardening),14.965276,14.688921,0.7915494590997696,0.7533050179481506
433,GPT3202208,cmpl-5kwU5vB1NN1SjxQLFFe9YiFy3eeut,0.6,202208082,2022080523,2,fork,Forklift (move heavy objects),18.179989,17.93862,0.7075024843215942,0.6743965744972229
434,GPT3202208,cmpl-5kwU5vB1NN1SjxQLFFe9YiFy3eeut,0.6,202208082,2022080524,2,fork,Musical forks (played like xylophon,17.205132,16.358667,0.6971556544303894,0.5819657146930695
435,GPT3202208,cmpl-5kwU5vB1NN1SjxQLFFe9YiFy3eeut,0.6,202208082,2022080525,2,fork,Fork in the road (decision point),20.499222,18.675707,0.7132434248924255,0.46833205223083496
436,GPT3202208,cmpl-5kwU5vB1NN1SjxQLFFe9YiFy3eeut,0.6,202208082,2022080526,2,fork,Fork over (hd something over usually money),20.091322,18.374008,0.7443507015705109,0.5110033750534058
437,GPT3202208,cmpl-5kwU8h1MnkvJEs64g80RRHBpTnQjX,0.6,202208083,2022080528,3,fork,eat spaghetti,12.657948,11.387965,0.8170596063137054,0.6332978308200836
438,GPT3202208,cmpl-5kwU8h1MnkvJEs64g80RRHBpTnQjX,0.6,202208083,2022080529,3,fork,hold up pair of pts,11.7294855,11.636959,0.7187799513339996,0.7080328166484833
439,GPT3202208,cmpl-5kwU8h1MnkvJEs64g80RRHBpTnQjX,0.6,202208083,2022080530,3,fork,In game of Jenga,12.452612,12.805166,0.8869615495204926,0.9500875249505043
440,GPT3202208,cmpl-5kwU8h1MnkvJEs64g80RRHBpTnQjX,0.6,202208083,2022080531,3,fork,microphone,8.803471,8.959774,0.7783676832914352,0.8134010285139084
441,GPT3202208,cmpl-5kwU8h1MnkvJEs64g80RRHBpTnQjX,0.6,202208083,2022080532,3,fork,measure ingredient when cooking,14.789895,14.234583,0.815270408987999,0.7359896302223206
442,GPT3202208,cmpl-5kwU8h1MnkvJEs64g80RRHBpTnQjX,0.6,202208083,2022080533,3,fork,bookmark,8.875823,8.851403,0.8914190903306007,0.8955100849270821
443,GPT3202208,cmpl-5kwUAw0QlvwmvNw9BDNfb78F5xjBV,0.6,202208084,2022080535,4,fork,the tines pick up small objects,15.575721,14.056173,0.7184669971466064,0.5138369202613831
444,GPT3202208,cmpl-5kwUAw0QlvwmvNw9BDNfb78F5xjBV,0.6,202208084,2022080536,4,fork,tong grab food from container,16.360258,15.442536,0.6947546601295471,0.5703027844429016
445,GPT3202208,cmpl-5kwUAw0QlvwmvNw9BDNfb78F5xjBV,0.6,202208084,2022080537,4,fork,Bend the tines claw-like shape grip something,23.808937,22.385086,0.641793429851532,0.4507976770401001
446,GPT3202208,cmpl-5kwUAw0QlvwmvNw9BDNfb78F5xjBV,0.6,202208084,2022080538,4,fork,the hdle stamp,8.909075,8.548346,0.889472708106041,0.8270184099674225
447,GPT3202208,cmpl-5kwUDzd84uSjIoFretI6sVctg0dnk,0.6,202208085,2022080540,5,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
448,GPT3202208,cmpl-5kwUDzd84uSjIoFretI6sVctg0dnk,0.6,202208085,2022080541,5,fork,Stick in the ground mark your spot,15.814504,15.604957,0.6810396313667297,0.6528096199035645
449,GPT3202208,cmpl-5kwUDzd84uSjIoFretI6sVctg0dnk,0.6,202208085,2022080542,5,fork,hairpin,9.503166,8.5654955,0.9231463074684143,0.7565769106149673
450,GPT3202208,cmpl-5kwUDzd84uSjIoFretI6sVctg0dnk,0.6,202208085,2022080543,5,fork,Curl wire around it ring,14.411701,13.933747,0.6690593659877777,0.6045314967632294
451,GPT3202208,cmpl-5kwUDzd84uSjIoFretI6sVctg0dnk,0.6,202208085,2022080544,5,fork,necklace or bracelet,14.652073,14.604058,0.7971612513065338,0.7925718873739243
452,GPT3202208,cmpl-5kwUGznIprt6L2OFOmav4ULaitHSl,0.6,202208086,2022080546,1,tin can,vase for flowers,12.931841,12.249508,0.7467731535434723,0.653326004743576
453,GPT3202208,cmpl-5kwUGznIprt6L2OFOmav4ULaitHSl,0.6,202208086,2022080547,1,tin can,cdle holder,7.6485944,7.8092465,0.6341176629066467,0.6758415997028351
454,GPT3202208,cmpl-5kwUGznIprt6L2OFOmav4ULaitHSl,0.6,202208086,2022080548,1,tin can,wind chime,11.47459,10.984515,0.7781482487916946,0.7115636467933655
455,GPT3202208,cmpl-5kwUGznIprt6L2OFOmav4ULaitHSl,0.6,202208086,2022080549,1,tin can,store small objects like paper clips or buttons,26.058546,25.61484,0.6481028497219086,0.5842044651508331
456,GPT3202208,cmpl-5kwUGznIprt6L2OFOmav4ULaitHSl,0.6,202208086,2022080550,1,tin can,cut in half d plter for succulents or cacti.,20.166296,19.471748,0.7787032723426819,0.6815075874328613
457,GPT3202208,cmpl-5kwUGznIprt6L2OFOmav4ULaitHSl,0.6,202208086,2022080551,1,tin can,painted d decorative object for the home.,21.020435,20.820358,0.5938407778739929,0.5642414391040802
458,GPT3202208,cmpl-5kwUGznIprt6L2OFOmav4ULaitHSl,0.6,202208086,2022080552,1,tin can,Smaller tin cs strung together with ribbon or twine garld or bunting.,28.425386,26.083015,0.7104184925556183,0.3890331983566284
459,GPT3202208,cmpl-5kwUGznIprt6L2OFOmav4ULaitHSl,0.6,202208086,2022080553,1,tin can,Tin cs of different sizes stacked on top of each other create interesting sculptures or centerpieces,30.783278,29.25626,0.6848480999469757,0.471310555934906
460,GPT3202208,cmpl-5kwUNsuP1w0mnGm8UjUPMlV1foO8D,0.6,202208087,2022080555,2,tin can,plt pot,11.739294,9.740617,0.940657302737236,0.6331315338611603
461,GPT3202208,cmpl-5kwUNsuP1w0mnGm8UjUPMlV1foO8D,0.6,202208087,2022080556,2,tin can,pencil holder,10.500563,10.378667,0.6244674921035767,0.6125678718090057
462,GPT3202208,cmpl-5kwUNsuP1w0mnGm8UjUPMlV1foO8D,0.6,202208087,2022080557,2,tin can,hold paintbrushes,9.896337,9.790033,0.7233152091503143,0.716549426317215
463,GPT3202208,cmpl-5kwUNsuP1w0mnGm8UjUPMlV1foO8D,0.6,202208087,2022080558,2,tin can,vase,8.292153,7.6405344,0.7051166892051697,0.6108116507530212
464,GPT3202208,cmpl-5kwUNsuP1w0mnGm8UjUPMlV1foO8D,0.6,202208087,2022080559,2,tin can,cut in half d small trashc,15.958734,15.109811,0.7184737622737885,0.6023284494876862
465,GPT3202208,cmpl-5kwUQJjrE2kRcezxlJCzi9s4tBeS7,0.6,202208088,2022080561,3,tin can,plter for small succulents or cacti.,17.57253,17.062256,0.8441088646650314,0.7733073979616165
466,GPT3202208,cmpl-5kwUQJjrE2kRcezxlJCzi9s4tBeS7,0.6,202208088,2022080562,3,tin can,It could mini oven for cooking things like pies or pastries.,31.816164,30.72356,0.7039336860179901,0.548839271068573
467,GPT3202208,cmpl-5kwUQJjrE2kRcezxlJCzi9s4tBeS7,0.6,202208088,2022080563,3,tin can,ltern is other popular option. All you need is some paint patterned paper d cdle.,28.411678,28.29397,0.6161324083805084,0.5962840914726257
468,GPT3202208,cmpl-5kwUQJjrE2kRcezxlJCzi9s4tBeS7,0.6,202208088,2022080564,3,tin can,Tin cs c create fun sculptures or decorative pieces for the home,30.951687,29.330732,0.6363614499568939,0.4114339351654053
469,GPT3202208,cmpl-5kwUUiIgQIzLYBBre1uMvniXMa3jD,0.6,202208089,2022080566,4,tin can,c ltern: cut out the top d bottom of c then hammer d nail holes around the circumference of the c. Place cdle inside d enjoy your new ltern!,53.259373,52.49016,0.7014119327068329,0.5874927341938019
470,GPT3202208,cmpl-5kwUUiIgQIzLYBBre1uMvniXMa3jD,0.6,202208089,2022080567,4,tin can,bird feeder: poke two small holes near the top of empty c thread string or twine through the holes tie knots on the inside of the c secure the string/twine. Fill with birdseed d hg from tree brch!,78.96201,78.13468,0.6830330789089203,0.5585024654865265
471,GPT3202208,cmpl-5kwUUiIgQIzLYBBre1uMvniXMa3jD,0.6,202208089,2022080568,4,tin can,vase: remove both ends of empty c decorate however you like (paint it wrap it in fabric or yarn etc.) fill with fresh flowers!,58.744427,58.446346,0.609213799238205,0.5606001615524292
472,GPT3202208,cmpl-5kwUZ85qfiK2PIuhsZpDKUIVAROIx,0.6,202208090,2022080570,5,tin can,wind chime out of tin cs d metal spoons,24.79085,21.7223,0.6856732070446014,0.27776962518692017
473,GPT3202208,cmpl-5kwUZ85qfiK2PIuhsZpDKUIVAROIx,0.6,202208090,2022080571,5,tin can,vase by painting it d adding some fake flowers,22.52842,21.85098,0.6860956847667694,0.5913130939006805
474,GPT3202208,cmpl-5kwUZ85qfiK2PIuhsZpDKUIVAROIx,0.6,202208090,2022080572,5,tin can,bird feeder by poking holes in it d stringing it up with some wire or string,29.860434,28.708765,0.7381726503372192,0.575111985206604
475,GPT3202208,cmpl-5kwUZ85qfiK2PIuhsZpDKUIVAROIx,0.6,202208090,2022080573,5,tin can,Create art piece by gluing various sized tin cs together in interesting pattern or design.,36.420452,35.46548,0.6294886469841003,0.4924144148826599
476,GPT3202208,cmpl-5kwUZ85qfiK2PIuhsZpDKUIVAROIx,0.6,202208090,2022080574,5,tin can,your own mini trash c out of tin c by decorating it however you wt d adding lid with hdle.,35.69553,33.356403,0.6851242482662201,0.3600730895996094
477,GPT3202208,cmpl-5kwUfy5GJcPjljw6qbr3BD0QWicDX,0.65,202208091,2022080577,1,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
478,GPT3202208,cmpl-5kwUfy5GJcPjljw6qbr3BD0QWicDX,0.65,202208091,2022080578,1,book,hold up wobbly table,10.380473,12.90351,0.39744943380355835,0.74134361743927
479,GPT3202208,cmpl-5kwUfy5GJcPjljw6qbr3BD0QWicDX,0.65,202208091,2022080579,1,book,ripped apart d kindling for fire,17.436327,17.586842,0.7136521637439728,0.7408501505851746
480,GPT3202208,cmpl-5kwUfy5GJcPjljw6qbr3BD0QWicDX,0.65,202208091,2022080580,1,book,rolled up d baton or bludgeon,13.881182,14.769678,0.7501597106456757,0.9044995009899139
481,GPT3202208,cmpl-5kwUfy5GJcPjljw6qbr3BD0QWicDX,0.65,202208091,2022080581,1,book,book's pages origami paper.,20.49728,17.13627,0.699770987033844,0.2474365234375
482,GPT3202208,cmpl-5kwUfy5GJcPjljw6qbr3BD0QWicDX,0.65,202208091,2022080582,1,book,The spine of bookmark.,12.248008,11.640032,0.6762565970420837,0.5995968282222748
483,GPT3202208,cmpl-5kwUfy5GJcPjljw6qbr3BD0QWicDX,0.65,202208091,2022080583,1,book,Books c also be stacked on top of each other create makeshift furniture like chairs or tables,30.905087,32.484726,0.3855533003807068,0.583444744348526
484,GPT3202208,cmpl-5kwUiRXjw54bvsu0o3PEuV0Ffh69J,0.65,202208092,2022080585,2,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
485,GPT3202208,cmpl-5kwUiRXjw54bvsu0o3PEuV0Ffh69J,0.65,202208092,2022080586,2,book,coaster for your beverage,10.749779,11.534514,0.6958736479282379,0.8415272086858749
486,GPT3202208,cmpl-5kwUiRXjw54bvsu0o3PEuV0Ffh69J,0.65,202208092,2022080587,2,book,level out wobbly table,10.868337,12.91998,0.46528732776641846,0.7563886046409607
487,GPT3202208,cmpl-5kwUiRXjw54bvsu0o3PEuV0Ffh69J,0.65,202208092,2022080588,2,book,paperweight,8.695191,8.987339,0.8309639245271683,0.9399681501090527
488,GPT3202208,cmpl-5kwUiRXjw54bvsu0o3PEuV0Ffh69J,0.65,202208092,2022080589,2,book,mini fort or ho,13.917833,14.10322,0.7468565702438354,0.7885658293962479
489,GPT3202208,cmpl-5kwUiRXjw54bvsu0o3PEuV0Ffh69J,0.65,202208092,2022080590,2,book,Cut out the pages d them confetti,15.395262,14.573204,0.7892656326293945,0.6785070896148682
490,GPT3202208,cmpl-5kwUiRXjw54bvsu0o3PEuV0Ffh69J,0.65,202208092,2022080591,2,book,the cover tray for holding smaller items,18.718369,19.429737,0.5775613486766815,0.6735049784183502
491,GPT3202208,cmpl-5kwUiRXjw54bvsu0o3PEuV0Ffh69J,0.65,202208092,2022080592,2,book,Decorate the cover with stickers washi tape etc,23.971607,23.607363,0.7533943951129913,0.7008464634418488
492,GPT3202208,cmpl-5kwUnYLGcL0wnlp9pgmQRJLRG215I,0.65,202208093,2022080594,3,book,paperweight keep papers from flying away,14.132039,13.900374,0.6121380031108856,0.5823350548744202
493,GPT3202208,cmpl-5kwUnYLGcL0wnlp9pgmQRJLRG215I,0.65,202208093,2022080595,3,book,doorstop so that the door doesn't slam shut,15.076526,16.187958,0.6141459047794342,0.7792317867279053
494,GPT3202208,cmpl-5kwUnYLGcL0wnlp9pgmQRJLRG215I,0.65,202208093,2022080596,3,book,prop up computer screen so that you c see it better,17.926609,18.156939,0.6514874696731567,0.6849905848503113
495,GPT3202208,cmpl-5kwUnYLGcL0wnlp9pgmQRJLRG215I,0.65,202208093,2022080597,3,book,You c help you reach things that are high up on shelves,20.808975,20.625633,0.6395130455493927,0.6097773015499115
496,GPT3202208,cmpl-5kwUnYLGcL0wnlp9pgmQRJLRG215I,0.65,202208093,2022080598,3,book,If you're feeling cold you c temporary pillow or blket,18.139133,19.538385,0.5571206212043762,0.7524809539318085
497,GPT3202208,cmpl-5kwUsvjuKPw1b1WD0LNFFuYlulHbY,0.65,202208094,2022080600,4,book,statement. For example placing on your coffee table sends message guests that you are well-read d intelligent,38.90293,38.537617,0.5853467881679535,0.5179289877414703
498,GPT3202208,cmpl-5kwUsvjuKPw1b1WD0LNFFuYlulHbY,0.65,202208094,2022080601,4,book,tool for self-improvement. For example my people books on tape help them fall asleep at night or quit smoking,47.52136,46.684917,0.6184071004390717,0.48213428258895874
499,GPT3202208,cmpl-5kwUsvjuKPw1b1WD0LNFFuYlulHbY,0.65,202208094,2022080602,4,book,art object. For example you could take old book d decoupage it with pretty paper or fabric jewelry box,43.423355,42.332005,0.5891121625900269,0.4165075421333313
500,GPT3202208,cmpl-5kwUsvjuKPw1b1WD0LNFFuYlulHbY,0.65,202208094,2022080603,4,book,more functional ways such as: propping up wobbly table leg,20.728065,22.793884,0.4574137330055237,0.7349917888641357
501,GPT3202208,cmpl-5kwUxobGujEqekmR0RRmYftsptv8p,0.65,202208095,2022080605,5,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
502,GPT3202208,cmpl-5kwUxobGujEqekmR0RRmYftsptv8p,0.65,202208095,2022080606,5,book,paper airple,8.08654,6.8166714,0.6936120688915253,0.520037055015564
503,GPT3202208,cmpl-5kwUxobGujEqekmR0RRmYftsptv8p,0.65,202208095,2022080607,5,book,prop up wobbly table,11.389519,13.736711,0.47170114517211914,0.8082965761423111
504,GPT3202208,cmpl-5kwUxobGujEqekmR0RRmYftsptv8p,0.65,202208095,2022080608,5,book,coaster for your hot beverage,13.553037,14.394693,0.6679273545742035,0.8036085218191147
505,GPT3202208,cmpl-5kwUxobGujEqekmR0RRmYftsptv8p,0.65,202208095,2022080609,5,book,weight hold down stack of papers,15.571112,15.315957,0.6045823395252228,0.5687590837478638
506,GPT3202208,cmpl-5kwV03Rz011Lm0uO49SqsIznx3q9D,0.65,202208096,2022080611,1,fork,hairpin,9.503166,8.5654955,0.9231463074684143,0.7565769106149673
507,GPT3202208,cmpl-5kwV03Rz011Lm0uO49SqsIznx3q9D,0.65,202208096,2022080612,1,fork,Stick fork in electrical outlet see if it's still live,19.389702,17.027546,0.7241336703300476,0.4109753370285034
508,GPT3202208,cmpl-5kwV03Rz011Lm0uO49SqsIznx3q9D,0.65,202208096,2022080613,1,fork,eat soup without making noise,17.71171,17.168793,0.7205488979816437,0.6457024812698364
509,GPT3202208,cmpl-5kwV03Rz011Lm0uO49SqsIznx3q9D,0.65,202208096,2022080614,1,fork,apply makeup especially mascara,18.718592,19.024145,0.7823276668787003,0.8283006846904755
510,GPT3202208,cmpl-5kwV03Rz011Lm0uO49SqsIznx3q9D,0.65,202208096,2022080615,1,fork,chopsticks,8.870154,7.416323,0.8108181208372116,0.5717779695987701
511,GPT3202208,cmpl-5kwV03Rz011Lm0uO49SqsIznx3q9D,0.65,202208096,2022080616,1,fork,play the guitar,12.048836,12.930957,0.7385067641735077,0.8779350072145462
512,GPT3202208,cmpl-5kwV3G9J2mTsS0quh6tlJ0Fw1COVz,0.65,202208097,2022080618,2,fork,eat,8.833493,8.279608,0.8138067722320557,0.7215096056461334
513,GPT3202208,cmpl-5kwV3G9J2mTsS0quh6tlJ0Fw1COVz,0.65,202208097,2022080619,2,fork,pick up food,10.636078,10.503015,0.7261300981044769,0.7096513211727142
514,GPT3202208,cmpl-5kwV3G9J2mTsS0quh6tlJ0Fw1COVz,0.65,202208097,2022080620,2,fork,serve food,11.245115,11.144304,0.7260825037956238,0.7142874300479889
515,GPT3202208,cmpl-5kwV3G9J2mTsS0quh6tlJ0Fw1COVz,0.65,202208097,2022080621,2,fork,utensil,8.161305,6.9697948,0.7651957422494888,0.5631056427955627
516,GPT3202208,cmpl-5kwV3G9J2mTsS0quh6tlJ0Fw1COVz,0.65,202208097,2022080622,2,fork,cook with,9.011948,7.938328,0.8388512134552002,0.6567047536373138
517,GPT3202208,cmpl-5kwV3G9J2mTsS0quh6tlJ0Fw1COVz,0.65,202208097,2022080623,2,fork,bake with,9.335203,8.158361,0.8747358322143555,0.6735759377479553
518,GPT3202208,cmpl-5kwV3G9J2mTsS0quh6tlJ0Fw1COVz,0.65,202208097,2022080624,2,fork,For crafts,8.568472,9.172226,0.7783765494823456,0.9003268256783485
519,GPT3202208,cmpl-5kwV3G9J2mTsS0quh6tlJ0Fw1COVz,0.65,202208097,2022080625,2,fork,tool,8.706191,7.9833045,0.8307422250509262,0.7053016424179077
520,GPT3202208,cmpl-5kwV5tSHlRszMXf0IRsygGjfHJPPn,0.65,202208098,2022080627,3,fork,bookmark in or magazine,11.1350155,11.585119,0.8038557171821594,0.8818492814898491
521,GPT3202208,cmpl-5kwV5tSHlRszMXf0IRsygGjfHJPPn,0.65,202208098,2022080628,3,fork,Stick it in plt pot mark where you plted something,15.070246,13.540494,0.8068503141403198,0.5923672914505005
522,GPT3202208,cmpl-5kwV5tSHlRszMXf0IRsygGjfHJPPn,0.65,202208098,2022080629,3,fork,balce it on your nose,8.370123,8.070176,0.7344046831130981,0.6890235245227814
523,GPT3202208,cmpl-5kwV5tSHlRszMXf0IRsygGjfHJPPn,0.65,202208098,2022080630,3,fork,paint with,8.327432,8.82373,0.7328772842884064,0.8305478990077972
524,GPT3202208,cmpl-5kwV892jV1Wa7olnSgXgtz3HEAcwV,0.65,202208099,2022080632,4,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
525,GPT3202208,cmpl-5kwV892jV1Wa7olnSgXgtz3HEAcwV,0.65,202208099,2022080633,4,fork,Stir drink,12.042442,11.312114,0.7778919339179993,0.672814279794693
526,GPT3202208,cmpl-5kwV892jV1Wa7olnSgXgtz3HEAcwV,0.65,202208099,2022080634,4,fork,Eat soup,12.905983,12.029566,0.790849044919014,0.665251761674881
527,GPT3202208,cmpl-5kwV892jV1Wa7olnSgXgtz3HEAcwV,0.65,202208099,2022080635,4,fork,Hold up your hair while you put makeup on,14.757673,16.14265,0.6324128806591034,0.831503763794899
528,GPT3202208,cmpl-5kwV892jV1Wa7olnSgXgtz3HEAcwV,0.65,202208099,2022080636,4,fork,Eat salad,13.121288,12.177512,0.782488226890564,0.6482502818107605
529,GPT3202208,cmpl-5kwVApAm8HxA4s5YsxaZapNCP2W07,0.65,202208100,2022080638,5,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
530,GPT3202208,cmpl-5kwVApAm8HxA4s5YsxaZapNCP2W07,0.65,202208100,2022080639,5,fork,hairpin,9.503166,8.5654955,0.9231463074684143,0.7565769106149673
531,GPT3202208,cmpl-5kwVApAm8HxA4s5YsxaZapNCP2W07,0.65,202208100,2022080640,5,fork,shish kebab skewer,20.034977,17.889566,0.9564985372126102,0.6470859348773956
532,GPT3202208,cmpl-5kwVApAm8HxA4s5YsxaZapNCP2W07,0.65,202208100,2022080641,5,fork,play the xylophone,11.067172,11.592082,0.7920970618724823,0.8818945586681366
533,GPT3202208,cmpl-5kwVCkAYYCToS1BtF9cyDjA0l4mj7,0.65,202208101,2022080643,1,tin can,vase for flowers,12.931841,12.249508,0.7467731535434723,0.653326004743576
534,GPT3202208,cmpl-5kwVCkAYYCToS1BtF9cyDjA0l4mj7,0.65,202208101,2022080644,1,tin can,It c store pens d pencils,19.62565,18.584866,0.7490360736846924,0.6045293509960175
535,GPT3202208,cmpl-5kwVCkAYYCToS1BtF9cyDjA0l4mj7,0.65,202208101,2022080645,1,tin can,other ideis plter for small plts or herbs,15.009759,13.534782,0.919879600405693,0.7038227021694183
536,GPT3202208,cmpl-5kwVCkAYYCToS1BtF9cyDjA0l4mj7,0.65,202208101,2022080646,1,tin can,fourth option is cut the top off of the c d cdle holder,20.933556,20.747028,0.6723252832889557,0.6457939147949219
537,GPT3202208,cmpl-5kwVCkAYYCToS1BtF9cyDjA0l4mj7,0.65,202208101,2022080647,1,tin can,Finally the c container for homemade soap,19.276066,17.645678,0.6997867524623871,0.47902804613113403
538,GPT3202208,cmpl-5kwVHWPPxndjPpnonxsTcAb4tw3ca,0.65,202208102,2022080649,2,tin can,vase for flowers,12.931841,12.249508,0.7467731535434723,0.653326004743576
539,GPT3202208,cmpl-5kwVHWPPxndjPpnonxsTcAb4tw3ca,0.65,202208102,2022080650,2,tin can,Hg it from string d wind chime,18.452454,17.61628,0.7963127791881561,0.679250180721283
540,GPT3202208,cmpl-5kwVHWPPxndjPpnonxsTcAb4tw3ca,0.65,202208102,2022080651,2,tin can,Paint it d decorative item,16.299404,15.234378,0.668391227722168,0.5249507427215576
541,GPT3202208,cmpl-5kwVHWPPxndjPpnonxsTcAb4tw3ca,0.65,202208102,2022080652,2,tin can,birdfeeder,9.685293,8.969403,0.9510589241981506,0.8322862535715103
542,GPT3202208,cmpl-5kwVKphFIHvAFzHj9zUeqoYBxCgF6,0.65,202208103,2022080654,3,tin can,filled with sd door stop,14.399359,14.588738,0.6200613081455231,0.6475995779037476
543,GPT3202208,cmpl-5kwVKphFIHvAFzHj9zUeqoYBxCgF6,0.65,202208103,2022080655,3,tin can,with both ends cut off plt holder,14.991728,14.219017,0.7361460626125336,0.6302063763141632
544,GPT3202208,cmpl-5kwVKphFIHvAFzHj9zUeqoYBxCgF6,0.65,202208103,2022080656,3,tin can,cdle holder (cut one end off d place cdle inside),25.308659,25.328604,0.630285918712616,0.6304764449596405
545,GPT3202208,cmpl-5kwVKphFIHvAFzHj9zUeqoYBxCgF6,0.65,202208103,2022080657,3,tin can,Tin c solar lterns (punch holes in the sides of the c insert hdle d add telight cdl,37.321327,35.23058,0.7425205707550049,0.44793009757995605
546,GPT3202208,cmpl-5kwVKphFIHvAFzHj9zUeqoYBxCgF6,0.65,202208103,2022080658,3,tin can,Tin C Stovetop Popcorn Popper,21.155804,17.73394,0.7701961994171143,0.3152616024017334
547,GPT3202208,cmpl-5kwVKphFIHvAFzHj9zUeqoYBxCgF6,0.65,202208103,2022080659,3,tin can,Mini Tin C Plters,13.561907,9.307556,0.7500535994768143,0.221357524394989
548,GPT3202208,cmpl-5kwVKphFIHvAFzHj9zUeqoYBxCgF6,0.65,202208103,2022080660,3,tin can,Tin C luminaries (Poke holes in the top of the lid d bottom of the c. Place LED lights or cdles inside.),43.014866,41.675705,0.6303453743457794,0.43859171867370605
549,GPT3202208,cmpl-5kwVQg4wEcCtVI4muTnwUDM1Wd0FR,0.65,202208104,2022080662,4,tin can,vase: Fill tin c with water d add fresh flowers,34.160126,32.252247,0.6883678436279297,0.4217621684074402
550,GPT3202208,cmpl-5kwVQg4wEcCtVI4muTnwUDM1Wd0FR,0.65,202208104,2022080663,4,tin can,ltern: Cut out stars from black paper d glue them onthe outside of cle dry tin c. Place cdle inside the c,46.81288,45.370514,0.6353942155838013,0.42831212282180786
551,GPT3202208,cmpl-5kwVQg4wEcCtVI4muTnwUDM1Wd0FR,0.65,202208104,2022080664,4,tin can,Tin c stilts: Paint two identical designs on two different tin cs. Once the paint is dry poke holes in each end of both cs. String rope or yarn through the holes create hdles then put the hdles over your child's hds help them walk on their stilts.,82.2232,81.24768,0.6038451790809631,0.4570218324661255
552,GPT3202208,cmpl-5kwVQg4wEcCtVI4muTnwUDM1Wd0FR,0.65,202208104,2022080665,4,tin can,mini herb garden: Plt herbs in small tin c plter d place it on windowsill or sunny spot in your kitchen,47.2643,45.923992,0.6536881327629089,0.46049046516418457
