"id","response_id","eucldist_object_response","cosdist_object_response","eucldist_chair_response","cosdist_chair_response","object","response","originality_rater01","utility_rater01","surprise_rater01","originality_rater02","utility_rater02","surprise_rater02"
1222,20160941,8.261988,0.800135657191277,7.932933,0.729551583528519,"fork","comb hair",NA,NA,NA,NA,NA,NA
1223,20160942,6.519008,0.631333559751511,6.6344585,0.646217435598373,"fork","turn into a bracelet",NA,NA,NA,NA,NA,NA
1224,20160943,7.0687423,0.755395829677582,6.907231,0.70318278670311,"fork","Scratching your skin when you are itching",NA,NA,NA,NA,NA,NA
1225,20160944,6.6712537,0.702549517154694,6.279995,0.582276999950409,"fork","play with it by placing it on the edge of the table and let it launch",NA,NA,NA,NA,NA,NA
1226,20160945,8.24445,0.803721308708191,8.625351,0.870919212698936,"fork","raking",NA,NA,NA,NA,NA,NA
1227,20161037,8.261988,0.800135657191277,7.932933,0.729551583528519,"fork","comb hair",NA,NA,NA,NA,NA,NA
1228,20161038,7.0813255,0.717543691396713,7.0047545,0.689585208892822,"fork","make bows",NA,NA,NA,NA,NA,NA
1229,20161039,7.1446834,0.752612516283989,7.276628,0.771753281354904,"fork","can opener",NA,NA,NA,NA,NA,NA
1230,20161040,9.590568,0.888628356158733,9.517183,0.867699950933456,"fork","ruler",NA,NA,NA,NA,NA,NA
1231,20161073,8.623372,0.823241993784904,8.388905,0.771477550268173,"fork","nail",NA,NA,NA,NA,NA,NA
1232,20161074,8.631538,0.807117447257042,9.016597,0.872412472963333,"fork","weapon",NA,NA,NA,NA,NA,NA
1233,20161075,6.48687,0.634712606668472,6.896405,0.724873900413513,"fork","lever/catapult",NA,NA,NA,NA,NA,NA
1234,20161076,6.6243334,0.689225733280182,6.5668,0.658275634050369,"fork","bracelets/chains to hang from",NA,NA,NA,NA,NA,NA
1235,20161077,7.3500667,0.80077937245369,6.697273,0.63783124089241,"fork","as pen",NA,NA,NA,NA,NA,NA
1236,20161078,6.880945,0.756689503788948,6.7100053,0.693914622068405,"fork","To knit/crochet etc.",NA,NA,NA,NA,NA,NA
1237,20161135,8.396528,0.829302176833153,8.044249,0.752754524350166,"fork","hair combs",NA,NA,NA,NA,NA,NA
1238,20161136,6.3438334,0.606449276208878,6.1127934,0.53623303771019,"fork","attach to the wall as a coat rack",NA,NA,NA,NA,NA,NA
1239,20161137,6.871911,0.737226396799088,6.2936974,0.577071309089661,"fork","as a hair ornament in a bun",NA,NA,NA,NA,NA,NA
1240,20161138,6.672598,0.661337047815323,6.686093,0.652290791273117,"fork","To scratch your back",NA,NA,NA,NA,NA,NA
1241,20161183,6.7384963,0.707078576087952,6.7663984,0.70000296831131,"fork","screwdriver (back)",NA,NA,NA,NA,NA,NA
1242,20161184,6.886331,0.67560225725174,6.823253,0.651298969984055,"fork","open a beer bottle",NA,NA,NA,NA,NA,NA
1243,20161185,7.192804,0.805085763335228,7.078772,0.761250436306,"fork","to elicit a response",NA,NA,NA,NA,NA,NA
1244,20161222,6.4026875,0.536832123994827,7.1410694,0.666583061218262,"fork","knife someone",NA,NA,NA,NA,NA,NA
1245,20161223,8.487783,0.76204577088356,8.749712,0.802373915910721,"fork","food",NA,NA,NA,NA,NA,NA
1246,20161224,6.6628776,0.690267235040665,5.769915,0.456059217453003,"fork","pull something out from under the sofa",NA,NA,NA,NA,NA,NA
1247,20161225,6.7715044,0.704852551221848,6.651599,0.660973578691483,"fork","to make scratches with",NA,NA,NA,NA,NA,NA
1248,20161226,6.872111,0.718107968568802,6.7752037,0.681159257888794,"fork","to hit someone with",NA,NA,NA,NA,NA,NA
1249,20161265,8.631538,0.807117447257042,9.016597,0.872412472963333,"fork","weapon",NA,NA,NA,NA,NA,NA
1250,20161266,8.013143,0.73230916261673,8.5469675,0.824966669082642,"fork","comb",NA,NA,NA,NA,NA,NA
1251,20161267,8.487783,0.76204577088356,8.749712,0.802373915910721,"fork","food",NA,NA,NA,NA,NA,NA
1252,20161268,7.559197,0.704766571521759,8.58001,0.901168718934059,"fork","spike",NA,NA,NA,NA,NA,NA
1253,20161269,6.7557516,0.648657500743866,7.28861,0.755826964974403,"fork","stir with",NA,NA,NA,NA,NA,NA
1254,20161309,7.049822,0.503211826086044,9.532049,0.913277931511402,"fork","skewer",NA,NA,NA,NA,NA,NA
1255,20161310,7.29789,0.625720739364624,8.067464,0.757494434714317,"fork","sticks",NA,NA,NA,NA,NA,NA
1256,20161311,6.700553,0.682696640491486,7.140012,0.781626909971237,"fork","bundling of knives",NA,NA,NA,NA,NA,NA
1257,20161312,7.134165,0.619762092828751,7.6130443,0.69903290271759,"fork","iron rods",NA,NA,NA,NA,NA,NA
1258,20161313,7.2944193,0.618641555309296,8.551095,0.842600509524345,"fork","clamping pliers",NA,NA,NA,NA,NA,NA
1259,20161314,7.375963,0.656585425138474,7.934896,0.752688273787498,"fork","suction cup",NA,NA,NA,NA,NA,NA
1260,20161315,8.1386795,0.768304482102394,8.684503,0.866249427199364,"fork","magnet",NA,NA,NA,NA,NA,NA
1261,20161316,6.7269,0.635407656431198,7.472791,0.788299411535263,"fork","2 spoons",NA,NA,NA,NA,NA,NA
1262,20161317,7.714143,0.66352516412735,7.944504,0.696827083826065,"fork","fingers",NA,NA,NA,NA,NA,NA
1263,20161385,8.487783,0.76204577088356,8.749712,0.802373915910721,"fork","food",NA,NA,NA,NA,NA,NA
1264,20161386,6.909364,0.695219606161118,6.779359,0.654650121927261,"fork","pick up",NA,NA,NA,NA,NA,NA
1265,20161387,6.992903,0.754691377282143,6.5409837,0.628919243812561,"fork","drawing in the sand",NA,NA,NA,NA,NA,NA
1266,20161388,7.064773,0.705410361289978,7.254133,0.736192733049393,"fork","catch something",NA,NA,NA,NA,NA,NA
1267,20161389,6.741325,0.669551700353622,6.7429247,0.658062040805817,"fork","To throw something away",NA,NA,NA,NA,NA,NA
1268,20161390,7.490934,0.793660029768944,7.7498407,0.841803222894669,"fork","unlock something",NA,NA,NA,NA,NA,NA
1269,20161418,8.042133,0.890569463372231,7.932859,0.854053094983101,"fork","Writing accounts",NA,NA,NA,NA,NA,NA
1270,20161419,9.335731,0.941726919263601,8.589009,0.789584442973137,"fork","vote",NA,NA,NA,NA,NA,NA
1271,20161420,7.790416,0.747737735509872,8.057454,0.791618257761002,"fork","Chinese food",NA,NA,NA,NA,NA,NA
1272,20161421,7.4605193,0.71468859910965,7.873565,0.78876094520092,"fork","split",NA,NA,NA,NA,NA,NA
1273,20161422,6.633896,0.662388652563095,6.6000004,0.641417115926743,"fork","part of bicycle",NA,NA,NA,NA,NA,NA
1274,20161423,8.73233,0.888697326183319,8.567044,0.84640645980835,"fork","lamppost",NA,NA,NA,NA,NA,NA
1275,20161424,8.248184,0.779131919145584,8.014495,0.727964013814926,"fork","light",NA,NA,NA,NA,NA,NA
1276,20161444,7.469361,0.547669321298599,9.51455,0.88338477909565,"fork","toothpick",NA,NA,NA,NA,NA,NA
1277,20161445,8.519646,0.862633019685745,7.9196677,0.736642271280289,"fork","hair curler",NA,NA,NA,NA,NA,NA
1278,20161446,7.514251,0.604008287191391,8.4203825,0.75140780210495,"fork","brush",NA,NA,NA,NA,NA,NA
1279,20161447,6.525408,0.656325280666351,6.3708463,0.602008938789368,"fork","fix in the ground as a pole",NA,NA,NA,NA,NA,NA
1280,20161448,6.714212,0.655123293399811,6.749514,0.651664972305298,"fork","scratch your back ",NA,NA,NA,NA,NA,NA
1281,20161449,7.77258,0.793613001704216,7.5657153,0.741019308567047,"fork","javelin throw",NA,NA,NA,NA,NA,NA
1282,20161450,8.631538,0.807117447257042,9.016597,0.872412472963333,"fork","weapon",NA,NA,NA,NA,NA,NA
1283,20161451,7.6215134,0.756255894899368,7.6293592,0.748416095972061,"fork","nail cleaner",NA,NA,NA,NA,NA,NA
1284,20161452,9.552275,0.966560438275337,8.841945,0.82050833106041,"fork","artwork",NA,NA,NA,NA,NA,NA
1285,20161509,7.6869407,0.750477358698845,7.8250365,0.769069001078606,"fork","raking grass",NA,NA,NA,NA,NA,NA
1286,20161510,6.6710014,0.695824474096298,6.3544893,0.598204493522644,"fork","a candlestick of folds",NA,NA,NA,NA,NA,NA
1287,20161511,8.849943,0.81388846039772,8.6814575,0.776135057210922,"fork","jewelry pendant",NA,NA,NA,NA,NA,NA
1288,20161512,7.3028197,0.672679245471954,8.429517,0.891412138938904,"fork","Puncture holes",NA,NA,NA,NA,NA,NA
1289,20161540,8.487783,0.76204577088356,8.749712,0.802373915910721,"fork","food",NA,NA,NA,NA,NA,NA
1290,20161541,9.151114,0.899809889495373,8.290492,0.731603115797043,"fork","painting",NA,NA,NA,NA,NA,NA
1291,20161542,8.192644,0.776361510157585,8.808025,0.888644345104694,"fork","build",NA,NA,NA,NA,NA,NA
1292,20161543,9.082285,0.933831289410591,8.401905,0.79097680747509,"fork","play",NA,NA,NA,NA,NA,NA
1293,20161544,7.5964804,0.7164206802845,8.411886,0.871443197131157,"fork","dig",NA,NA,NA,NA,NA,NA
1294,20161545,6.4540806,0.604031592607498,7.0315857,0.724866956472397,"fork","scraping things out",NA,NA,NA,NA,NA,NA
1295,20161546,7.1478624,0.725608706474304,7.0997305,0.704112082719803,"fork","can open",NA,NA,NA,NA,NA,NA
1296,20161547,7.645876,0.796522691845894,7.615177,0.779299467802048,"fork","harm someone",NA,NA,NA,NA,NA,NA
1297,20161584,7.4954686,0.727433204650879,7.3956695,0.698670417070389,"fork","garden tools",NA,NA,NA,NA,NA,NA
1298,20161585,9.607786,0.717359095811844,11.276193,0.995362792629749,"fork","teaspoon",NA,NA,NA,NA,NA,NA
1299,20161586,6.568923,0.666787952184677,6.373785,0.602068841457367,"fork","picking up gum from the sidewalk",NA,NA,NA,NA,NA,NA
1300,20161587,8.631538,0.807117447257042,9.016597,0.872412472963333,"fork","weapon",NA,NA,NA,NA,NA,NA
1301,20161617,9.411562,0.849467769265175,9.660354,0.887858010828495,"fork","Stitches",NA,NA,NA,NA,NA,NA
1302,20161618,8.261988,0.800135657191277,7.932933,0.729551583528519,"fork","comb hair",NA,NA,NA,NA,NA,NA
1303,20161619,7.0338845,0.670296639204025,7.686957,0.798018380999565,"fork","disassemble knot ",NA,NA,NA,NA,NA,NA
1304,20161620,6.7986603,0.728391349315643,6.7542467,0.701434910297394,"fork","Prying something ' out of something ",NA,NA,NA,NA,NA,NA
1305,20161621,6.514377,0.637638509273529,6.6537066,0.658704727888107,"fork","use as a screwdriver ",NA,NA,NA,NA,NA,NA
1306,20161622,6.800876,0.715838104486465,6.882608,0.723024755716324,"fork","Poking holes in all kinds of things",NA,NA,NA,NA,NA,NA
1307,20161627,7.3028197,0.672679245471954,8.429517,0.891412138938904,"fork","Puncture holes ",NA,NA,NA,NA,NA,NA
1308,20161628,8.45173,0.881820760667324,7.847008,0.749993205070496,"fork","Hair combing",NA,NA,NA,NA,NA,NA
1309,20161629,6.935152,0.705015450716019,6.877718,0.680154114961624,"fork","pick out something",NA,NA,NA,NA,NA,NA
1310,20161630,8.500598,0.832007184624672,8.597484,0.842465981841087,"fork","tickle ",NA,NA,NA,NA,NA,NA
1311,20161631,6.714212,0.655123293399811,6.749514,0.651664972305298,"fork","scratch your back ",NA,NA,NA,NA,NA,NA
1312,20161632,9.456725,0.918967574834824,9.495108,0.91817482560873,"fork","unbutton",NA,NA,NA,NA,NA,NA
1313,20161633,6.7798624,0.711593955755234,6.4256487,0.608404397964478,"fork","make scratches in a window",NA,NA,NA,NA,NA,NA
1314,20161664,6.726318,0.720724731683731,6.469705,0.634008795022964,"fork","stick for in your hair, just as Asians have",NA,NA,NA,NA,NA,NA
1315,20161665,8.092636,0.747817814350128,8.336532,0.785638749599457,"fork","knitting needle",NA,NA,NA,NA,NA,NA
1316,20161666,8.278932,0.737756699323654,9.266772,0.915647245943546,"fork","drumstick",NA,NA,NA,NA,NA,NA
1317,20161667,6.4190865,0.571407645940781,7.127124,0.708936780691147,"fork","triangle stick",NA,NA,NA,NA,NA,NA
1318,20161668,7.0811257,0.74697944521904,6.505518,0.602728217840195,"fork","for sand sculpture",NA,NA,NA,NA,NA,NA
1319,20161669,6.6949596,0.697983890771866,6.4580126,0.62200716137886,"fork","herring for the tent",NA,NA,NA,NA,NA,NA
1320,20161670,8.013143,0.73230916261673,8.5469675,0.824966669082642,"fork","comb",NA,NA,NA,NA,NA,NA
1321,20161722,7.3028197,0.672679245471954,8.429517,0.891412138938904,"fork","Puncture holes",NA,NA,NA,NA,NA,NA
1322,20161723,6.6979227,0.642010480165482,7.2584395,0.756594762206078,"fork","Carve something",NA,NA,NA,NA,NA,NA
1323,20161756,9.411562,0.849467769265175,9.660354,0.887858010828495,"fork","stitches",NA,NA,NA,NA,NA,NA
1324,20161757,6.9195843,0.648871541023254,7.1692314,0.68994215130806,"fork","nose picking",NA,NA,NA,NA,NA,NA
1325,20161758,7.1446834,0.752612516283989,7.276628,0.771753281354904,"fork","can opener",NA,NA,NA,NA,NA,NA
1326,20161759,7.626227,0.754545375704765,7.882177,0.797785937786102,"fork","beer opener",NA,NA,NA,NA,NA,NA
1327,20161760,8.341311,0.931386068463326,7.8269076,0.805957421660423,"fork","conduct electricity",NA,NA,NA,NA,NA,NA
1328,20161761,7.0573177,0.789752796292305,6.5568347,0.643283158540726,"fork","crazy hair clip for people with afro",NA,NA,NA,NA,NA,NA
1329,20161762,8.768369,0.748632460832596,9.525205,0.87681171298027,"fork","tweezers",NA,NA,NA,NA,NA,NA
1330,20161763,6.1656857,0.542246699333191,6.8218784,0.676493495702744,"fork","back scraper",NA,NA,NA,NA,NA,NA
1331,20161764,6.437983,0.601345628499985,6.517703,0.607680767774582,"fork","as a knife",NA,NA,NA,NA,NA,NA
1332,20161830,9.231196,0.845072478055954,7.460908,0.546457856893539,"fork","dining",NA,NA,NA,NA,NA,NA
1333,20161831,8.25699,0.812228947877884,8.091713,0.771413922309875,"fork","surgical instrument",NA,NA,NA,NA,NA,NA
1334,20161832,8.08379,0.830056399106979,8.631799,0.937994718551636,"fork","weed whacker",NA,NA,NA,NA,NA,NA
1335,20161833,8.227786,0.744485437870026,8.8217125,0.847640693187714,"fork","tools",NA,NA,NA,NA,NA,NA
1336,20161834,6.1656857,0.542246699333191,6.8218784,0.676493495702744,"fork","back scraper",NA,NA,NA,NA,NA,NA
1337,20161835,6.3511605,0.532974630594254,7.8419847,0.821146532893181,"fork","fish scraper",NA,NA,NA,NA,NA,NA
1338,20161836,8.176741,0.848864853382111,8.252151,0.854887679219246,"fork","murder weapon",NA,NA,NA,NA,NA,NA
1339,20161837,8.512868,0.862827628850937,7.666247,0.691050231456757,"fork","sex toy",NA,NA,NA,NA,NA,NA
1340,20161838,7.1581035,0.656663775444031,7.452297,0.704669088125229,"fork","CD rack",NA,NA,NA,NA,NA,NA
1341,20161839,9.355868,0.882958248257637,8.1663885,0.666485369205475,"fork","toys",NA,NA,NA,NA,NA,NA
1342,20161840,8.013143,0.73230916261673,8.5469675,0.824966669082642,"fork","comb",NA,NA,NA,NA,NA,NA
1343,20161920,7.4256873,0.790153220295906,7.671107,0.835703104734421,"fork","comb ariel ",NA,NA,NA,NA,NA,NA
1344,20161921,9.081568,0.853675812482834,9.382382,0.903021574020386,"fork","dye",NA,NA,NA,NA,NA,NA
1345,20161922,7.5964804,0.7164206802845,8.411886,0.871443197131157,"fork","dig",NA,NA,NA,NA,NA,NA
1346,20161923,7.3112307,0.859806522727013,6.677418,0.673534840345383,"fork","as part of artwork",NA,NA,NA,NA,NA,NA
1347,20161924,8.371872,0.670953959226608,9.429392,0.845741048455238,"fork","screwdriver",NA,NA,NA,NA,NA,NA
1348,20161925,7.1446834,0.752612516283989,7.276628,0.771753281354904,"fork","can opener",NA,NA,NA,NA,NA,NA
1349,20161926,6.9505415,0.670953780412674,7.4183464,0.761173993349075,"fork","make holes",NA,NA,NA,NA,NA,NA
1350,20161975,8.001412,0.842889755964279,7.4434023,0.7165207862854,"fork","art object",NA,NA,NA,NA,NA,NA
1351,20161976,4.8221407,0.283652365207672,6.725089,0.667846858501434,"fork","darts with fork",NA,NA,NA,NA,NA,NA
1352,20161977,8.487783,0.76204577088356,8.749712,0.802373915910721,"fork","food",NA,NA,NA,NA,NA,NA
1353,20161978,5.490523,0.40718400478363,6.12408,0.536611765623093,"fork","knife in fork when setting the table",NA,NA,NA,NA,NA,NA
1354,20162024,9.151114,0.899809889495373,8.290492,0.731603115797043,"fork","painting",NA,NA,NA,NA,NA,NA
1355,20162025,7.02779,0.657114446163177,7.461487,0.735288560390472,"fork","open container",NA,NA,NA,NA,NA,NA
1356,20162053,6.5401196,0.661293387413025,6.508998,0.638568520545959,"fork","use as a devil's tail",NA,NA,NA,NA,NA,NA
1357,20162054,6.3521023,0.610933154821396,6.617323,0.665740519762039,"fork","shovel for the sandbox",NA,NA,NA,NA,NA,NA
1358,20162055,6.628105,0.674844563007355,6.5780106,0.648215115070343,"fork","use as a comb",NA,NA,NA,NA,NA,NA
1359,20162056,6.7686906,0.707685828208923,6.5931,0.64918178319931,"fork","make little figures when you spray ink on them",NA,NA,NA,NA,NA,NA
1360,20162057,7.952589,0.775359943509102,7.8645043,0.749497443437576,"fork","tennis racket",NA,NA,NA,NA,NA,NA
1361,20162070,6.6676345,0.684875041246414,6.5019264,0.628919690847397,"fork","picking things up from the street so your hands don't get dirty and you can throw them in the trash",NA,NA,NA,NA,NA,NA
1362,20162071,6.517795,0.658694595098495,6.389002,0.609753847122192,"fork","poke into something so that they stand up straight and that is an instrument: shapes that you tap into",NA,NA,NA,NA,NA,NA
1363,20162072,6.830922,0.73860114812851,6.5408077,0.645819813013077,"fork","in the garden, in the earth, so that cats do not want to come there",NA,NA,NA,NA,NA,NA
1364,20162073,6.704326,0.71778729557991,6.3950925,0.61563640832901,"fork","dipping into the paint and drawing dashes in a moment of creativity",NA,NA,NA,NA,NA,NA
1365,20162074,9.081615,0.81797257065773,9.782368,0.94137529656291,"fork","crabs",NA,NA,NA,NA,NA,NA
1366,20162163,8.013143,0.73230916261673,8.5469675,0.824966669082642,"fork","comb",NA,NA,NA,NA,NA,NA
1367,20162164,6.7292,0.697971731424332,6.714968,0.680426687002182,"fork","to shoot rubber bands with",NA,NA,NA,NA,NA,NA
1368,20162165,6.947341,0.556912839412689,8.469811,0.820541501045227,"fork","rake",NA,NA,NA,NA,NA,NA
1369,20172822,9.907753,0.934732854366302,9.47991,0.848169475793839,"fork","conductor",NA,NA,NA,NA,NA,NA
1370,20172823,8.26569,0.851954251527786,8.275051,0.844249367713928,"fork","catapult",NA,NA,NA,NA,NA,NA
1371,20172824,7.2732916,0.722134649753571,7.363023,0.730955570936203,"fork","keep elastic",NA,NA,NA,NA,NA,NA
1372,20172825,9.0035,0.832042559981346,9.251673,0.870785757899284,"fork","bobbin",NA,NA,NA,NA,NA,NA
1373,20172826,7.560513,0.850203648209572,7.4573607,0.811973333358765,"fork","thumbtack substitute",NA,NA,NA,NA,NA,NA
1374,20172827,8.237364,0.799583896994591,8.066122,0.758356809616089,"fork","dart",NA,NA,NA,NA,NA,NA
1375,20172828,9.886205,1.03846469521523,9.735471,0.997712101554498,"fork","telepathy",NA,NA,NA,NA,NA,NA
1376,20172829,8.855652,0.885723136365414,8.859659,0.877733200788498,"fork","goalpost",NA,NA,NA,NA,NA,NA
1377,20172830,8.431134,0.798022106289864,8.5811,0.818522691726685,"fork","flag",NA,NA,NA,NA,NA,NA
1378,20160029,6.4721675,0.71674370765686,8.359031,0.839256778359413,"tin can","sound amplifier",NA,NA,NA,NA,NA,NA
1379,20160030,7.035782,0.675944864749908,8.491034,0.750733390450478,"tin can","pet",NA,NA,NA,NA,NA,NA
1380,20160031,5.4942255,0.563439518213272,7.051837,0.626990258693695,"tin can","Pen holder",NA,NA,NA,NA,NA,NA
1381,20160032,4.473089,0.472837746143341,6.87846,0.67267256975174,"tin can","to throw",NA,NA,NA,NA,NA,NA
1382,20160068,7.795631,0.733810722827911,9.647236,0.885289236903191,"tin can","file",NA,NA,NA,NA,NA,NA
1383,20160069,5.987943,0.666867882013321,7.8374186,0.77613727748394,"tin can","printing press",NA,NA,NA,NA,NA,NA
1384,20160070,4.197003,0.454534411430359,6.854497,0.701097249984741,"tin can","to break in",NA,NA,NA,NA,NA,NA
1385,20160071,4.1188955,0.436792075634003,6.4087234,0.594279557466507,"tin can","break someone's hand",NA,NA,NA,NA,NA,NA
1386,20160072,4.5807347,0.529414772987366,6.9837127,0.722169816493988,"tin can","start a revolution",NA,NA,NA,NA,NA,NA
1387,20160163,3.8102622,0.387183725833893,6.63026,0.661723524332047,"tin can","With the tabs you can play a drinking game",NA,NA,NA,NA,NA,NA
1388,20160164,3.5197573,0.326929569244385,6.5102067,0.631292909383774,"tin can","With the can itself you can make a knife, should you have a broken one",NA,NA,NA,NA,NA,NA
1389,20160165,3.6687012,0.366721451282501,6.6219344,0.67283371090889,"tin can","In a can you can store things (but that's also kind of its original use)",NA,NA,NA,NA,NA,NA
1390,20160166,3.631807,0.353222250938416,6.5667276,0.650221019983292,"tin can","You can make it a weight by filling it with soil.",NA,NA,NA,NA,NA,NA
1391,20160167,4.036845,0.440526247024536,6.697997,0.681998938322067,"tin can","(so that something doesn't blow away)",NA,NA,NA,NA,NA,NA
1392,20160229,5.8632402,0.616462230682373,7.0902452,0.619432926177979,"tin can","toothbrush holder",NA,NA,NA,NA,NA,NA
1393,20160230,4.363203,0.437043726444244,6.794571,0.644577622413635,"tin can","a chewing gum tray",NA,NA,NA,NA,NA,NA
1394,20160231,4.831761,0.517480403184891,6.6939044,0.61279821395874,"tin can","a vase",NA,NA,NA,NA,NA,NA
1395,20160232,5.2249894,0.596716642379761,7.3389096,0.743559122085571,"tin can","a weapon",NA,NA,NA,NA,NA,NA
1396,20160233,5.945299,0.653663814067841,7.893855,0.785179480910301,"tin can","rocket motor",NA,NA,NA,NA,NA,NA
1397,20160276,4.774166,0.463935673236847,7.0959163,0.666027307510376,"tin can","pen box",NA,NA,NA,NA,NA,NA
1398,20160277,5.8632402,0.616462230682373,7.0902452,0.619432926177979,"tin can","toothbrush holder",NA,NA,NA,NA,NA,NA
1399,20160278,7.4670134,0.848125010728836,8.833955,0.862787544727325,"tin can","flowerpot",NA,NA,NA,NA,NA,NA
1400,20160279,6.2743454,0.497240602970123,8.046245,0.657912462949753,"tin can","glass",NA,NA,NA,NA,NA,NA
1401,20160280,3.7430775,0.363519728183746,6.8030653,0.693834841251373,"tin can","container to keep things in",NA,NA,NA,NA,NA,NA
1402,20160281,5.2690115,0.581577807664871,7.06208,0.668721944093704,"tin can","a phone",NA,NA,NA,NA,NA,NA
1403,20160282,3.4718847,0.318916201591492,6.3894267,0.603076130151749,"tin can","if you poke holes in it you can use it as a shower head",NA,NA,NA,NA,NA,NA
1404,20160283,4.5921764,0.527836978435516,6.8339868,0.683216750621796,"tin can","as a weapon",NA,NA,NA,NA,NA,NA
1405,20160284,4.2613354,0.448655664920807,6.564184,0.617552042007446,"tin can","keep the window open",NA,NA,NA,NA,NA,NA
1406,20160375,4.322877,0.466055333614349,6.781672,0.670117259025574,"tin can","to drink from",NA,NA,NA,NA,NA,NA
1407,20160376,4.023786,0.417701721191406,6.540003,0.62585312128067,"tin can","hang behind your car when you get married",NA,NA,NA,NA,NA,NA
1408,20160377,3.8190973,0.407607614994049,6.5255704,0.654123455286026,"tin can","Use as a phone (you know, with one of those strings in between) ",NA,NA,NA,NA,NA,NA
1409,20160378,4.2481146,0.481258809566498,6.753711,0.688839375972748,"tin can","make music/sound with it",NA,NA,NA,NA,NA,NA
1410,20160379,4.4318733,0.550787031650543,6.4365797,0.621628552675247,"tin can","throwing against someone's head (weapon)",NA,NA,NA,NA,NA,NA
1411,20160380,4.1101627,0.447025835514069,6.5829115,0.64407953619957,"tin can","use in a work of art ",NA,NA,NA,NA,NA,NA
1412,20160381,3.588465,0.325553894042969,6.616461,0.638905137777328,"tin can","use as jewelry box",NA,NA,NA,NA,NA,NA
1413,20160382,4.1214204,0.457082509994507,6.636175,0.663306057453156,"tin can","crush and use in ice hockey ",NA,NA,NA,NA,NA,NA
1414,20160383,3.7940388,0.394791960716248,6.4517503,0.626762956380844,"tin can","take off the label and make an earring out of it",NA,NA,NA,NA,NA,NA
1415,20160384,3.8520272,0.410758674144745,6.5883226,0.6662637591362,"tin can","use the label and cut something with it (because it is sharp)",NA,NA,NA,NA,NA,NA
1416,20160385,3.9998112,0.435977637767792,6.6188684,0.66501572728157,"tin can","as a catch for the rain when it leaks",NA,NA,NA,NA,NA,NA
1417,20160386,4.176611,0.449240922927856,6.297746,0.568843990564346,"tin can","as a vase",NA,NA,NA,NA,NA,NA
1418,20160387,4.048741,0.413192689418793,6.193272,0.541422545909882,"tin can","as a candle holder",NA,NA,NA,NA,NA,NA
1419,20160450,6.2917094,0.63215309381485,7.3629785,0.625113368034363,"tin can","mirror",NA,NA,NA,NA,NA,NA
1420,20160451,7.006968,0.642340511083603,8.524419,0.738395243883133,"tin can","car",NA,NA,NA,NA,NA,NA
1421,20160452,7.08349,0.640092790126801,8.1663885,0.666485369205475,"tin can","toys",NA,NA,NA,NA,NA,NA
1422,20160453,7.597186,0.639978289604187,9.343997,0.79394593834877,"tin can","jewelry",NA,NA,NA,NA,NA,NA
1423,20160454,3.659408,0.367882966995239,6.4276175,0.624376893043518,"tin can","wallpaper (as long as you stick enough next to each other)",NA,NA,NA,NA,NA,NA
1424,20160455,5.3456917,0.609927475452423,7.0351133,0.669846951961517,"tin can","throwing equipment",NA,NA,NA,NA,NA,NA
1425,20160456,7.13288,0.654914617538452,8.585495,0.739777565002441,"tin can","knife",NA,NA,NA,NA,NA,NA
1426,20160457,3.7960913,0.403749227523804,6.4118485,0.623886674642563,"tin can","key ring (with the clip from the can)",NA,NA,NA,NA,NA,NA
1427,20160458,3.4201422,0.316388666629791,6.5959144,0.677357643842697,"tin can","rattle (clip in tin)",NA,NA,NA,NA,NA,NA
1428,20160459,6.846383,0.68758749961853,8.210796,0.734938949346542,"tin can","art",NA,NA,NA,NA,NA,NA
1429,20160460,4.4563766,0.613722622394562,6.7882714,0.759165421128273,"tin can","Remember andy warhole",NA,NA,NA,NA,NA,NA
1430,20160513,6.846383,0.68758749961853,8.210796,0.734938949346542,"tin can","art",NA,NA,NA,NA,NA,NA
1431,20160514,7.08349,0.640092790126801,8.1663885,0.666485369205475,"tin can","toys",NA,NA,NA,NA,NA,NA
1432,20160515,7.167609,0.788195922970772,8.111664,0.733816206455231,"tin can","coaster",NA,NA,NA,NA,NA,NA
1433,20160516,6.9830832,0.68854957818985,8.82856,0.82873623073101,"tin can","chain",NA,NA,NA,NA,NA,NA
1434,20160517,7.928318,0.826828047633171,9.452079,0.893568105995655,"tin can","garlands",NA,NA,NA,NA,NA,NA
1435,20160596,4.385095,0.481623828411102,6.6964974,0.651719331741333,"tin can","make a wired phone",NA,NA,NA,NA,NA,NA
1436,20160597,8.587324,0.971649458631873,9.622902,0.916483297944069,"tin can","trampling",NA,NA,NA,NA,NA,NA
1437,20160598,6.019982,0.617932498455048,7.66645,0.705649346113205,"tin can","throw",NA,NA,NA,NA,NA,NA
1438,20160599,5.7543144,0.601222902536392,8.03843,0.807120099663734,"tin can","catch",NA,NA,NA,NA,NA,NA
1439,20160600,7.102496,0.752338081598282,9.1266365,0.913824513554573,"tin can","buried",NA,NA,NA,NA,NA,NA
1440,20160601,7.4888964,0.798691600561142,8.974202,0.853543907403946,"tin can","tasks",NA,NA,NA,NA,NA,NA
1441,20160602,4.836754,0.513379216194153,6.456191,0.56303346157074,"tin can","Lay down",NA,NA,NA,NA,NA,NA
1442,20160603,4.4440794,0.472035765647888,6.779359,0.654650121927261,"tin can","pick up",NA,NA,NA,NA,NA,NA
