"id","response_id","eucldist_object_response","eucldist_chair_response","cosdist_object_response","cosdist_chair_response","object","response","originality_rater01","utility_rater01","surprise_rater01","originality_rater02","utility_rater02","surprise_rater02","rater"
1226,20160945,8.24445,8.625351,0.803721309,0.870919213,"fork","raking",2,3,2,NA,NA,NA,NA
1227,20161037,8.261988,7.932933,0.800135657,0.729551584,"fork","comb hair",2,4,2,NA,NA,NA,NA
1228,20161038,7.0813255,7.0047545,0.717543691,0.689585209,"fork","make bows",3,3,3,NA,NA,NA,NA
1229,20161039,7.1446834,7.276628,0.752612516,0.771753281,"fork","can opener",2,4,1,NA,NA,NA,NA
1230,20161040,9.590568,9.517183,0.888628356,0.867699951,"fork","ruler",3,2,2,NA,NA,NA,NA
1231,20161073,8.623372,8.388905,0.823241994,0.77147755,"fork","nail",3,2,4,NA,NA,NA,NA
1232,20161074,8.631538,9.016597,0.807117447,0.872412473,"fork","weapon",2,3,2,NA,NA,NA,NA
1233,20161075,6.48687,6.896405,0.634712607,0.7248739,"fork","lever/catapult",2,5,2,NA,NA,NA,NA
1234,20161076,6.6243334,6.5668,0.689225733,0.658275634,"fork","bracelets/chains to hang from",3,3,3,NA,NA,NA,NA
1235,20161077,7.3500667,6.697273,0.800779372,0.637831241,"fork","as pen",3,2,3,NA,NA,NA,NA
1236,20161078,6.880945,6.7100053,0.756689504,0.693914622,"fork","To knit/crochet etc.",2,2,2,NA,NA,NA,NA
1237,20161135,8.396528,8.044249,0.829302177,0.752754524,"fork","hair combs",2,4,2,NA,NA,NA,NA
1238,20161136,6.3438334,6.1127934,0.606449276,0.536233038,"fork","attach to the wall as a coat rack",3,2,4,NA,NA,NA,NA
1239,20161137,6.871911,6.2936974,0.737226397,0.577071309,"fork","as a hair ornament in a bun",2,4,3,NA,NA,NA,NA
1240,20161138,6.672598,6.686093,0.661337048,0.652290791,"fork","To scratch your back",2,5,1,NA,NA,NA,NA
1241,20161183,6.7384963,6.7663984,0.707078576,0.700002968,"fork","screwdriver (back)",2,3,2,NA,NA,NA,NA
1242,20161184,6.886331,6.823253,0.675602257,0.65129897,"fork","open a beer bottle",2,4,1,NA,NA,NA,NA
1243,20161185,7.192804,7.078772,0.805085763,0.761250436,"fork","to elicit a response",99,99,99,NA,NA,NA,NA
1244,20161222,6.4026875,7.1410694,0.536832124,0.666583061,"fork","knife someone",2,3,2,NA,NA,NA,NA
1245,20161223,8.487783,8.749712,0.762045771,0.802373916,"fork","food",99,99,99,NA,NA,NA,NA
1246,20161224,6.6628776,5.769915,0.690267235,0.456059217,"fork","pull something out from under the sofa",2,5,2,NA,NA,NA,NA
1247,20161225,6.7715044,6.651599,0.704852551,0.660973579,"fork","to make scratches with",2,5,1,NA,NA,NA,NA
1248,20161226,6.872111,6.7752037,0.718107969,0.681159258,"fork","to hit someone with",2,4,2,NA,NA,NA,NA
1249,20161265,8.631538,9.016597,0.807117447,0.872412473,"fork","weapon",2,3,2,NA,NA,NA,NA
1250,20161266,8.013143,8.5469675,0.732309163,0.824966669,"fork","comb",2,4,2,NA,NA,NA,NA
1251,20161267,8.487783,8.749712,0.762045771,0.802373916,"fork","food",99,99,99,NA,NA,NA,NA
1252,20161268,7.559197,8.58001,0.704766572,0.901168719,"fork","spike",3,2,2,NA,NA,NA,NA
1253,20161269,6.7557516,7.28861,0.648657501,0.755826965,"fork","stir with",1,5,1,NA,NA,NA,NA
1254,20161309,7.049822,9.532049,0.503211826,0.913277932,"fork","skewer",2,3,2,NA,NA,NA,NA
1255,20161310,7.29789,8.067464,0.625720739,0.757494435,"fork","sticks",1,4,1,NA,NA,NA,NA
1256,20161311,6.700553,7.140012,0.68269664,0.78162691,"fork","bundling of knives",3,3,2,NA,NA,NA,NA
1257,20161312,7.134165,7.6130443,0.619762093,0.699032903,"fork","iron rods",2,2,2,NA,NA,NA,NA
1258,20161313,7.2944193,8.551095,0.618641555,0.84260051,"fork","clamping pliers",3,2,3,NA,NA,NA,NA
1259,20161314,7.375963,7.934896,0.656585425,0.752688274,"fork","suction cup",3,2,2,NA,NA,NA,NA
1260,20161315,8.1386795,8.684503,0.768304482,0.866249427,"fork","magnet",3,2,2,NA,NA,NA,NA
1261,20161316,6.7269,7.472791,0.635407656,0.788299412,"fork","2 spoons",99,99,99,NA,NA,NA,NA
1262,20161317,7.714143,7.944504,0.663525164,0.696827084,"fork","fingers",3,2,3,NA,NA,NA,NA
1263,20161385,8.487783,8.749712,0.762045771,0.802373916,"fork","food",99,99,99,NA,NA,NA,NA
1264,20161386,6.909364,6.779359,0.695219606,0.654650122,"fork","pick up",1,5,1,NA,NA,NA,NA
1265,20161387,6.992903,6.5409837,0.754691377,0.628919244,"fork","drawing in the sand",2,5,2,NA,NA,NA,NA
1266,20161388,7.064773,7.254133,0.705410361,0.736192733,"fork","catch something",2,3,2,NA,NA,NA,NA
1267,20161389,6.741325,6.7429247,0.6695517,0.658062041,"fork","To throw something away",2,4,1,NA,NA,NA,NA
1268,20161390,7.490934,7.7498407,0.79366003,0.841803223,"fork","unlock something",3,2,2,NA,NA,NA,NA
1269,20161418,8.042133,7.932859,0.890569463,0.854053095,"fork","Writing accounts",3,2,3,NA,NA,NA,NA
1270,20161419,9.335731,8.589009,0.941726919,0.789584443,"fork","vote",3,1,4,NA,NA,NA,NA
1271,20161420,7.790416,8.057454,0.747737736,0.791618258,"fork","Chinese food",99,99,99,NA,NA,NA,NA
1272,20161421,7.4605193,7.873565,0.714688599,0.788760945,"fork","split",99,99,99,NA,NA,NA,NA
1273,20161422,6.633896,6.6000004,0.662388653,0.641417116,"fork","part of bicycle",3,2,3,NA,NA,NA,NA
1274,20161423,8.73233,8.567044,0.888697326,0.84640646,"fork","lamppost",3,2,3,NA,NA,NA,NA
1275,20161424,8.248184,8.014495,0.779131919,0.727964014,"fork","light",99,99,99,NA,NA,NA,NA
1276,20161444,7.469361,9.51455,0.547669321,0.883384779,"fork","toothpick",2,4,2,NA,NA,NA,NA
1277,20161445,8.519646,7.9196677,0.86263302,0.736642271,"fork","hair curler",2,3,2,NA,NA,NA,NA
1278,20161446,7.514251,8.4203825,0.604008287,0.751407802,"fork","brush",2,4,2,NA,NA,NA,NA
1279,20161447,6.525408,6.3708463,0.656325281,0.602008939,"fork","fix in the ground as a pole",2,4,2,NA,NA,NA,NA
1280,20161448,6.714212,6.749514,0.655123293,0.651664972,"fork","scratch your back ",2,5,1,NA,NA,NA,NA
1281,20161449,7.77258,7.5657153,0.793613002,0.741019309,"fork","javelin throw",3,2,3,NA,NA,NA,NA
1282,20161450,8.631538,9.016597,0.807117447,0.872412473,"fork","weapon",2,3,2,NA,NA,NA,NA
1283,20161451,7.6215134,7.6293592,0.756255895,0.748416096,"fork","nail cleaner",2,5,2,NA,NA,NA,NA
1284,20161452,9.552275,8.841945,0.966560438,0.820508331,"fork","artwork",3,3,2,NA,NA,NA,NA
1285,20161509,7.6869407,7.8250365,0.750477359,0.769069001,"fork","raking grass",2,3,2,NA,NA,NA,NA
1286,20161510,6.6710014,6.3544893,0.695824474,0.598204494,"fork","a candlestick of folds",3,3,3,NA,NA,NA,NA
1287,20161511,8.849943,8.6814575,0.81388846,0.776135057,"fork","jewelry pendant",3,3,3,NA,NA,NA,NA
1288,20161512,7.3028197,8.429517,0.672679245,0.891412139,"fork","Puncture holes",1,4,1,NA,NA,NA,NA
1289,20161540,8.487783,8.749712,0.762045771,0.802373916,"fork","food",99,99,99,NA,NA,NA,NA
1290,20161541,9.151114,8.290492,0.899809889,0.731603116,"fork","painting",3,2,3,NA,NA,NA,NA
1291,20161542,8.192644,8.808025,0.77636151,0.888644345,"fork","build",2,3,2,NA,NA,NA,NA
1292,20161543,9.082285,8.401905,0.933831289,0.790976807,"fork","play",2,3,2,NA,NA,NA,NA
1293,20161544,7.5964804,8.411886,0.71642068,0.871443197,"fork","dig",2,3,2,NA,NA,NA,NA
1294,20161545,6.4540806,7.0315857,0.604031593,0.724866956,"fork","scraping things out",2,5,1,NA,NA,NA,NA
1295,20161546,7.1478624,7.0997305,0.725608706,0.704112083,"fork","can open",2,3,1,NA,NA,NA,NA
1296,20161547,7.645876,7.615177,0.796522692,0.779299468,"fork","harm someone",2,3,2,NA,NA,NA,NA
1297,20161584,7.4954686,7.3956695,0.727433205,0.698670417,"fork","garden tools",2,3,2,NA,NA,NA,NA
1298,20161585,9.607786,11.276193,0.717359096,0.995362793,"fork","teaspoon",1,5,1,NA,NA,NA,NA
1299,20161586,6.568923,6.373785,0.666787952,0.602068841,"fork","picking up gum from the sidewalk",2,4,2,NA,NA,NA,NA
1300,20161587,8.631538,9.016597,0.807117447,0.872412473,"fork","weapon",2,3,2,NA,NA,NA,NA
1301,20161617,9.411562,9.660354,0.849467769,0.887858011,"fork","Stitches",3,2,3,NA,NA,NA,NA
1302,20161618,8.261988,7.932933,0.800135657,0.729551584,"fork","comb hair",2,4,2,NA,NA,NA,NA
1303,20161619,7.0338845,7.686957,0.670296639,0.798018381,"fork","disassemble knot ",2,4,2,NA,NA,NA,NA
1304,20161620,6.7986603,6.7542467,0.728391349,0.70143491,"fork","Prying something ' out of something ",2,4,2,NA,NA,NA,NA
1305,20161621,6.514377,6.6537066,0.637638509,0.658704728,"fork","use as a screwdriver ",2,3,2,NA,NA,NA,NA
1306,20161622,6.800876,6.882608,0.715838104,0.723024756,"fork","Poking holes in all kinds of things",1,4,1,NA,NA,NA,NA
1307,20161627,7.3028197,8.429517,0.672679245,0.891412139,"fork","Puncture holes ",1,4,1,NA,NA,NA,NA
1308,20161628,8.45173,7.847008,0.881820761,0.749993205,"fork","Hair combing",2,4,2,NA,NA,NA,NA
1309,20161629,6.935152,6.877718,0.705015451,0.680154115,"fork","pick out something",1,5,1,NA,NA,NA,NA
1310,20161630,8.500598,8.597484,0.832007185,0.842465982,"fork","tickle ",2,4,2,NA,NA,NA,NA
1311,20161631,6.714212,6.749514,0.655123293,0.651664972,"fork","scratch your back ",2,5,1,NA,NA,NA,NA
1312,20161632,9.456725,9.495108,0.918967575,0.918174826,"fork","unbutton",2,4,2,NA,NA,NA,NA
1313,20161633,6.7798624,6.4256487,0.711593956,0.608404398,"fork","make scratches in a window",2,5,1,NA,NA,NA,NA
1314,20161664,6.726318,6.469705,0.720724732,0.634008795,"fork","stick for in your hair, just as Asians have",2,4,2,NA,NA,NA,NA
1315,20161665,8.092636,8.336532,0.747817814,0.78563875,"fork","knitting needle",2,2,2,NA,NA,NA,NA
1316,20161666,8.278932,9.266772,0.737756699,0.915647246,"fork","drumstick",3,5,2,NA,NA,NA,NA
1317,20161667,6.4190865,7.127124,0.571407646,0.708936781,"fork","triangle stick",2,5,3,NA,NA,NA,NA
1318,20161668,7.0811257,6.505518,0.746979445,0.602728218,"fork","for sand sculpture",3,4,3,NA,NA,NA,NA
1319,20161669,6.6949596,6.4580126,0.697983891,0.622007161,"fork","herring for the tent",3,3,2,NA,NA,NA,NA
1320,20161670,8.013143,8.5469675,0.732309163,0.824966669,"fork","comb",2,4,2,NA,NA,NA,NA
1321,20161722,7.3028197,8.429517,0.672679245,0.891412139,"fork","Puncture holes",1,4,1,NA,NA,NA,NA
1322,20161723,6.6979227,7.2584395,0.64201048,0.756594762,"fork","Carve something",2,4,2,NA,NA,NA,NA
1323,20161756,9.411562,9.660354,0.849467769,0.887858011,"fork","stitches",3,2,3,NA,NA,NA,NA
1324,20161757,6.9195843,7.1692314,0.648871541,0.689942151,"fork","nose picking",3,3,3,NA,NA,NA,NA
1325,20161758,7.1446834,7.276628,0.752612516,0.771753281,"fork","can opener",2,4,1,NA,NA,NA,NA
1326,20161759,7.626227,7.882177,0.754545376,0.797785938,"fork","beer opener",2,4,1,NA,NA,NA,NA
1327,20161760,8.341311,7.8269076,0.931386068,0.805957422,"fork","conduct electricity",3,2,2,NA,NA,NA,NA
1328,20161761,7.0573177,6.5568347,0.789752796,0.643283159,"fork","crazy hair clip for people with afro",2,4,3,NA,NA,NA,NA
1329,20161762,8.768369,9.525205,0.748632461,0.876811713,"fork","tweezers",3,2,2,NA,NA,NA,NA
1330,20161763,6.1656857,6.8218784,0.542246699,0.676493496,"fork","back scraper",2,5,1,NA,NA,NA,NA
1331,20161764,6.437983,6.517703,0.601345628,0.607680768,"fork","as a knife",2,4,2,NA,NA,NA,NA
1332,20161830,9.231196,7.460908,0.845072478,0.546457857,"fork","dining",1,5,1,NA,NA,NA,NA
1333,20161831,8.25699,8.091713,0.812228948,0.771413922,"fork","surgical instrument",3,2,3,NA,NA,NA,NA
1334,20161832,8.08379,8.631799,0.830056399,0.937994719,"fork","weed whacker",2,3,2,NA,NA,NA,NA
1335,20161833,8.227786,8.8217125,0.744485438,0.847640693,"fork","tools",2,3,2,NA,NA,NA,NA
1336,20161834,6.1656857,6.8218784,0.542246699,0.676493496,"fork","back scraper",2,5,1,NA,NA,NA,NA
1337,20161835,6.3511605,7.8419847,0.532974631,0.821146533,"fork","fish scraper",2,3,2,NA,NA,NA,NA
1338,20161836,8.176741,8.252151,0.848864853,0.854887679,"fork","murder weapon",2,2,2,NA,NA,NA,NA
1339,20161837,8.512868,7.666247,0.862827629,0.691050231,"fork","sex toy",4,2,3,NA,NA,NA,NA
1340,20161838,7.1581035,7.452297,0.656663775,0.704669088,"fork","CD rack",4,2,4,NA,NA,NA,NA
1341,20161839,9.355868,8.1663885,0.882958248,0.666485369,"fork","toys",3,3,2,NA,NA,NA,NA
1342,20161840,8.013143,8.5469675,0.732309163,0.824966669,"fork","comb",2,4,2,NA,NA,NA,NA
1343,20161920,7.4256873,7.671107,0.79015322,0.835703105,"fork","comb ariel ",2,4,2,NA,NA,NA,NA
1344,20161921,9.081568,9.382382,0.853675812,0.903021574,"fork","dye",99,99,99,NA,NA,NA,NA
1345,20161922,7.5964804,8.411886,0.71642068,0.871443197,"fork","dig",2,3,2,NA,NA,NA,NA
1346,20161923,7.3112307,6.677418,0.859806523,0.67353484,"fork","as part of artwork",3,3,2,NA,NA,NA,NA
1347,20161924,8.371872,9.429392,0.670953959,0.845741048,"fork","screwdriver",2,3,2,NA,NA,NA,NA
1348,20161925,7.1446834,7.276628,0.752612516,0.771753281,"fork","can opener",2,4,1,NA,NA,NA,NA
1349,20161926,6.9505415,7.4183464,0.67095378,0.761173993,"fork","make holes",1,4,1,NA,NA,NA,NA
1350,20161975,8.001412,7.4434023,0.842889756,0.716520786,"fork","art object",3,3,2,NA,NA,NA,NA
1351,20161976,4.8221407,6.725089,0.283652365,0.667846859,"fork","darts with fork",3,2,2,NA,NA,NA,NA
1352,20161977,8.487783,8.749712,0.762045771,0.802373916,"fork","food",99,99,99,NA,NA,NA,NA
1353,20161978,5.490523,6.12408,0.407184005,0.536611766,"fork","knife in fork when setting the table",1,5,1,NA,NA,NA,NA
1354,20162024,9.151114,8.290492,0.899809889,0.731603116,"fork","painting",3,2,3,NA,NA,NA,NA
1355,20162025,7.02779,7.461487,0.657114446,0.73528856,"fork","open container",2,4,1,NA,NA,NA,NA
1356,20162053,6.5401196,6.508998,0.661293387,0.638568521,"fork","use as a devil's tail",3,3,4,NA,NA,NA,NA
1357,20162054,6.3521023,6.617323,0.610933155,0.66574052,"fork","shovel for the sandbox",2,3,2,NA,NA,NA,NA
1358,20162055,6.628105,6.5780106,0.674844563,0.648215115,"fork","use as a comb",2,4,2,NA,NA,NA,NA
1359,20162056,6.7686906,6.5931,0.707685828,0.649181783,"fork","make little figures when you spray ink on them",3,4,3,NA,NA,NA,NA
1360,20162057,7.952589,7.8645043,0.775359944,0.749497443,"fork","tennis racket",4,2,3,NA,NA,NA,NA
1361,20162070,6.6676345,6.5019264,0.684875041,0.628919691,"fork","picking things up from the street so your hands don't get dirty and you can throw them in the trash",2,4,2,NA,NA,NA,NA
1362,20162071,6.517795,6.389002,0.658694595,0.609753847,"fork","poke into something so that they stand up straight and that is an instrument: shapes that you tap into",99,99,99,NA,NA,NA,NA
1363,20162072,6.830922,6.5408077,0.738601148,0.645819813,"fork","in the garden, in the earth, so that cats do not want to come there",2,4,2,NA,NA,NA,NA
1364,20162073,6.704326,6.3950925,0.717787296,0.615636408,"fork","dipping into the paint and drawing dashes in a moment of creativity",3,3,3,NA,NA,NA,NA
1365,20162074,9.081615,9.782368,0.817972571,0.941375297,"fork","crabs",99,99,99,NA,NA,NA,NA
1366,20162163,8.013143,8.5469675,0.732309163,0.824966669,"fork","comb",2,4,2,NA,NA,NA,NA
1367,20162164,6.7292,6.714968,0.697971731,0.680426687,"fork","to shoot rubber bands with",2,5,2,NA,NA,NA,NA
1368,20162165,6.947341,8.469811,0.556912839,0.820541501,"fork","rake",2,3,2,NA,NA,NA,NA
1369,20172822,9.907753,9.47991,0.934732854,0.848169476,"fork","conductor",3,2,2,NA,NA,NA,NA
1370,20172823,8.26569,8.275051,0.851954252,0.844249368,"fork","catapult",2,4,2,NA,NA,NA,NA
1371,20172824,7.2732916,7.363023,0.72213465,0.730955571,"fork","keep elastic",99,99,99,NA,NA,NA,NA
1372,20172825,9.0035,9.251673,0.83204256,0.870785758,"fork","bobbin",2,4,2,NA,NA,NA,NA
1373,20172826,7.560513,7.4573607,0.850203648,0.811973333,"fork","thumbtack substitute",2,3,2,NA,NA,NA,NA
1374,20172827,8.237364,8.066122,0.799583897,0.75835681,"fork","dart",3,2,2,NA,NA,NA,NA
1375,20172828,9.886205,9.735471,1.038464695,0.997712102,"fork","telepathy",99,99,99,NA,NA,NA,NA
1376,20172829,8.855652,8.859659,0.885723136,0.877733201,"fork","goalpost",3,3,3,NA,NA,NA,NA
1377,20172830,8.431134,8.5811,0.798022106,0.818522692,"fork","flag",3,2,3,NA,NA,NA,NA
1378,20160029,6.4721675,8.359031,0.716743708,0.839256778,"tin can","sound amplifier",NA,NA,NA,NA,NA,NA,NA
1379,20160030,7.035782,8.491034,0.675944865,0.75073339,"tin can","pet",NA,NA,NA,NA,NA,NA,NA
1380,20160031,5.4942255,7.051837,0.563439518,0.626990259,"tin can","Pen holder",NA,NA,NA,NA,NA,NA,NA
1381,20160032,4.473089,6.87846,0.472837746,0.67267257,"tin can","to throw",NA,NA,NA,NA,NA,NA,NA
1382,20160068,7.795631,9.647236,0.733810723,0.885289237,"tin can","file",NA,NA,NA,NA,NA,NA,NA
1383,20160069,5.987943,7.8374186,0.666867882,0.776137277,"tin can","printing press",NA,NA,NA,NA,NA,NA,NA
1384,20160070,4.197003,6.854497,0.454534411,0.70109725,"tin can","to break in",NA,NA,NA,NA,NA,NA,NA
1385,20160071,4.1188955,6.4087234,0.436792076,0.594279557,"tin can","break someone's hand",NA,NA,NA,NA,NA,NA,NA
1386,20160072,4.5807347,6.9837127,0.529414773,0.722169816,"tin can","start a revolution",NA,NA,NA,NA,NA,NA,NA
1387,20160163,3.8102622,6.63026,0.387183726,0.661723524,"tin can","With the tabs you can play a drinking game",NA,NA,NA,NA,NA,NA,NA
1388,20160164,3.5197573,6.5102067,0.326929569,0.631292909,"tin can","With the can itself you can make a knife, should you have a broken one",NA,NA,NA,NA,NA,NA,NA
1389,20160165,3.6687012,6.6219344,0.366721451,0.672833711,"tin can","In a can you can store things (but that's also kind of its original use)",NA,NA,NA,NA,NA,NA,NA
1390,20160166,3.631807,6.5667276,0.353222251,0.65022102,"tin can","You can make it a weight by filling it with soil.",NA,NA,NA,NA,NA,NA,NA
1391,20160167,4.036845,6.697997,0.440526247,0.681998938,"tin can","(so that something doesn't blow away)",NA,NA,NA,NA,NA,NA,NA
1392,20160229,5.8632402,7.0902452,0.616462231,0.619432926,"tin can","toothbrush holder",NA,NA,NA,NA,NA,NA,NA
1393,20160230,4.363203,6.794571,0.437043726,0.644577622,"tin can","a chewing gum tray",NA,NA,NA,NA,NA,NA,NA
1394,20160231,4.831761,6.6939044,0.517480403,0.612798214,"tin can","a vase",NA,NA,NA,NA,NA,NA,NA
1395,20160232,5.2249894,7.3389096,0.596716642,0.743559122,"tin can","a weapon",NA,NA,NA,NA,NA,NA,NA
1396,20160233,5.945299,7.893855,0.653663814,0.785179481,"tin can","rocket motor",NA,NA,NA,NA,NA,NA,NA
1397,20160276,4.774166,7.0959163,0.463935673,0.666027308,"tin can","pen box",NA,NA,NA,NA,NA,NA,NA
1398,20160277,5.8632402,7.0902452,0.616462231,0.619432926,"tin can","toothbrush holder",NA,NA,NA,NA,NA,NA,NA
1399,20160278,7.4670134,8.833955,0.848125011,0.862787545,"tin can","flowerpot",NA,NA,NA,NA,NA,NA,NA
1400,20160279,6.2743454,8.046245,0.497240603,0.657912463,"tin can","glass",NA,NA,NA,NA,NA,NA,NA
1401,20160280,3.7430775,6.8030653,0.363519728,0.693834841,"tin can","container to keep things in",NA,NA,NA,NA,NA,NA,NA
1402,20160281,5.2690115,7.06208,0.581577808,0.668721944,"tin can","a phone",NA,NA,NA,NA,NA,NA,NA
1403,20160282,3.4718847,6.3894267,0.318916202,0.60307613,"tin can","if you poke holes in it you can use it as a shower head",NA,NA,NA,NA,NA,NA,NA
1404,20160283,4.5921764,6.8339868,0.527836978,0.683216751,"tin can","as a weapon",NA,NA,NA,NA,NA,NA,NA
1405,20160284,4.2613354,6.564184,0.448655665,0.617552042,"tin can","keep the window open",NA,NA,NA,NA,NA,NA,NA
1406,20160375,4.322877,6.781672,0.466055334,0.670117259,"tin can","to drink from",NA,NA,NA,NA,NA,NA,NA
1407,20160376,4.023786,6.540003,0.417701721,0.625853121,"tin can","hang behind your car when you get married",NA,NA,NA,NA,NA,NA,NA
1408,20160377,3.8190973,6.5255704,0.407607615,0.654123455,"tin can","Use as a phone (you know, with one of those strings in between) ",NA,NA,NA,NA,NA,NA,NA
1409,20160378,4.2481146,6.753711,0.48125881,0.688839376,"tin can","make music/sound with it",NA,NA,NA,NA,NA,NA,NA
1410,20160379,4.4318733,6.4365797,0.550787032,0.621628553,"tin can","throwing against someone's head (weapon)",NA,NA,NA,NA,NA,NA,NA
1411,20160380,4.1101627,6.5829115,0.447025836,0.644079536,"tin can","use in a work of art ",NA,NA,NA,NA,NA,NA,NA
1412,20160381,3.588465,6.616461,0.325553894,0.638905138,"tin can","use as jewelry box",NA,NA,NA,NA,NA,NA,NA
1413,20160382,4.1214204,6.636175,0.45708251,0.663306057,"tin can","crush and use in ice hockey ",NA,NA,NA,NA,NA,NA,NA
1414,20160383,3.7940388,6.4517503,0.394791961,0.626762956,"tin can","take off the label and make an earring out of it",NA,NA,NA,NA,NA,NA,NA
1415,20160384,3.8520272,6.5883226,0.410758674,0.666263759,"tin can","use the label and cut something with it (because it is sharp)",NA,NA,NA,NA,NA,NA,NA
1416,20160385,3.9998112,6.6188684,0.435977638,0.665015727,"tin can","as a catch for the rain when it leaks",NA,NA,NA,NA,NA,NA,NA
1417,20160386,4.176611,6.297746,0.449240923,0.568843991,"tin can","as a vase",NA,NA,NA,NA,NA,NA,NA
1418,20160387,4.048741,6.193272,0.413192689,0.541422546,"tin can","as a candle holder",NA,NA,NA,NA,NA,NA,NA
1419,20160450,6.2917094,7.3629785,0.632153094,0.625113368,"tin can","mirror",NA,NA,NA,NA,NA,NA,NA
1420,20160451,7.006968,8.524419,0.642340511,0.738395244,"tin can","car",NA,NA,NA,NA,NA,NA,NA
1421,20160452,7.08349,8.1663885,0.64009279,0.666485369,"tin can","toys",NA,NA,NA,NA,NA,NA,NA
1422,20160453,7.597186,9.343997,0.63997829,0.793945938,"tin can","jewelry",NA,NA,NA,NA,NA,NA,NA
1423,20160454,3.659408,6.4276175,0.367882967,0.624376893,"tin can","wallpaper (as long as you stick enough next to each other)",NA,NA,NA,NA,NA,NA,NA
1424,20160455,5.3456917,7.0351133,0.609927475,0.669846952,"tin can","throwing equipment",NA,NA,NA,NA,NA,NA,NA
1425,20160456,7.13288,8.585495,0.654914618,0.739777565,"tin can","knife",NA,NA,NA,NA,NA,NA,NA
1426,20160457,3.7960913,6.4118485,0.403749228,0.623886675,"tin can","key ring (with the clip from the can)",NA,NA,NA,NA,NA,NA,NA
1427,20160458,3.4201422,6.5959144,0.316388667,0.677357644,"tin can","rattle (clip in tin)",NA,NA,NA,NA,NA,NA,NA
1428,20160459,6.846383,8.210796,0.6875875,0.734938949,"tin can","art",NA,NA,NA,NA,NA,NA,NA
1429,20160460,4.4563766,6.7882714,0.613722622,0.759165421,"tin can","Remember andy warhole",NA,NA,NA,NA,NA,NA,NA
1430,20160513,6.846383,8.210796,0.6875875,0.734938949,"tin can","art",NA,NA,NA,NA,NA,NA,NA
1431,20160514,7.08349,8.1663885,0.64009279,0.666485369,"tin can","toys",NA,NA,NA,NA,NA,NA,NA
1432,20160515,7.167609,8.111664,0.788195923,0.733816206,"tin can","coaster",NA,NA,NA,NA,NA,NA,NA
1433,20160516,6.9830832,8.82856,0.688549578,0.828736231,"tin can","chain",NA,NA,NA,NA,NA,NA,NA
1434,20160517,7.928318,9.452079,0.826828048,0.893568106,"tin can","garlands",NA,NA,NA,NA,NA,NA,NA
1435,20160596,4.385095,6.6964974,0.481623828,0.651719332,"tin can","make a wired phone",NA,NA,NA,NA,NA,NA,NA
1436,20160597,8.587324,9.622902,0.971649459,0.916483298,"tin can","trampling",NA,NA,NA,NA,NA,NA,NA
1437,20160598,6.019982,7.66645,0.617932498,0.705649346,"tin can","throw",NA,NA,NA,NA,NA,NA,NA
1438,20160599,5.7543144,8.03843,0.601222903,0.8071201,"tin can","catch",NA,NA,NA,NA,NA,NA,NA
1439,20160600,7.102496,9.1266365,0.752338082,0.913824514,"tin can","buried",NA,NA,NA,NA,NA,NA,NA
1440,20160601,7.4888964,8.974202,0.798691601,0.853543907,"tin can","tasks",NA,NA,NA,NA,NA,NA,NA
1441,20160602,4.836754,6.456191,0.513379216,0.563033462,"tin can","Lay down",NA,NA,NA,NA,NA,NA,NA
1442,20160603,4.4440794,6.779359,0.472035766,0.654650122,"tin can","pick up",NA,NA,NA,NA,NA,NA,NA
1443,20160604,3.5349865,6.445571,0.333941817,0.620179862,"tin can","make a tower out of cans",NA,NA,NA,NA,NA,NA,NA
1444,20160605,3.9409733,6.463878,0.416913092,0.620552093,"tin can","smash a window with it",NA,NA,NA,NA,NA,NA,NA
1445,20160606,4.004279,6.390915,0.425851047,0.59896034,"tin can","throwing a ball against a pile of cans",NA,NA,NA,NA,NA,NA,NA
1446,20160607,3.9878428,6.362371,0.40944165,0.584066838,"tin can","turn it into a lamp",NA,NA,NA,NA,NA,NA,NA
1447,20160608,4.092781,6.7732725,0.423981667,0.674176633,"tin can","make it a fan",NA,NA,NA,NA,NA,NA,NA
1448,20160609,3.793045,6.3799067,0.370076835,0.588638425,"tin can","turn it into a cup holder",NA,NA,NA,NA,NA,NA,NA
1449,20160610,6.8584776,8.663925,0.682789922,0.813076809,"tin can","litter",NA,NA,NA,NA,NA,NA,NA
1450,20160611,4.3395605,6.759203,0.466289818,0.662330806,"tin can","drink from it",NA,NA,NA,NA,NA,NA,NA
1451,20160680,4.8568196,7.6496997,0.57728368,0.872858211,"tin can","pollute the streets ",NA,NA,NA,NA,NA,NA,NA
1452,20160681,6.381282,8.813726,0.605417967,0.860108018,"tin can","recycle ",NA,NA,NA,NA,NA,NA,NA
1453,20160682,4.7881474,7.161537,0.500621527,0.704932064,"tin can","necklace it ",NA,NA,NA,NA,NA,NA,NA
1454,20160683,3.7334077,6.4446497,0.3833372,0.627311468,"tin can","using the tab of a can to make a dress/shirt ",NA,NA,NA,NA,NA,NA,NA
1455,20160684,3.6646674,6.3477287,0.369587958,0.603217602,"tin can","use the alum for making trays ",NA,NA,NA,NA,NA,NA,NA
1456,20160685,3.7567472,6.5764585,0.377252519,0.64969635,"tin can","Use to do crafts with children.",NA,NA,NA,NA,NA,NA,NA
1457,20160789,6.730114,8.5129175,0.61151588,0.75453198,"tin can","drink",NA,NA,NA,NA,NA,NA,NA
