,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,item,response,response_id,object,respondent_id,temperature,eucl_item_resp,eucl_objc_resp,cos_dist_item_resp,cos_dist_objc_resp,semdis_prev
514,514,514,514,515,chair,door stop,2022050011,book,cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5,0.65,10.00553,10.671095,0.617443174123764,0.7348901927471161,1.0
515,515,515,515,516,chair,hold up a table leg,2022050012,book,cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5,0.65,11.4349165,13.881406,0.3996011018753052,0.728844404220581,0.4686346650123596
516,516,516,516,517,chair,coaster for your beverage,2022050013,book,cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5,0.65,10.749779,11.534514,0.6958736479282379,0.8415271937847137,0.6574380695819855
517,517,517,517,518,chair,fan yourself on a hot day,2022050014,book,cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5,0.65,13.53273,12.913819,0.7241021692752838,0.6445195972919464,0.6118491291999817
518,518,518,518,519,chair,weight to keep paper from flying away in the wind,2022050015,book,cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5,0.65,19.969315,19.6918,0.6275932490825653,0.5846286714076996,0.45914125442504883
519,519,519,519,520,chair,Bookend,2022050016,book,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,0.66,8.434269,8.124815,0.907321371138096,0.9008066281676292,1.0
520,520,520,520,521,chair,Doorstop,2022050017,book,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,0.66,8.658492,8.365611,0.8548300415277481,0.8470857441425323,0.47353899478912354
521,521,521,521,522,chair,Paperweight,2022050018,book,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,0.66,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.43389248847961426
522,522,522,522,523,chair,Decoration,2022050019,book,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,0.66,8.196847,8.737158,0.7207832932472229,0.8656852096319199,0.6532183289527893
523,523,523,523,524,chair,Cat bed/house,2022050020,book,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,0.66,15.61073,16.798534,0.5397198796272278,0.7040766477584839,0.6655208170413971
524,524,524,524,525,chair,Dog house/kennel,2022050021,book,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,0.66,16.757284,17.259144,0.6744342744350433,0.7517620325088501,0.1683623194694519
525,525,525,525,526,chair,Bird house,2022050022,book,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,0.66,10.277956,10.319084,0.6524279713630676,0.6758562326431274,0.31308233737945557
526,526,526,526,527,chair,Planter,2022050023,book,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,0.66,8.168779,9.406594,0.6952124834060669,0.9729575775563716,0.6980281472206116
527,527,527,527,528,chair,Halloween decoration,2022050024,book,cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc,0.66,12.157697,12.391215,0.7584606856107712,0.8145587295293808,0.7220890820026398
528,528,528,528,529,chair,doorstop,2022050025,book,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,0.66,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
529,529,529,529,530,chair,prop up a wobbly table,2022050026,book,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,0.66,11.389519,13.736711,0.4717011451721191,0.8082965612411499,0.7608032375574112
530,530,530,530,531,chair,paperweight,2022050027,book,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,0.66,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.702300101518631
531,531,531,531,532,chair,make a papier-mâché sculpture,2022050028,book,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,0.66,17.434248,18.006304,0.8158749341964722,0.9175404980778694,0.6665146350860596
532,532,532,532,533,chair,used as fuel for a bonfire,2022050029,book,cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi,0.66,11.890804,11.930168,0.8456642031669617,0.879229448735714,0.926730677485466
533,533,533,533,534,chair,paperweight,2022050030,book,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,0.66,8.695191,8.987339,0.8309639245271683,0.939968153834343,1.0
534,534,534,534,535,chair,prop up a table leg,2022050031,book,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,0.66,11.970044,14.33345,0.4540415406227112,0.7853249758481979,0.7931182384490967
535,535,535,535,536,chair,use as a doorstop,2022050032,book,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,0.66,9.195443,8.675826,0.7547500878572464,0.6998099684715271,0.6871666610240936
536,536,536,536,537,chair,birdhouse,2022050033,book,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,0.66,8.711526,9.070099,0.8125542998313904,0.9310354813933372,0.7267946600914001
537,537,537,537,538,chair,carve into a sculpture,2022050034,book,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,0.66,10.910271,11.371233,0.7273910939693451,0.8232466131448746,0.6371474862098694
538,538,538,538,539,chair,As part of a piñata,2022050035,book,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,0.66,9.065444,9.49825,0.8769969195127487,1.0175063889473677,0.7740642428398132
539,539,539,539,540,chair,As fuel for a fire,2022050036,book,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,0.66,12.329536,12.40246,0.8089484572410583,0.8431445509195328,1.031316302716732
540,540,540,540,541,chair,line the bottom of a birdcage,2022050037,book,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,0.66,9.888462,10.086743,0.7575177401304245,0.8206960707902908,0.8303700089454651
541,541,541,541,542,chair,co,2022050038,book,cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H,0.66,8.138883,8.389649,0.7655771523714066,0.8649682700634003,0.880645178258419
542,542,542,542,543,chair,doorstop,2022050039,book,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,0.77,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
543,543,543,543,544,chair,keep a table level,2022050040,book,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,0.77,9.062929,10.4000225,0.5132962465286255,0.720936506986618,1.0199986435472965
544,544,544,544,545,chair,help with balance when doing Yoga or Pilates,2022050041,book,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,0.77,19.02883,18.984392,0.7040704488754272,0.6998700797557831,0.6262107193470001
545,545,545,545,546,chair,stacked and used as a makeshift stool or end table,2022050042,book,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,0.77,17.21773,19.928396,0.4084348678588867,0.7735093533992767,0.6884561777114868
546,546,546,546,547,chair,If you're ever feeling losta book can act as a,2022050043,book,cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH,0.77,12.903589,10.088861,0.6667898595333099,0.3060445785522461,0.5841080248355865
547,547,547,547,548,chair,door stop,2022050044,book,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,0.77,10.00553,10.671095,0.617443174123764,0.7348901927471161,1.0
548,548,548,548,549,chair,paperweight,2022050045,book,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,0.77,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.9493476450443268
549,549,549,549,550,chair,prop up a wobbly table or chair,2022050046,book,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,0.77,13.412015,17.746723,0.2250847816467285,0.7784485369920731,0.7138731777667999
550,550,550,550,551,chair,make a makeshift stool or step stool,2022050047,book,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,0.77,16.087908,19.304531,0.417879045009613,0.8633140474557877,0.3232252597808838
551,551,551,551,552,chair,can,2022050048,book,cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4,0.77,6.875682,6.4986963,1.0,1.0,1.0
552,552,552,552,553,chair,doorstop,2022050049,book,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,0.77,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
553,553,553,553,554,chair,prop up a wobbly table,2022050050,book,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,0.77,11.389519,13.736711,0.4717011451721191,0.8082965612411499,0.7608032375574112
554,554,554,554,555,chair,keep your computer screen from getting scratched,2022050051,book,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,0.77,16.702969,16.974585,0.6447519063949585,0.6852718889713287,0.5510859489440918
555,555,555,555,556,chair,makes a great paperweight,2022050052,book,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,0.77,11.631173,10.938608,0.6824709177017212,0.5950973629951477,0.5324481129646301
556,556,556,556,557,chair,fan yourself on a hot day,2022050053,book,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,0.77,13.53273,12.913819,0.7241021692752838,0.6445195972919464,0.4890263080596924
557,557,557,557,558,chair,If you,2022050054,book,cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy,0.77,6.875682,6.4986963,1.0,1.0,1.0
558,558,558,558,559,chair,can make a great doorstop,2022050055,book,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,0.78,9.426525,8.264879,0.7398597300052643,0.5840666592121124,1.0
559,559,559,559,560,chair,If you're craftyyou can turn an old book into a unique journal.,2022050056,book,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,0.78,20.787983,18.01301,0.6501714587211609,0.2737161517143249,0.5537386834621429
560,560,560,560,561,chair,Don't have a coaster? No problem! Use a book instead,2022050057,book,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,0.78,23.128565,21.358393,0.6561891436576843,0.4054651856422424,0.22468680143356323
561,561,561,561,562,chair,can also be used as a paperweight to keep your papers from blowing away,2022050058,book,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,0.78,13.992992,13.9030075,0.6362638473510742,0.6281997561454773,0.45092910528182983
562,562,562,562,563,chair,Tired of traditional placecards,2022050059,book,cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1,0.78,9.993099,10.191689,0.6656980812549591,0.7166003584861755,0.5691906809806824
563,563,563,563,564,chair,doorstop,2022050060,book,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,0.78,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
564,564,564,564,565,chair,prop up a wobbly table,2022050061,book,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,0.78,11.389519,13.736711,0.4717011451721191,0.8082965612411499,0.7608032375574112
565,565,565,565,566,chair,kill a spider,2022050062,book,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,0.78,11.381309,11.341125,0.786437526345253,0.8038597404956818,0.7212473154067993
566,566,566,566,567,chair,paperweight,2022050063,book,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,0.78,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.9040150940418243
567,567,567,567,568,chair,start a fire in an emergency situation,2022050064,book,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,0.78,17.68037,17.647188,0.7127705216407776,0.7123045027256012,0.9876582119613886
568,568,568,568,569,chair,can,2022050065,book,cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz,0.78,6.875682,6.4986963,1.0,1.0,1.0
569,569,569,569,570,chair,Make a book into a lampshade,2022050066,book,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,0.78,9.648223,6.458039,0.6595275104045868,0.2645944356918335,1.0
570,570,570,570,571,chair,Use old books as wall decor in your home,2022050067,book,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,0.78,22.657084,21.982946,0.5709481537342072,0.4681494235992431,0.44654351472854614
571,571,571,571,572,chair,jewelry box,2022050068,book,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,0.78,11.146897,11.053165,0.6950636506080627,0.6978667974472046,0.41226667165756226
572,572,572,572,573,chair,Make a purse out of an old book,2022050069,book,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,0.78,12.454803,9.793802,0.632842481136322,0.2961361408233642,0.4332467317581177
573,573,573,573,574,chair,Create a memory box by decoupaging an old book with photos and mementos,2022050070,book,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,0.78,25.442028,23.463766,0.6945478320121765,0.412423312664032,0.2666091322898865
574,574,574,574,575,chair,Cover the top of a coffee table,2022050071,book,cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A,0.78,11.906085,13.1725645,0.4393171668052673,0.6046446561813354,0.43175065517425537
575,575,575,575,576,chair,Using a book as a doorstop,2022050072,book,cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC,0.79,10.553197,6.3545184,0.7679068744182587,0.2345302104949951,1.0
576,576,576,576,577,chair,Tearing out pages of a book to use as confetti,2022050073,book,cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC,0.79,18.210295,15.395937,0.7456695735454559,0.3625543117523193,0.5168542563915253
577,577,577,577,578,chair,Making a paper airplanes out of the pages of a book,2022050074,book,cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC,0.79,20.440422,17.058447,0.7070007622241974,0.2515445947647095,0.1616247296333313
578,578,578,578,579,chair,Creating a sculpture by stacking books in an interesting way,2022050075,book,cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC,0.79,21.521793,19.78053,0.627373218536377,0.3831717371940613,0.26381826400756836
579,579,579,579,580,chair,Building a fort by surrounding yourself with stacked books,2022050076,book,cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC,0.79,19.238096,17.905016,0.6914472877979279,0.5042739808559418,0.26251882314682007
580,580,580,580,581,chair,Drawing on the pages of a book,2022050077,book,cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC,0.79,14.854778,10.264312,0.7813921123743057,0.1937892436981201,0.46222275495529175
581,581,581,581,582,chair,doorstop,2022050078,book,cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc,0.79,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
582,582,582,582,583,chair,prop up a table or other surface,2022050079,book,cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc,0.79,12.306977,14.008868,0.5354757905006409,0.7845531851053238,0.9056655764579773
583,583,583,583,584,chair,paperweight,2022050080,book,cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc,0.79,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.7645735442638397
584,584,584,584,585,chair,stacked and arranged to create interesting sculptures or shapes,2022050081,book,cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc,0.79,23.945772,23.696924,0.6939289271831512,0.6553190350532532,0.7953847795724869
585,585,585,585,586,chair,cut open and its pages used as wrapping paper or for other crafts,2022050082,book,cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc,0.79,22.573103,21.55592,0.6478071510791779,0.4999492764472961,0.3435211181640625
586,586,586,586,587,chair,doorstop,2022050083,book,cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1,0.79,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
587,587,587,587,588,chair,level a table or shelf,2022050084,book,cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1,0.79,12.233657,13.603156,0.484322190284729,0.6724047660827637,0.9207723811268806
588,588,588,588,589,chair,paperweight,2022050085,book,cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1,0.79,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.8524653911590576
589,589,589,589,590,chair,prop up a window or door,2022050086,book,cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1,0.79,13.202037,14.653902,0.5746236145496368,0.7901641130447388,0.8084071129560471
590,590,590,590,591,chair,make artsuch as by decoupaging it onto another surface,2022050087,book,cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1,0.79,8.942411,9.138748,0.8158480226993561,0.8979791924357414,0.6651816368103027
591,591,591,591,592,chair,Turn it into a piece of art by painting or drawing on the cover,2022050088,book,cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V,0.8,24.161678,23.316267,0.618943065404892,0.492703378200531,1.0
592,592,592,592,593,chair,Use it as a doorstop,2022050089,book,cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V,0.8,9.195443,8.675826,0.7547500878572464,0.6998099684715271,0.633102297782898
593,593,593,593,594,chair,Decorate with it by wrapping it in pretty paper and ribbon,2022050090,book,cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V,0.8,21.143663,21.170599,0.6362538039684296,0.6361500322818756,0.6129730641841888
594,594,594,594,595,chair,Cut out images from the pages to make a collage,2022050091,book,cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V,0.8,18.087809,16.311987,0.8298775106668472,0.579654723405838,0.41510194540023804
595,595,595,595,596,chair,Make a mobile out of old books by hanging them from the ceiling with string or wire,2022050092,book,cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V,0.8,25.26342,25.344519,0.567836195230484,0.5683909356594086,0.4548491835594177
596,596,596,596,597,chair,Make a lamp shade out of an old book,2022050093,book,cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz,0.8,15.550663,14.594727,0.5673312842845917,0.4361085295677185,1.0
597,597,597,597,598,chair,Cut out the pages of an old book and use them as coasters,2022050094,book,cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz,0.8,21.276949,18.842983,0.6795803308486938,0.343735933303833,0.3167608380317688
598,598,598,598,599,chair,Use an old book as a door stop,2022050095,book,cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz,0.8,18.420088,16.779156,0.6087763905525208,0.3831698894500732,0.19238531589508057
599,599,599,599,600,chair,Stack a few books together to use as a makeshift stool or table,2022050096,book,cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz,0.8,20.40777,21.261236,0.4360182285308838,0.5363562405109406,0.3165963888168335
600,600,600,600,601,chair,Tear out the pages of an old book and use them as wall art or,2022050097,book,cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz,0.8,25.682474,23.513138,0.6519888341426849,0.3447486162185669,0.29361432790756226
601,601,601,601,602,chair,door stop,2022050098,book,cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi,0.8,10.00553,10.671095,0.617443174123764,0.7348901927471161,1.0
602,602,602,602,603,chair,start a fire,2022050099,book,cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi,0.8,10.4285,10.068347,0.7451402842998505,0.7119594812393188,0.3756616711616516
603,603,603,603,604,chair,make paper airplanes,2022050100,book,cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi,0.8,10.68428,9.765061,0.7029045820236206,0.5846071243286133,0.6414411067962646
604,604,604,604,605,chair,coaster for your beverage,2022050101,book,cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi,0.8,10.749779,11.534514,0.6958736479282379,0.8415271937847137,0.6906528472900391
605,605,605,605,606,chair,given as a gifteven if you haven't read it yet!,2022050102,book,cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi,0.8,12.202402,9.674263,0.7524498999118805,0.4138012528419494,0.793613463640213
606,606,606,606,607,chair,A,2022050103,book,cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi,0.8,6.875682,6.4986963,1.0,1.0,1.0
607,607,607,607,608,chair,back scratcher,2022050104,fork,cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj,0.65,8.425152,9.073563,0.7776128798723221,0.910824090242386,1.0
608,608,608,608,609,chair,remove lint from clothing,2022050105,fork,cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj,0.65,14.504824,14.171039,0.7607985585927963,0.7146045565605164,0.9119245707988739
609,609,609,609,610,chair,toothpick,2022050106,fork,cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj,0.65,9.51455,7.469361,0.8833847790956497,0.5476693212985992,0.7136052548885345
610,610,610,610,611,chair,apply makeupsuch as mascara or lipstick.,2022050107,fork,cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj,0.65,18.138388,18.111795,0.7898620516061783,0.7875403612852097,0.7668678164482117
611,611,611,611,612,chair,style hairsuch as in braids or upd,2022050108,fork,cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj,0.65,12.553164,12.964148,0.8230690360069275,0.8921738639473915,0.7171583473682404
612,612,612,612,613,chair,Use a fork to eat cake without getting your hands dirty,2022050109,fork,cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8,0.65,26.838602,25.27333,0.6326422095298767,0.4220123291015625,1.0
613,613,613,613,614,chair,Stick a fork in an electrical outlet to see if it's still working,2022050110,fork,cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8,0.65,19.219486,17.093723,0.6777163445949554,0.3987168073654175,0.3262587785720825
614,614,614,614,615,chair,Use a fork to test the doneness of meat,2022050111,fork,cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8,0.65,23.004055,19.25305,0.8615506738424301,0.3555217981338501,0.37812185287475586
615,615,615,615,616,chair,Hold a fork like a microphone and give impromptu speeches,2022050112,fork,cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8,0.65,20.1373,19.493357,0.5986091196537018,0.5121820569038391,0.497697651386261
616,616,616,616,617,chair,Juggle forks with friends for entertainment,2022050113,fork,cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8,0.65,14.885255,13.396976,0.7005402445793152,0.501535028219223,0.3711346983909607
617,617,617,617,618,chair,Make music with,2022050114,fork,cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8,0.65,8.808589,9.436788,0.8168696314096451,0.946296200156212,0.5498885810375214
618,618,618,618,619,chair,Fork as a bookmark,2022050115,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,10.843523,6.4089518,0.8055062144994736,0.2388112545013427,1.0
619,619,619,619,620,chair,Use fork to apply makeup,2022050116,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,16.54554,14.329373,0.7319360077381134,0.4378324151039123,0.46860623359680176
620,620,620,620,621,chair,Paint with a fork,2022050117,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,10.719564,6.8808947,0.7083478569984436,0.2380884885787964,0.29896408319473267
621,621,621,621,622,chair,Draw with a fork,2022050118,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,10.394965,5.7779107,0.767796128988266,0.1986756324768066,0.24826526641845703
622,622,622,622,623,chair,Eat an entire meal with a fork,2022050119,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,18.144804,15.603647,0.7152250707149506,0.3822299242019653,0.37118202447891235
623,623,623,623,624,chair,Cook with a fork,2022050120,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,11.992067,7.0382586,0.7929866462945938,0.1870742440223693,0.24202072620391846
624,624,624,624,625,chair,Clean with a fork,2022050121,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,10.926599,6.4559617,0.7271892726421356,0.1911670565605163,0.24862807989120483
625,625,625,625,626,chair,Decorate with a fork,2022050122,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,10.730485,6.5848904,0.7303005456924438,0.2223811149597168,0.2681427597999573
626,626,626,626,627,chair,Play music with a fork,2022050123,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,13.572255,11.505163,0.7215955853462219,0.4473494291305542,0.4612325429916382
627,627,627,627,628,chair,Use as a utensil,2022050124,fork,cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5,0.65,9.72993,8.447631,0.7214974761009216,0.5371561348438263,0.5731824636459351
628,628,628,628,629,chair,Use a fork to eat soup without making a mess,2022050125,fork,cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh,0.66,23.842909,21.66818,0.6940925121307373,0.4035219550132751,1.0
629,629,629,629,630,chair,Stick a fork in your hair to hold it back while you cook,2022050126,fork,cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh,0.66,20.237549,18.307726,0.6202807724475861,0.3694437146186828,0.18209755420684814
630,630,630,630,631,chair,Use a fork to play the drums,2022050127,fork,cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh,0.66,15.915529,13.70044,0.6993305683135986,0.4097545742988586,0.3166186809539795
631,631,631,631,632,chair,Use a fork to open a bottle of beer,2022050128,fork,cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh,0.66,20.59563,18.522581,0.6742386817932129,0.4008480906486511,0.340370237827301
632,632,632,632,633,chair,Use a fork as a bookmark in your favorite book,2022050129,fork,cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh,0.66,18.546707,16.79392,0.7105607688426971,0.4759320616722107,0.3174762725830078
633,633,633,633,634,chair,Stick a few forks in the ground,2022050130,fork,cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh,0.66,13.006832,9.696872,0.6787367165088654,0.2709300518035888,0.4341421127319336
634,634,634,634,635,chair,Pick up leaves with a fork,2022050131,fork,cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr,0.66,13.068338,9.662161,0.7011000216007233,0.2776112556457519,1.0
635,635,635,635,636,chair,Make a mini garden rake,2022050132,fork,cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr,0.66,13.162927,12.922759,0.6455366313457489,0.6137994825839996,0.4687625765800476
636,636,636,636,637,chair,Scrape the bottom of your shoes with a fork,2022050133,fork,cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr,0.66,14.512308,10.808364,0.7223852872848511,0.2599139809608459,0.5297824740409851
637,637,637,637,638,chair,Get lint out of your clothes with a fork,2022050134,fork,cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr,0.66,14.02639,11.187256,0.7272694408893585,0.3603118658065796,0.2537956237792969
638,638,638,638,639,chair,Curl your hair with a fork (tines facing in),2022050135,fork,cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr,0.66,22.898815,21.106989,0.6401978433132172,0.4027658700942993,0.4148648977279663
639,639,639,639,640,chair,Use as chopsticks!,2022050136,fork,cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr,0.66,11.943804,10.87274,0.7156627178192139,0.5678410530090332,0.5004104375839233
640,640,640,640,641,chair,Eat spaghetti like Lady,2022050137,fork,cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr,0.66,17.26968,16.953865,0.6941705346107483,0.6509820520877838,0.423037588596344
641,641,641,641,642,chair,Use a fork to eat your cereal instead of a spoon,2022050138,fork,cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ,0.66,24.86837,22.16869,0.7021608650684357,0.3437864780426025,1.0
642,642,642,642,643,chair,Stick a fork in an electrical outlet to see if it's still working,2022050139,fork,cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ,0.66,19.219486,17.093723,0.6777163445949554,0.3987168073654175,0.3654482364654541
643,643,643,643,644,chair,Use a fork as a comb for your hair,2022050140,fork,cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ,0.66,17.152449,14.97963,0.6873522698879242,0.4034245014190674,0.3646897077560425
644,644,644,644,645,chair,Use a fork to play the piano,2022050141,fork,cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ,0.66,15.668263,14.072316,0.6496309638023376,0.4414686560630798,0.39772796630859375
645,645,645,645,646,chair,Stick forks into the ground to make garden markers,2022050142,fork,cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ,0.66,19.44264,17.448685,0.6587119996547699,0.3975511789321899,0.37233448028564453
646,646,646,646,647,chair,Make wind chimes out of,2022050143,fork,cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ,0.66,11.565892,11.742617,0.7612487226724625,0.7920961827039719,0.6228049099445343
