id,response_id,eucldist_object_response,eucldist_chair_response,cosdist_object_response,cosdist_chair_response,object,response,originality_rater01,utility_rater01,surprise_rater01,originality_rater02,utility_rater02,surprise_rater02,rater_01,rater_02
1234,20161076,"66,243,334","65,668",0.689225733,0.658275634,fork,bracelets/chains to hang from,3,3,3,NA,NA,NA,MB,NA
1235,20161077,"73,500,667","6,697,273",0.800779372,0.637831241,fork,as pen,3,2,3,NA,NA,NA,MB,NA
1236,20161078,"6,880,945","67,100,053",0.756689504,0.693914622,fork,To knit/crochet etc.,2,2,2,NA,NA,NA,MB,NA
1237,20161135,"8,396,528","8,044,249",0.829302177,0.752754524,fork,hair combs,2,4,2,NA,NA,NA,MB,NA
1238,20161136,"63,438,334","61,127,934",0.606449276,0.536233038,fork,attach to the wall as a coat rack,3,2,4,NA,NA,NA,MB,IS
1239,20161137,"6,871,911","62,936,974",0.737226397,0.577071309,fork,as a hair ornament in a bun,2,4,3,NA,NA,NA,MB,NA
1240,20161138,"6,672,598","6,686,093",0.661337048,0.652290791,fork,To scratch your back,2,5,1,NA,NA,NA,MB,NA
1241,20161183,"67,384,963","67,663,984",0.707078576,0.700002968,fork,screwdriver (back),2,3,2,NA,NA,NA,MB,NA
1242,20161184,"6,886,331","6,823,253",0.675602257,0.65129897,fork,open a beer bottle,2,4,1,NA,NA,NA,MB,NA
1243,20161185,"7,192,804","7,078,772",0.805085763,0.761250436,fork,to elicit a response,99,99,99,NA,NA,NA,MB,NA
1244,20161222,"64,026,875","71,410,694",0.536832124,0.666583061,fork,knife someone,2,3,2,NA,NA,NA,MB,NA
1245,20161223,"8,487,783","8,749,712",0.762045771,0.802373916,fork,food,99,99,99,NA,NA,NA,MB,NA
1246,20161224,"66,628,776","5,769,915",0.690267235,0.456059217,fork,pull something out from under the sofa,2,5,2,NA,NA,NA,MB,NA
1247,20161225,"67,715,044","6,651,599",0.704852551,0.660973579,fork,to make scratches with,2,5,1,NA,NA,NA,MB,NA
1248,20161226,"6,872,111","67,752,037",0.718107969,0.681159258,fork,to hit someone with,2,4,2,NA,NA,NA,MB,NA
1249,20161265,"8,631,538","9,016,597",0.807117447,0.872412473,fork,weapon,2,3,2,NA,NA,NA,MB,NA
1250,20161266,"8,013,143","85,469,675",0.732309163,0.824966669,fork,comb,2,4,2,NA,NA,NA,MB,IS
1251,20161267,"8,487,783","8,749,712",0.762045771,0.802373916,fork,food,99,99,99,NA,NA,NA,MB,NA
1252,20161268,"7,559,197","858,001",0.704766572,0.901168719,fork,spike,3,2,2,NA,NA,NA,MB,NA
1253,20161269,"67,557,516","728,861",0.648657501,0.755826965,fork,stir with,1,5,1,NA,NA,NA,MB,NA
1254,20161309,"7,049,822","9,532,049",0.503211826,0.913277932,fork,skewer,2,3,2,NA,NA,NA,MB,IS
1255,20161310,"729,789","8,067,464",0.625720739,0.757494435,fork,sticks,1,4,1,NA,NA,NA,MB,NA
1256,20161311,"6,700,553","7,140,012",0.68269664,0.78162691,fork,bundling of knives,3,3,2,NA,NA,NA,MB,NA
1257,20161312,"7,134,165","76,130,443",0.619762093,0.699032903,fork,iron rods,2,2,2,NA,NA,NA,MB,NA
1258,20161313,"72,944,193","8,551,095",0.618641555,0.84260051,fork,clamping pliers,3,2,3,NA,NA,NA,MB,IS
1259,20161314,"7,375,963","7,934,896",0.656585425,0.752688274,fork,suction cup,3,2,2,NA,NA,NA,MB,NA
1260,20161315,"81,386,795","8,684,503",0.768304482,0.866249427,fork,magnet,3,2,2,NA,NA,NA,MB,NA
1261,20161316,"67,269","7,472,791",0.635407656,0.788299412,fork,2 spoons,99,99,99,NA,NA,NA,MB,NA
1262,20161317,"7,714,143","7,944,504",0.663525164,0.696827084,fork,fingers,3,2,3,NA,NA,NA,MB,NA
1263,20161385,"8,487,783","8,749,712",0.762045771,0.802373916,fork,food,99,99,99,NA,NA,NA,MB,NA
1264,20161386,"6,909,364","6,779,359",0.695219606,0.654650122,fork,pick up,1,5,1,NA,NA,NA,MB,NA
1265,20161387,"6,992,903","65,409,837",0.754691377,0.628919244,fork,drawing in the sand,2,5,2,NA,NA,NA,MB,NA
1266,20161388,"7,064,773","7,254,133",0.705410361,0.736192733,fork,catch something,2,3,2,NA,NA,NA,MB,NA
1267,20161389,"6,741,325","67,429,247",0.6695517,0.658062041,fork,To throw something away,2,4,1,NA,NA,NA,MB,NA
1268,20161390,"7,490,934","77,498,407",0.79366003,0.841803223,fork,unlock something,3,2,2,NA,NA,NA,MB,NA
1269,20161418,"8,042,133","7,932,859",0.890569463,0.854053095,fork,Writing accounts,3,2,3,NA,NA,NA,MB,NA
1270,20161419,"9,335,731","8,589,009",0.941726919,0.789584443,fork,vote,3,1,4,NA,NA,NA,MB,NA
1271,20161420,"7,790,416","8,057,454",0.747737736,0.791618258,fork,Chinese food,99,99,99,NA,NA,NA,MB,NA
1272,20161421,"74,605,193","7,873,565",0.714688599,0.788760945,fork,split,99,99,99,NA,NA,NA,MB,NA
1273,20161422,"6,633,896","66,000,004",0.662388653,0.641417116,fork,part of bicycle,3,2,3,NA,NA,NA,MB,NA
1274,20161423,"873,233","8,567,044",0.888697326,0.84640646,fork,lamppost,3,2,3,NA,NA,NA,MB,NA
1275,20161424,"8,248,184","8,014,495",0.779131919,0.727964014,fork,light,99,99,99,NA,NA,NA,MB,NA
1276,20161444,"7,469,361","951,455",0.547669321,0.883384779,fork,toothpick,2,4,2,NA,NA,NA,MB,IS
1277,20161445,"8,519,646","79,196,677",0.86263302,0.736642271,fork,hair curler,2,3,2,NA,NA,NA,MB,NA
1278,20161446,"7,514,251","84,203,825",0.604008287,0.751407802,fork,brush,2,4,2,NA,NA,NA,MB,IS
1279,20161447,"6,525,408","63,708,463",0.656325281,0.602008939,fork,fix in the ground as a pole,2,4,2,NA,NA,NA,MB,NA
1280,20161448,"6,714,212","6,749,514",0.655123293,0.651664972,fork,scratch your back ,2,5,1,NA,NA,NA,MB,NA
1281,20161449,"777,258","75,657,153",0.793613002,0.741019309,fork,javelin throw,3,2,3,NA,NA,NA,MB,NA
1282,20161450,"8,631,538","9,016,597",0.807117447,0.872412473,fork,weapon,2,3,2,NA,NA,NA,MB,NA
1283,20161451,"76,215,134","76,293,592",0.756255895,0.748416096,fork,nail cleaner,2,5,2,NA,NA,NA,MB,NA
1284,20161452,"9,552,275","8,841,945",0.966560438,0.820508331,fork,artwork,3,3,2,NA,NA,NA,MB,NA
1285,20161509,"76,869,407","78,250,365",0.750477359,0.769069001,fork,raking grass,2,3,2,NA,NA,NA,MB,NA
1286,20161510,"66,710,014","63,544,893",0.695824474,0.598204494,fork,a candlestick of folds,3,3,3,NA,NA,NA,MB,NA
1287,20161511,"8,849,943","86,814,575",0.81388846,0.776135057,fork,jewelry pendant,3,3,3,NA,NA,NA,MB,NA
1288,20161512,"73,028,197","8,429,517",0.672679245,0.891412139,fork,Puncture holes,1,4,1,NA,NA,NA,MB,IS
1289,20161540,"8,487,783","8,749,712",0.762045771,0.802373916,fork,food,99,99,99,NA,NA,NA,MB,NA
1290,20161541,"9,151,114","8,290,492",0.899809889,0.731603116,fork,painting,3,2,3,NA,NA,NA,MB,NA
1291,20161542,"8,192,644","8,808,025",0.77636151,0.888644345,fork,build,2,3,2,NA,NA,NA,MB,NA
1292,20161543,"9,082,285","8,401,905",0.933831289,0.790976807,fork,play,2,3,2,NA,NA,NA,MB,IS
1293,20161544,"75,964,804","8,411,886",0.71642068,0.871443197,fork,dig,2,3,2,NA,NA,NA,MB,IS
1294,20161545,"64,540,806","70,315,857",0.604031593,0.724866956,fork,scraping things out,2,5,1,NA,NA,NA,MB,NA
1295,20161546,"71,478,624","70,997,305",0.725608706,0.704112083,fork,can open,2,3,1,NA,NA,NA,MB,NA
1296,20161547,"7,645,876","7,615,177",0.796522692,0.779299468,fork,harm someone,2,3,2,NA,NA,NA,MB,NA
1297,20161584,"74,954,686","73,956,695",0.727433205,0.698670417,fork,garden tools,2,3,2,NA,NA,NA,MB,NA
1298,20161585,"9,607,786","11,276,193",0.717359096,0.995362793,fork,teaspoon,1,5,1,NA,NA,NA,MB,IS
1299,20161586,"6,568,923","6,373,785",0.666787952,0.602068841,fork,picking up gum from the sidewalk,2,4,2,NA,NA,NA,MB,NA
1300,20161587,"8,631,538","9,016,597",0.807117447,0.872412473,fork,weapon,2,3,2,NA,NA,NA,MB,NA
1301,20161617,"9,411,562","9,660,354",0.849467769,0.887858011,fork,Stitches,3,2,3,NA,NA,NA,MB,IS
1302,20161618,"8,261,988","7,932,933",0.800135657,0.729551584,fork,comb hair,2,4,2,NA,NA,NA,MB,NA
1303,20161619,"70,338,845","7,686,957",0.670296639,0.798018381,fork,disassemble knot ,2,4,2,NA,NA,NA,MB,NA
1304,20161620,"67,986,603","67,542,467",0.728391349,0.70143491,fork,Prying something ' out of something ,2,4,2,NA,NA,NA,MB,NA
1305,20161621,"6,514,377","66,537,066",0.637638509,0.658704728,fork,use as a screwdriver ,2,3,2,NA,NA,NA,MB,NA
1306,20161622,"6,800,876","6,882,608",0.715838104,0.723024756,fork,Poking holes in all kinds of things,1,4,1,NA,NA,NA,MB,NA
1307,20161627,"73,028,197","8,429,517",0.672679245,0.891412139,fork,Puncture holes ,1,4,1,NA,NA,NA,MB,IS
1308,20161628,"845,173","7,847,008",0.881820761,0.749993205,fork,Hair combing,2,4,2,NA,NA,NA,MB,NA
1309,20161629,"6,935,152","6,877,718",0.705015451,0.680154115,fork,pick out something,1,5,1,NA,NA,NA,MB,NA
1310,20161630,"8,500,598","8,597,484",0.832007185,0.842465982,fork,tickle ,2,4,2,NA,NA,NA,MB,NA
1311,20161631,"6,714,212","6,749,514",0.655123293,0.651664972,fork,scratch your back ,2,5,1,NA,NA,NA,MB,NA
1312,20161632,"9,456,725","9,495,108",0.918967575,0.918174826,fork,unbutton,2,4,2,NA,NA,NA,MB,NA
1313,20161633,"67,798,624","64,256,487",0.711593956,0.608404398,fork,make scratches in a window,2,5,1,NA,NA,NA,MB,NA
1314,20161664,"6,726,318","6,469,705",0.720724732,0.634008795,fork,"stick for in your hair, just as Asians have",2,4,2,NA,NA,NA,MB,NA
1315,20161665,"8,092,636","8,336,532",0.747817814,0.78563875,fork,knitting needle,2,2,2,NA,NA,NA,MB,NA
1316,20161666,"8,278,932","9,266,772",0.737756699,0.915647246,fork,drumstick,3,5,2,NA,NA,NA,MB,NA
1317,20161667,"64,190,865","7,127,124",0.571407646,0.708936781,fork,triangle stick,2,5,3,NA,NA,NA,MB,NA
1318,20161668,"70,811,257","6,505,518",0.746979445,0.602728218,fork,for sand sculpture,3,4,3,NA,NA,NA,MB,NA
1319,20161669,"66,949,596","64,580,126",0.697983891,0.622007161,fork,herring for the tent,3,3,2,NA,NA,NA,MB,NA
1320,20161670,"8,013,143","85,469,675",0.732309163,0.824966669,fork,comb,2,4,2,NA,NA,NA,MB,IS
1321,20161722,"73,028,197","8,429,517",0.672679245,0.891412139,fork,Puncture holes,1,4,1,NA,NA,NA,MB,IS
1322,20161723,"66,979,227","72,584,395",0.64201048,0.756594762,fork,Carve something,2,4,2,NA,NA,NA,MB,NA
1323,20161756,"9,411,562","9,660,354",0.849467769,0.887858011,fork,stitches,3,2,3,NA,NA,NA,MB,IS
1324,20161757,"69,195,843","71,692,314",0.648871541,0.689942151,fork,nose picking,3,3,3,NA,NA,NA,MB,NA
1325,20161758,"71,446,834","7,276,628",0.752612516,0.771753281,fork,can opener,2,4,1,NA,NA,NA,MB,NA
1326,20161759,"7,626,227","7,882,177",0.754545376,0.797785938,fork,beer opener,2,4,1,NA,NA,NA,MB,NA
1327,20161760,"8,341,311","78,269,076",0.931386068,0.805957422,fork,conduct electricity,3,2,2,NA,NA,NA,MB,NA
1328,20161761,"70,573,177","65,568,347",0.789752796,0.643283159,fork,crazy hair clip for people with afro,2,4,3,NA,NA,NA,MB,NA
1329,20161762,"8,768,369","9,525,205",0.748632461,0.876811713,fork,tweezers,3,2,2,NA,NA,NA,MB,IS
1330,20161763,"61,656,857","68,218,784",0.542246699,0.676493496,fork,back scraper,2,5,1,NA,NA,NA,MB,NA
1331,20161764,"6,437,983","6,517,703",0.601345628,0.607680768,fork,as a knife,2,4,2,NA,NA,NA,MB,NA
1332,20161830,"9,231,196","7,460,908",0.845072478,0.546457857,fork,dining,1,5,1,NA,NA,NA,MB,NA
1333,20161831,"825,699","8,091,713",0.812228948,0.771413922,fork,surgical instrument,3,2,3,NA,NA,NA,MB,NA
1334,20161832,"808,379","8,631,799",0.830056399,0.937994719,fork,weed whacker,2,3,2,NA,NA,NA,MB,NA
1335,20161833,"8,227,786","88,217,125",0.744485438,0.847640693,fork,tools,2,3,2,NA,NA,NA,MB,NA
1336,20161834,"61,656,857","68,218,784",0.542246699,0.676493496,fork,back scraper,2,5,1,NA,NA,NA,MB,NA
1337,20161835,"63,511,605","78,419,847",0.532974631,0.821146533,fork,fish scraper,2,3,2,NA,NA,NA,MB,NA
1338,20161836,"8,176,741","8,252,151",0.848864853,0.854887679,fork,murder weapon,2,2,2,NA,NA,NA,MB,NA
1339,20161837,"8,512,868","7,666,247",0.862827629,0.691050231,fork,sex toy,4,2,3,NA,NA,NA,MB,NA
1340,20161838,"71,581,035","7,452,297",0.656663775,0.704669088,fork,CD rack,4,2,4,NA,NA,NA,MB,NA
1341,20161839,"9,355,868","81,663,885",0.882958248,0.666485369,fork,toys,3,3,2,NA,NA,NA,MB,NA
1342,20161840,"8,013,143","85,469,675",0.732309163,0.824966669,fork,comb,2,4,2,NA,NA,NA,MB,IS
1343,20161920,"74,256,873","7,671,107",0.79015322,0.835703105,fork,comb ariel ,2,4,2,NA,NA,NA,MB,NA
1344,20161921,"9,081,568","9,382,382",0.853675812,0.903021574,fork,dye,99,99,99,NA,NA,NA,MB,NA
1345,20161922,"75,964,804","8,411,886",0.71642068,0.871443197,fork,dig,2,3,2,NA,NA,NA,MB,IS
1346,20161923,"73,112,307","6,677,418",0.859806523,0.67353484,fork,as part of artwork,3,3,2,NA,NA,NA,MB,NA
1347,20161924,"8,371,872","9,429,392",0.670953959,0.845741048,fork,screwdriver,2,3,2,NA,NA,NA,MB,NA
1348,20161925,"71,446,834","7,276,628",0.752612516,0.771753281,fork,can opener,2,4,1,NA,NA,NA,MB,NA
1349,20161926,"69,505,415","74,183,464",0.67095378,0.761173993,fork,make holes,1,4,1,NA,NA,NA,MB,NA
1350,20161975,"8,001,412","74,434,023",0.842889756,0.716520786,fork,art object,3,3,2,NA,NA,NA,MB,NA
1351,20161976,"48,221,407","6,725,089",0.283652365,0.667846859,fork,darts with fork,3,2,2,NA,NA,NA,MB,NA
1352,20161977,"8,487,783","8,749,712",0.762045771,0.802373916,fork,food,99,99,99,NA,NA,NA,MB,NA
1353,20161978,"5,490,523","612,408",0.407184005,0.536611766,fork,knife in fork when setting the table,1,5,1,NA,NA,NA,MB,IS
1354,20162024,"9,151,114","8,290,492",0.899809889,0.731603116,fork,painting,3,2,3,NA,NA,NA,MB,NA
1355,20162025,"702,779","7,461,487",0.657114446,0.73528856,fork,open container,2,4,1,NA,NA,NA,MB,NA
1356,20162053,"65,401,196","6,508,998",0.661293387,0.638568521,fork,use as a devil's tail,3,3,4,NA,NA,NA,MB,NA
1357,20162054,"63,521,023","6,617,323",0.610933155,0.66574052,fork,shovel for the sandbox,2,3,2,NA,NA,NA,MB,NA
1358,20162055,"6,628,105","65,780,106",0.674844563,0.648215115,fork,use as a comb,2,4,2,NA,NA,NA,MB,NA
1359,20162056,"67,686,906","65,931",0.707685828,0.649181783,fork,make little figures when you spray ink on them,3,4,3,NA,NA,NA,MB,NA
1360,20162057,"7,952,589","78,645,043",0.775359944,0.749497443,fork,tennis racket,4,2,3,NA,NA,NA,MB,NA
1361,20162070,"66,676,345","65,019,264",0.684875041,0.628919691,fork,picking things up from the street so your hands don't get dirty and you can throw them in the trash,2,4,2,NA,NA,NA,MB,NA
1362,20162071,"6,517,795","6,389,002",0.658694595,0.609753847,fork,poke into something so that they stand up straight and that is an instrument: shapes that you tap into,99,99,99,NA,NA,NA,MB,NA
1363,20162072,"6,830,922","65,408,077",0.738601148,0.645819813,fork,"in the garden, in the earth, so that cats do not want to come there",2,4,2,NA,NA,NA,MB,NA
1364,20162073,"6,704,326","63,950,925",0.717787296,0.615636408,fork,dipping into the paint and drawing dashes in a moment of creativity,3,3,3,NA,NA,NA,MB,NA
1365,20162074,"9,081,615","9,782,368",0.817972571,0.941375297,fork,crabs,99,99,99,NA,NA,NA,MB,IS
1366,20162163,"8,013,143","85,469,675",0.732309163,0.824966669,fork,comb,2,4,2,NA,NA,NA,MB,IS
1367,20162164,"67,292","6,714,968",0.697971731,0.680426687,fork,to shoot rubber bands with,2,5,2,NA,NA,NA,MB,NA
1368,20162165,"6,947,341","8,469,811",0.556912839,0.820541501,fork,rake,2,3,2,NA,NA,NA,MB,IS
1369,20172822,"9,907,753","947,991",0.934732854,0.848169476,fork,conductor,3,2,2,NA,NA,NA,MB,NA
1370,20172823,"826,569","8,275,051",0.851954252,0.844249368,fork,catapult,2,4,2,NA,NA,NA,MB,NA
1371,20172824,"72,732,916","7,363,023",0.72213465,0.730955571,fork,keep elastic,99,99,99,NA,NA,NA,MB,NA
1372,20172825,"90,035","9,251,673",0.83204256,0.870785758,fork,bobbin,2,4,2,NA,NA,NA,MB,NA
1373,20172826,"7,560,513","74,573,607",0.850203648,0.811973333,fork,thumbtack substitute,2,3,2,NA,NA,NA,MB,NA
1374,20172827,"8,237,364","8,066,122",0.799583897,0.75835681,fork,dart,3,2,2,NA,NA,NA,MB,NA
1375,20172828,"9,886,205","9,735,471","1,038,464,695",0.997712102,fork,telepathy,99,99,99,NA,NA,NA,MB,IS
1376,20172829,"8,855,652","8,859,659",0.885723136,0.877733201,fork,goalpost,3,3,3,NA,NA,NA,MB,NA
1377,20172830,"8,431,134","85,811",0.798022106,0.818522692,fork,flag,3,2,3,NA,NA,NA,MB,NA
1378,20160029,"64,721,675","8,359,031",0.716743708,0.839256778,tin can,sound amplifier,NA,NA,NA,NA,NA,NA,NA,IS
1379,20160030,"7,035,782","8,491,034",0.675944865,0.75073339,tin can,pet,NA,NA,NA,NA,NA,NA,NA,IS
1380,20160031,"54,942,255","7,051,837",0.563439518,0.626990259,tin can,Pen holder,2,5,1,NA,NA,NA,MB,IS
1381,20160032,"4,473,089","687,846",0.472837746,0.67267257,tin can,to throw,2,5,1,NA,NA,NA,MB,IS
1382,20160068,"7,795,631","9,647,236",0.733810723,0.885289237,tin can,file,NA,NA,NA,NA,NA,NA,NA,IS
1383,20160069,"5,987,943","78,374,186",0.666867882,0.776137277,tin can,printing press,NA,NA,NA,NA,NA,NA,NA,IS
1384,20160070,"4,197,003","6,854,497",0.454534411,0.70109725,tin can,to break in,3,2,3,NA,NA,NA,MB,IS
1385,20160071,"41,188,955","64,087,234",0.436792076,0.594279557,tin can,break someone's hand,3,2,2,NA,NA,NA,MB,NA
1386,20160072,"45,807,347","69,837,127",0.529414773,0.722169816,tin can,start a revolution,4,1,3,NA,NA,NA,MB,IS
1387,20160163,"38,102,622","663,026",0.387183726,0.661723524,tin can,With the tabs you can play a drinking game,3,4,2,NA,NA,NA,MB,NA
1388,20160164,"35,197,573","65,102,067",0.326929569,0.631292909,tin can,"With the can itself you can make a knife, should you have a broken one",3,3,2,NA,NA,NA,MB,NA
1389,20160165,"36,687,012","66,219,344",0.366721451,0.672833711,tin can,In a can you can store things (but that's also kind of its original use),2,5,1,NA,NA,NA,MB,NA
1390,20160166,"3,631,807","65,667,276",0.353222251,0.65022102,tin can,You can make it a weight by filling it with soil.,3,4,2,NA,NA,NA,MB,NA
1391,20160167,"4,036,845","6,697,997",0.440526247,0.681998938,tin can,(so that something doesn't blow away),99,99,99,NA,NA,NA,MB,NA
1392,20160229,"58,632,402","70,902,452",0.616462231,0.619432926,tin can,toothbrush holder,NA,NA,NA,NA,NA,NA,NA,IS
1393,20160230,"4,363,203","6,794,571",0.437043726,0.644577622,tin can,a chewing gum tray,2,5,1,NA,NA,NA,MB,NA
1394,20160231,"4,831,761","66,939,044",0.517480403,0.612798214,tin can,a vase,3,4,3,NA,NA,NA,MB,NA
1395,20160232,"52,249,894","73,389,096",0.596716642,0.743559122,tin can,a weapon,NA,NA,NA,NA,NA,NA,NA,IS
1396,20160233,"5,945,299","7,893,855",0.653663814,0.785179481,tin can,rocket motor,NA,NA,NA,NA,NA,NA,NA,IS
1397,20160276,"4,774,166","70,959,163",0.463935673,0.666027308,tin can,pen box,NA,NA,NA,NA,NA,NA,NA,IS
1398,20160277,"58,632,402","70,902,452",0.616462231,0.619432926,tin can,toothbrush holder,NA,NA,NA,NA,NA,NA,NA,IS
1399,20160278,"74,670,134","8,833,955",0.848125011,0.862787545,tin can,flowerpot,NA,NA,NA,NA,NA,NA,NA,IS
1400,20160279,"62,743,454","8,046,245",0.497240603,0.657912463,tin can,glass,NA,NA,NA,NA,NA,NA,NA,IS
1401,20160280,"37,430,775","68,030,653",0.363519728,0.693834841,tin can,container to keep things in,2,5,1,NA,NA,NA,MB,NA
1402,20160281,"52,690,115","706,208",0.581577808,0.668721944,tin can,a phone,NA,NA,NA,NA,NA,NA,NA,IS
1403,20160282,"34,718,847","63,894,267",0.318916202,0.60307613,tin can,if you poke holes in it you can use it as a shower head,4,2,4,NA,NA,NA,MB,NA
1404,20160283,"45,921,764","68,339,868",0.527836978,0.683216751,tin can,as a weapon,2,4,2,NA,NA,NA,MB,NA
1405,20160284,"42,613,354","6,564,184",0.448655665,0.617552042,tin can,keep the window open,3,4,2,NA,NA,NA,MB,NA
1406,20160375,"4,322,877","6,781,672",0.466055334,0.670117259,tin can,to drink from,1,5,1,NA,NA,NA,MB,NA
1407,20160376,"4,023,786","6,540,003",0.417701721,0.625853121,tin can,hang behind your car when you get married,2,4,2,NA,NA,NA,MB,NA
1408,20160377,"38,190,973","65,255,704",0.407607615,0.654123455,tin can,"Use as a phone (you know, with one of those strings in between) ",2,4,2,NA,NA,NA,MB,NA
1409,20160378,"42,481,146","6,753,711",0.48125881,0.688839376,tin can,make music/sound with it,3,4,2,NA,NA,NA,MB,NA
1410,20160379,"44,318,733","64,365,797",0.550787032,0.621628553,tin can,throwing against someone's head (weapon),2,3,2,NA,NA,NA,MB,NA
1411,20160380,"41,101,627","65,829,115",0.447025836,0.644079536,tin can,use in a work of art ,3,3,2,NA,NA,NA,MB,NA
1412,20160381,"3,588,465","6,616,461",0.325553894,0.638905138,tin can,use as jewelry box,2,4,1,NA,NA,NA,MB,NA
1413,20160382,"41,214,204","6,636,175",0.45708251,0.663306057,tin can,crush and use in ice hockey ,3,4,2,NA,NA,NA,MB,NA
1414,20160383,"37,940,388","64,517,503",0.394791961,0.626762956,tin can,take off the label and make an earring out of it,3,3,3,NA,NA,NA,MB,NA
1415,20160384,"38,520,272","65,883,226",0.410758674,0.666263759,tin can,use the label and cut something with it (because it is sharp),3,3,2,NA,NA,NA,MB,NA
1416,20160385,"39,998,112","66,188,684",0.435977638,0.665015727,tin can,as a catch for the rain when it leaks,3,5,2,NA,NA,NA,MB,NA
1417,20160386,"4,176,611","6,297,746",0.449240923,0.568843991,tin can,as a vase,3,4,3,NA,NA,NA,MB,NA
1418,20160387,"4,048,741","6,193,272",0.413192689,0.541422546,tin can,as a candle holder,2,4,2,NA,NA,NA,MB,NA
1419,20160450,"62,917,094","73,629,785",0.632153094,0.625113368,tin can,mirror,NA,NA,NA,NA,NA,NA,NA,IS
1420,20160451,"7,006,968","8,524,419",0.642340511,0.738395244,tin can,car,NA,NA,NA,NA,NA,NA,NA,IS
1421,20160452,"708,349","81,663,885",0.64009279,0.666485369,tin can,toys,NA,NA,NA,NA,NA,NA,NA,IS
1422,20160453,"7,597,186","9,343,997",0.63997829,0.793945938,tin can,jewelry,NA,NA,NA,NA,NA,NA,NA,IS
1423,20160454,"3,659,408","64,276,175",0.367882967,0.624376893,tin can,wallpaper (as long as you stick enough next to each other),5,2,4,NA,NA,NA,MB,NA
1424,20160455,"53,456,917","70,351,133",0.609927475,0.669846952,tin can,throwing equipment,2,4,1,NA,NA,NA,MB,IS
1425,20160456,"713,288","8,585,495",0.654914618,0.739777565,tin can,knife,NA,NA,NA,NA,NA,NA,NA,IS
1426,20160457,"37,960,913","64,118,485",0.403749228,0.623886675,tin can,key ring (with the clip from the can),3,3,2,NA,NA,NA,MB,NA
1427,20160458,"34,201,422","65,959,144",0.316388667,0.677357644,tin can,rattle (clip in tin),3,5,2,NA,NA,NA,MB,NA
1428,20160459,"6,846,383","8,210,796",0.6875875,0.734938949,tin can,art,NA,NA,NA,NA,NA,NA,NA,IS
1429,20160460,"44,563,766","67,882,714",0.613722622,0.759165421,tin can,Remember andy warhole,4,2,4,NA,NA,NA,MB,NA
1430,20160513,"6,846,383","8,210,796",0.6875875,0.734938949,tin can,art,NA,NA,NA,NA,NA,NA,NA,IS
1431,20160514,"708,349","81,663,885",0.64009279,0.666485369,tin can,toys,NA,NA,NA,NA,NA,NA,NA,IS
1432,20160515,"7,167,609","8,111,664",0.788195923,0.733816206,tin can,coaster,NA,NA,NA,NA,NA,NA,NA,IS
1433,20160516,"69,830,832","882,856",0.688549578,0.828736231,tin can,chain,NA,NA,NA,NA,NA,NA,NA,IS
1434,20160517,"7,928,318","9,452,079",0.826828048,0.893568106,tin can,garlands,NA,NA,NA,NA,NA,NA,NA,IS
1435,20160596,"4,385,095","66,964,974",0.481623828,0.651719332,tin can,make a wired phone,2,4,2,NA,NA,NA,MB,NA
1436,20160597,"8,587,324","9,622,902",0.971649459,0.916483298,tin can,trampling,NA,NA,NA,NA,NA,NA,NA,IS
1437,20160598,"6,019,982","766,645",0.617932498,0.705649346,tin can,throw,NA,NA,NA,NA,NA,NA,NA,IS
1438,20160599,"57,543,144","803,843",0.601222903,0.8071201,tin can,catch,NA,NA,NA,NA,NA,NA,NA,IS
1439,20160600,"7,102,496","91,266,365",0.752338082,0.913824514,tin can,buried,NA,NA,NA,NA,NA,NA,NA,IS
1440,20160601,"74,888,964","8,974,202",0.798691601,0.853543907,tin can,tasks,NA,NA,NA,NA,NA,NA,NA,IS
1441,20160602,"4,836,754","6,456,191",0.513379216,0.563033462,tin can,Lay down,1,5,1,NA,NA,NA,MB,NA
1442,20160603,"44,440,794","6,779,359",0.472035766,0.654650122,tin can,pick up,1,5,1,NA,NA,NA,MB,NA
1443,20160604,"35,349,865","6,445,571",0.333941817,0.620179862,tin can,make a tower out of cans,2,5,2,NA,NA,NA,MB,NA
1444,20160605,"39,409,733","6,463,878",0.416913092,0.620552093,tin can,smash a window with it,2,4,1,NA,NA,NA,MB,NA
1445,20160606,"4,004,279","6,390,915",0.425851047,0.59896034,tin can,throwing a ball against a pile of cans,2,4,1,NA,NA,NA,MB,NA
1446,20160607,"39,878,428","6,362,371",0.40944165,0.584066838,tin can,turn it into a lamp,3,3,2,NA,NA,NA,MB,NA
1447,20160608,"4,092,781","67,732,725",0.423981667,0.674176633,tin can,make it a fan,4,3,4,NA,NA,NA,MB,NA
1448,20160609,"3,793,045","63,799,067",0.370076835,0.588638425,tin can,turn it into a cup holder,3,5,1,NA,NA,NA,MB,NA
1449,20160610,"68,584,776","8,663,925",0.682789922,0.813076809,tin can,litter,NA,NA,NA,NA,NA,NA,NA,IS
1450,20160611,"43,395,605","6,759,203",0.466289818,0.662330806,tin can,drink from it,1,5,1,NA,NA,NA,MB,NA
1451,20160680,"48,568,196","76,496,997",0.57728368,0.872858211,tin can,pollute the streets ,NA,NA,NA,NA,NA,NA,NA,IS
1452,20160681,"6,381,282","8,813,726",0.605417967,0.860108018,tin can,recycle ,NA,NA,NA,NA,NA,NA,NA,IS
