"","id","response","item","category01","category02","category03","category04","respondent_id","response_id","temperature","object"
"387","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-4zraCg6Ph8xSbK0yjXAdPnidD11ay",2022040244,0.71,"fork"
"388","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-4zratgs7BTfghucjtwvLdg3h5Ktcj",2022040306,0.75,"fork"
"389","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-4zrawJ9oDldEBthK2vgZupbmFMm4H",2022040310,0.75,"fork"
"390","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",2022050110,0.65,"fork"
"391","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",2022050139,0.66,"fork"
"392","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",2022050161,0.78,"fork"
"393","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Use a fork to eat cake without getting your hands dirty","fork",116,NA,NA,NA,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",2022050109,0.65,"fork"
"394","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Use a fork to test the doneness of meat","fork",116,NA,NA,NA,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",2022050111,0.65,"fork"
"395","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62","bookmark","fork",102,NA,NA,NA,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",2022050154,0.77,"fork"
"396","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62","bookmark","fork",102,NA,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050184,0.79,"fork"
"397","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62","hairpin or bobby pin","fork",126,NA,NA,NA,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",2022050158,0.77,"fork"
"398","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62","hold down a stack of papers","fork",103,NA,NA,NA,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",2022050155,0.77,"fork"
"399","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62","pick up small objects like coins or beads","fork",133,130,NA,NA,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",2022050157,0.77,"fork"
"400","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62","scrape dirt off your shoes","fork",113,NA,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040182,0.68,"fork"
"401","cmpl-59yQp1CEjEldmRnr4EScobvJeZK62","scrape dirt off your shoes","fork",113,NA,NA,NA,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",2022050156,0.77,"fork"
"402","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Clean with a fork","fork",133,NA,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050121,0.65,"fork"
"403","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Cook with a fork","fork",104,NA,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050120,0.65,"fork"
"404","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Decorate with a fork","fork",110,109,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050122,0.65,"fork"
"405","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Draw with a fork","fork",110,130,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050118,0.65,"fork"
"406","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Eat an entire meal with a fork","fork",116,NA,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050119,0.65,"fork"
"407","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Fork as a bookmark","fork",102,NA,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050115,0.65,"fork"
"408","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Paint with a fork","fork",110,NA,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050117,0.65,"fork"
"409","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Play music with a fork","fork",114,NA,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050123,0.65,"fork"
"410","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Use as a utensil","fork",116,NA,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050124,0.65,"fork"
"411","cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5","Use fork to apply makeup","fork",131,NA,NA,NA,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",2022050116,0.65,"fork"
"412","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Put a rubber band around the end of a fork and use it as a sl","fork",108,111,NA,NA,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",2022050163,0.78,"fork"
"413","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-4zraCg6Ph8xSbK0yjXAdPnidD11ay",2022040244,0.71,"fork"
"414","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-4zratgs7BTfghucjtwvLdg3h5Ktcj",2022040306,0.75,"fork"
"415","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-4zrawJ9oDldEBthK2vgZupbmFMm4H",2022040310,0.75,"fork"
"416","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",2022050110,0.65,"fork"
"417","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",2022050139,0.66,"fork"
"418","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",2022050161,0.78,"fork"
"419","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork as a toothpick","fork",131,130,NA,NA,"cmpl-4zra4atJ3XarPjkJspnVq87V10M79",2022040233,0.71,"fork"
"420","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork as a toothpick","fork",131,130,NA,NA,"cmpl-4zraCg6Ph8xSbK0yjXAdPnidD11ay",2022040246,0.71,"fork"
"421","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork as a toothpick","fork",131,130,NA,NA,"cmpl-4zraM64Ja1WKyyzHnRS2C1x6wvtM1",2022040256,0.72,"fork"
"422","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork as a toothpick","fork",131,130,NA,NA,"cmpl-4zratgs7BTfghucjtwvLdg3h5Ktcj",2022040305,0.75,"fork"
"423","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork as a toothpick","fork",131,130,NA,NA,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",2022050160,0.78,"fork"
"424","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork to comb your hair","fork",126,NA,NA,NA,"cmpl-4zraCg6Ph8xSbK0yjXAdPnidD11ay",2022040245,0.71,"fork"
"425","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork to comb your hair","fork",126,NA,NA,NA,"cmpl-4zraUifPUfrYanvkLcAzlKBfY459v",2022040269,0.73,"fork"
"426","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork to comb your hair","fork",126,NA,NA,NA,"cmpl-4zratgs7BTfghucjtwvLdg3h5Ktcj",2022040303,0.75,"fork"
"427","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork to comb your hair","fork",126,NA,NA,NA,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",2022050159,0.78,"fork"
"428","cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6","Use a fork to pick up small items like paperclips or coins off the floor","fork",130,33,NA,NA,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",2022050162,0.78,"fork"
"429","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Stick a few forks in the ground","fork",102,NA,NA,NA,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",2022050130,0.66,"fork"
"430","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Stick a fork in your hair to hold it back while you cook","fork",126,113,NA,NA,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",2022050126,0.66,"fork"
"431","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Use a fork as a bookmark in your favorite book","fork",123,102,NA,NA,"cmpl-4zraQmDGIEyFg7seTG2WjAuWnieHS",2022040262,0.72,"fork"
"432","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Use a fork as a bookmark in your favorite book","fork",123,102,NA,NA,"cmpl-4zrawJ9oDldEBthK2vgZupbmFMm4H",2022040311,0.75,"fork"
"433","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Use a fork as a bookmark in your favorite book","fork",123,102,NA,NA,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",2022050129,0.66,"fork"
"434","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Use a fork to eat soup without making a mess","fork",116,NA,NA,NA,"cmpl-4zrZhgIyBhnNWABiT0OfdrsodCcvI",2022040196,0.69,"fork"
"435","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Use a fork to eat soup without making a mess","fork",116,NA,NA,NA,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",2022050125,0.66,"fork"
"436","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Use a fork to eat soup without making a mess","fork",116,NA,NA,NA,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",2022050144,0.77,"fork"
"437","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Use a fork to open a bottle of beer","fork",104,133,NA,NA,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",2022050128,0.66,"fork"
"438","cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh","Use a fork to play the drums","fork",114,NA,NA,NA,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",2022050127,0.66,"fork"
"439","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI",2022040168,0.67,"fork"
"440","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040177,0.67,"fork"
"441","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040179,0.68,"fork"
"442","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040213,0.7,"fork"
"443","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040218,0.7,"fork"
"444","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrakJLlAzMdyKNNYUGLwDUYw1gGV",2022040293,0.74,"fork"
"445","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040314,0.75,"fork"
"446","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050104,0.65,"fork"
"447","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050164,0.78,"fork"
"448","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","fluff up a pillow","fork",133,NA,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050166,0.78,"fork"
"449","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","hairpin or hair tie","fork",126,NA,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050168,0.78,"fork"
"450","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","mix paints together","fork",113,NA,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050167,0.78,"fork"
"451","cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg","pick up small items like coins or beads","fork",133,130,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050165,0.78,"fork"
"452","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr","Curl your hair with a fork (tines facing in)","fork",126,113,NA,NA,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",2022050135,0.66,"fork"
"453","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr","Eat spaghetti like Lady","fork",116,NA,NA,NA,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",2022050137,0.66,"fork"
"454","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr","Get lint out of your clothes with a fork","fork",113,NA,NA,NA,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",2022050134,0.66,"fork"
"455","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr","Make a mini garden rake","fork",113,NA,NA,NA,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",2022050132,0.66,"fork"
"456","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr","Pick up leaves with a fork","fork",113,NA,NA,NA,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",2022050131,0.66,"fork"
"457","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr","Scrape the bottom of your shoes with a fork","fork",113,NA,NA,NA,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",2022050133,0.66,"fork"
"458","cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr","Use as chopsticks!","fork",116,NA,NA,NA,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",2022050136,0.66,"fork"
"459","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq","eat food with one hand","fork",116,NA,NA,NA,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",2022050170,0.78,"fork"
"460","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq","hold food while cutting it with a knife","fork",104,116,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040174,0.67,"fork"
"461","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq","hold food while cutting it with a knife","fork",104,116,NA,NA,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",2022050171,0.78,"fork"
"462","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq","makeshift toothpick","fork",131,130,NA,NA,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",2022050172,0.78,"fork"
"463","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq","play the piano (by pressing on the tines","fork",114,NA,NA,NA,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",2022050173,0.78,"fork"
"464","cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq","stir a drink","fork",104,NA,NA,NA,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",2022050169,0.78,"fork"
"465","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7","comb your hair","fork",126,113,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040180,0.68,"fork"
"466","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7","comb your hair","fork",126,113,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040220,0.7,"fork"
"467","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7","comb your hair","fork",126,113,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040318,0.75,"fork"
"468","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7","comb your hair","fork",126,113,NA,NA,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",2022050178,0.79,"fork"
"469","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7","eat soup without making a mess","fork",116,NA,NA,NA,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",2022050177,0.79,"fork"
"470","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7","If you bend a forkyou can use it as a curling iron for your hair.","fork",126,113,NA,NA,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",2022050176,0.79,"fork"
"471","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7","play the xylophone","fork",114,NA,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040214,0.7,"fork"
"472","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7","play the xylophone","fork",114,NA,NA,NA,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",2022050174,0.79,"fork"
"473","cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7","toothpick.","fork",131,130,NA,NA,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",2022050175,0.79,"fork"
"474","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp","Hang forks on a string to make wind chimes or mobile art","fork",116,NA,NA,NA,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",2022050182,0.79,"fork"
"475","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp","Make music with forks by tapping them on different surfaces – experiment with different sounds!","fork",114,NA,NA,NA,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",2022050183,0.79,"fork"
"476","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp","Stick a fork in a potted plant to help support it","fork",121,123,NA,NA,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",2022050180,0.79,"fork"
"477","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp","Use a fork as a bookmark","fork",123,102,NA,NA,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",2022050181,0.79,"fork"
"478","cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp","Use a fork to make patterns in sand or dirt","fork",110,NA,NA,NA,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",2022050179,0.79,"fork"
"479","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","bookmark","fork",102,NA,NA,NA,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",2022050154,0.77,"fork"
"480","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","bookmark","fork",102,NA,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050184,0.79,"fork"
"481","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","eat food without getting your hands dirty","fork",116,NA,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050187,0.79,"fork"
"482","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","make music by hitting it against different surfaces","fork",114,NA,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050185,0.79,"fork"
"483","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","play with your food before you eat it","fork",116,108,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050188,0.79,"fork"
"484","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040181,0.68,"fork"
"485","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6",2022040185,0.68,"fork"
"486","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp",2022040191,0.68,"fork"
"487","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040215,0.7,"fork"
"488","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040222,0.7,"fork"
"489","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","toothpick","fork",131,130,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040315,0.75,"fork"
"490","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","toothpick","fork",131,130,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050106,0.65,"fork"
"491","cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj","toothpick","fork",131,130,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050186,0.79,"fork"
"492","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM","Eating food with a fork","fork",116,108,NA,NA,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",2022050189,0.8,"fork"
"493","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM","Making patterns in soft foods like mashed potatoes","fork",104,NA,NA,NA,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",2022050194,0.8,"fork"
"494","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM","Mix","fork",104,113,NA,NA,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",2022050195,0.8,"fork"
"495","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM","Picking up food that has fallen on the floor","fork",133,116,NA,NA,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",2022050190,0.8,"fork"
"496","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM","Spear vegetables or fruit for juicing or smoothies","fork",116,NA,NA,NA,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",2022050192,0.8,"fork"
"497","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM","Twirling pasta around a fork before eating it","fork",116,NA,NA,NA,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",2022050193,0.8,"fork"
"498","cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM","Using a fork to hold a piece of food while cutting it with a knife","fork",104,NA,NA,NA,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",2022050191,0.8,"fork"
"499","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5","Eat spaghetti","fork",116,NA,NA,NA,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",2022050198,0.8,"fork"
"500","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5","Garden tool- help loosen","fork",113,NA,NA,NA,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",2022050203,0.8,"fork"
"501","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5","Help cut soft foods","fork",104,NA,NA,NA,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",2022050200,0.8,"fork"
"502","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5","Hold onto foods like chicken wings so you don't make a mess","fork",118,101,NA,NA,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",2022050199,0.8,"fork"
"503","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5","Make music- use as drumsticks on pots and pans","fork",114,NA,NA,NA,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",2022050202,0.8,"fork"
"504","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5","Pick up small things like beads or glitter","fork",133,130,NA,NA,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",2022050196,0.8,"fork"
"505","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5","Stir a drink","fork",104,NA,NA,NA,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",2022050197,0.8,"fork"
"506","cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5","Use as a back scratcher","fork",131,NA,NA,NA,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",2022050201,0.8,"fork"
"507","cmpl-59yRPWbNnWM3F9JmgHccub0konNBc","Create elegant hors d'oeuvres by spearing fruitcheeseand other bite-sized foods on toothp","fork",998,NA,NA,NA,"cmpl-59yRPWbNnWM3F9JmgHccub0konNBc",2022050206,0.8,"fork"
"508","cmpl-59yRPWbNnWM3F9JmgHccub0konNBc","Get creative with breakfast and make eggs benedict on a waffle for a delicious and unique twist","fork",116,104,NA,NA,"cmpl-59yRPWbNnWM3F9JmgHccub0konNBc",2022050205,0.8,"fork"
"509","cmpl-59yRPWbNnWM3F9JmgHccub0konNBc","Use a fork to add extra flavor to your cooking by marinating meat or poultry in a flavorful sauce before grilling or baking","fork",116,NA,NA,NA,"cmpl-59yRPWbNnWM3F9JmgHccub0konNBc",2022050204,0.8,"fork"
