,id,item,response,response_id,object,respondent_id,temperature,eucl_item_resp,eucl_objc_resp,cos_dist_item_resp,cos_dist_objc_resp
1141,1142,chair,weapon,20160246,fork,BP20160013,,9.016597,8.631538,0.8724124729633331,0.8071174472570419
1142,1143,chair,food,20160301,fork,BP20160014,,8.749712,8.487783,0.8023739159107208,0.7620457708835602
1143,1144,chair,bob,20160302,fork,BP20160014,,8.0020075,8.316846,0.7485533356666565,0.8177415877580643
1144,1145,chair,make noise,20160303,fork,BP20160014,,7.311629,7.21718,0.741848349571228,0.7319250106811523
1145,1146,chair,To put in your hair to hold your bun,20160304,fork,BP20160014,,6.418522,6.764548,0.6026659309864044,0.7010909020900726
1146,1147,chair,carve something in wood/stone or the like.,20160305,fork,BP20160014,,6.315257,6.501943,0.5943765044212341,0.6609930992126465
1147,1148,chair,comb your hair,20160306,fork,BP20160014,,7.1699243,7.437172,0.6858313381671906,0.7513591647148132
1148,1149,chair,rifle,20160307,fork,BP20160014,,9.297347,9.223352,0.8113094419240952,0.8048424124717712
1149,1150,chair,cutting (instead of a knife),20160308,fork,BP20160014,,6.5262003,6.369779,0.6471944749355316,0.6201508641242981
1150,1151,chair,as a toothpick,20160309,fork,BP20160014,,6.6922174,6.2521496,0.6645983457565308,0.5727721750736237
1151,1152,chair,scratching your back,20160310,fork,BP20160014,,6.542508,6.9896846,0.6043418347835541,0.7153976261615753
1152,1153,chair,get dirt from under your nails,20160311,fork,BP20160014,,6.5241957,6.6623135,0.6303131878376007,0.6781185567378998
1153,1154,chair,brush,20160395,fork,BP20160015,,8.4203825,7.514251,0.75140780210495,0.604008287191391
1154,1155,chair,weed whacker,20160396,fork,BP20160015,,8.631799,8.08379,0.9379947185516357,0.8300563991069794
1155,1156,chair,back scraper,20160397,fork,BP20160015,,6.8218784,6.1656857,0.6764934957027435,0.5422466993331909
1156,1157,chair,stick for garbage,20160398,fork,BP20160015,,6.764336,6.5145054,0.6785203516483307,0.63124880194664
1157,1158,chair,catapult for shooting food,20160399,fork,BP20160015,,6.9032884,6.985551,0.7222554683685303,0.7575339674949646
1158,1159,chair,holder for your punk work,20160400,fork,BP20160015,,6.3401318,6.687877,0.591482400894165,0.6946735084056854
1159,1160,chair,paper puncture,20160401,fork,BP20160015,,7.5944443,7.25786,0.7702443599700928,0.7095952332019806
1160,1161,chair,figure maker in dough for cookies,20160402,fork,BP20160015,,6.7168727,6.5006413,0.6799992024898529,0.6391388177871704
1161,1162,chair,pressing the edges of the apple turnovers,20160403,fork,BP20160015,,6.776306,6.561453,0.7047010660171509,0.662441074848175
1162,1163,chair,weapon,20160468,fork,BP20160016,,9.016597,8.631538,0.8724124729633331,0.8071174472570419
1163,1164,chair,hole puncher,20160469,fork,BP20160016,,8.227472,7.5439596,0.8868755921721458,0.7502882033586502
1164,1165,chair,standard,20160470,fork,BP20160016,,8.114473,7.9522524,0.7854686677455902,0.7624220699071884
1165,1166,chair,scoop,20160471,fork,BP20160016,,8.419009,7.2624593,0.8387724310159683,0.629308819770813
1166,1167,chair,gardening tools,20160472,fork,BP20160016,,7.997285,7.8393755,0.7979614436626434,0.7751884758472443
1167,1168,chair,mixer,20160473,fork,BP20160016,,9.178444,8.1514015,0.8312258869409561,0.6606688499450684
1168,1169,chair,thread from clothing retrieval tool,20160474,fork,BP20160016,,6.8413367,6.7857065,0.719907134771347,0.7196575701236725
1169,1170,chair,throw,20160528,fork,BP20160017,,7.66645,7.6002717,0.705649346113205,0.7012647390365601
1170,1171,chair,catch,20160529,fork,BP20160017,,8.03843,7.705758,0.8071200996637344,0.749141126871109
1171,1172,chair,pick in the ground,20160530,fork,BP20160017,,6.575576,6.7618513,0.6418198049068451,0.7019704878330231
1172,1173,chair,eat soup,20160531,fork,BP20160017,,8.254839,7.5349617,0.7908490300178528,0.665251761674881
1173,1174,chair,eat candy,20160532,fork,BP20160017,,7.8880424,7.421462,0.7675075978040695,0.6857943832874298
1174,1175,chair,Lois pricks,20160533,fork,BP20160017,,8.2662525,7.8498034,0.946727380156517,0.8600791841745377
1175,1176,chair,redirect,20160534,fork,BP20160017,,8.986056,8.37064,0.9663857035338879,0.8465730100870132
1176,1177,chair,straighten,20160535,fork,BP20160017,,8.02697,7.9541836,0.7246840596199036,0.7188564538955688
1177,1178,chair,meat cutting,20160536,fork,BP20160017,,7.8813615,6.754342,0.7879942059516907,0.5804484188556671
1178,1179,chair,prick dough into pieces,20160537,fork,BP20160017,,7.076237,6.208218,0.7149696350097656,0.5399192273616791
1179,1180,chair,line up,20160538,fork,BP20160017,,7.037322,6.9826145,0.7119937539100647,0.7111267149448395
1180,1181,chair,put an egg on it and do a race,20160539,fork,BP20160017,,6.450079,6.5408573,0.6190364360809326,0.6561765074729919
1181,1182,chair,stir,20160540,fork,BP20160017,,9.107699,7.8883677,0.876881368458271,0.6639626622200012
1182,1183,chair,to eat with ,20160621,fork,BP20160018,,6.887038,6.813627,0.6937545835971832,0.6886833906173706
1183,1184,chair,To make a catapult with ,20160622,fork,BP20160018,,6.527009,6.6875815,0.6419676244258881,0.6991281807422638
1184,1185,chair,to make a work of art ,20160623,fork,BP20160018,,6.530316,7.018838,0.6293234527111053,0.7664405405521393
1185,1186,chair,to eat soup ,20160624,fork,BP20160018,,7.366069,6.8495317,0.7436285018920898,0.6451553106307983
1186,1187,chair,as a necklace make for your outfit.,20160625,fork,BP20160018,,6.380943,6.7545056,0.6043912470340729,0.7174556851387024
1187,1188,chair,poke eyes out,20160626,fork,BP20160018,,6.8447495,6.7877727,0.6751101613044739,0.6737712323665619
1188,1189,chair,making holes in your quiche dough ,20160627,fork,BP20160018,,6.93373,6.2923937,0.7271687090396881,0.5834652483463287
1189,1190,chair,use as an aid to clay with,20160628,fork,BP20160018,,6.5745506,6.7884507,0.6503629088401794,0.7208453118801117
1190,1191,chair,food,20160698,fork,BP20160019,,8.749712,8.487783,0.8023739159107208,0.7620457708835602
1191,1192,chair,to stir,20160699,fork,BP20160019,,7.5089326,6.8098855,0.7878610342741013,0.6465453803539276
1192,1193,chair,to play with,20160700,fork,BP20160019,,6.803444,7.239194,0.6814494729042053,0.8024777621030807
1193,1194,chair,to comb your hair with,20160701,fork,BP20160019,,6.6263647,6.8951573,0.6401878893375397,0.716956377029419
1194,1195,chair,to remove hairs from clothing,20160702,fork,BP20160019,,6.6860366,6.8180923,0.666234016418457,0.7127417922019958
1195,1196,chair,to get something out of the mud,20160703,fork,BP20160019,,6.6147585,6.670353,0.6561384499073029,0.6841272413730621
1196,1197,chair,To poke around in something (clean up trash),20160704,fork,BP20160019,,6.4785514,6.431487,0.6393271088600159,0.6417953073978424
1197,1198,chair,as a mirror,20160705,fork,BP20160019,,6.2252913,6.98059,0.5513493418693542,0.7422851622104645
1198,1199,chair,as a tool for acting,20160706,fork,BP20160019,,6.5362577,6.9925547,0.6331360638141632,0.7635213434696198
1199,1200,chair,for conducting,20160707,fork,BP20160019,,7.296502,7.8333426,0.7632574886083603,0.9058496206998825
1200,1201,chair,to point out something,20160708,fork,BP20160019,,6.8356924,6.8320594,0.689603328704834,0.7014039158821106
1201,1202,chair,as a dart,20160709,fork,BP20160019,,6.351553,6.866942,0.5914285182952881,0.7366203963756561
1202,1203,chair,as a silver object,20160710,fork,BP20160019,,6.613924,6.8988194,0.6359068751335144,0.7159734666347504
1203,1204,chair,(to show what silver is),20160711,fork,BP20160019,,6.640164,6.875173,0.6855244636535645,0.7705424427986145
1204,1205,chair,pricking of food,20160819,fork,BP20160020,,7.266068,6.8975043,0.8040088564157486,0.7236058413982391
1205,1206,chair,jab someone with it,20160820,fork,BP20160020,,6.817651,6.845421,0.6935938000679016,0.7137166559696198
1206,1207,chair,"turn around, Uri geller-like",20160821,fork,BP20160020,,6.7008657,6.543683,0.7338427603244781,0.7000097334384918
1207,1208,chair,take out the two middle bars and use as a fork for chocolates,20160822,fork,BP20160020,,6.3591533,6.0770383,0.6043094992637634,0.5450076162815094
1208,1209,chair,make music,20160823,fork,BP20160020,,7.301146,7.662273,0.731863409280777,0.8231824487447739
1209,1210,chair,Drawing attention at the table to a speech,20160824,fork,BP20160020,,6.045573,6.9327135,0.5209638178348541,0.7661236971616745
1210,1211,chair,you can pick up something with it,20160825,fork,BP20160020,,6.7012076,6.760173,0.6611624658107758,0.6880804002285004
1211,1212,chair,test if cooked meat is done,20160826,fork,BP20160020,,7.120379,6.484252,0.7554916888475418,0.6166953444480896
1212,1213,chair,drawing in sand,20160917,fork,BP20160023,,6.726078,7.1563077,0.6559332609176636,0.7709559500217438
1213,1214,chair,drawing with paint,20160918,fork,BP20160023,,6.7918415,7.3847327,0.6522028148174286,0.7993840277194977
1214,1215,chair,pointer,20160919,fork,BP20160023,,9.062777,8.49721,0.8716616183519363,0.7734797149896622
1215,1216,chair,earring,20160920,fork,BP20160023,,8.770928,8.563234,0.7966840416193008,0.7663168013095856
1216,1217,chair,photo holder,20160921,fork,BP20160023,,7.0412083,7.6283126,0.6518628299236298,0.7818560600280762
1217,1218,chair,"poking someone, warning them",20160922,fork,BP20160023,,6.764662,6.6101627,0.6898133754730225,0.6644012033939362
1218,1219,chair,"musical instrument (tapping on the table, etc.)",20160923,fork,BP20160023,,6.180928,6.661116,0.5616467297077179,0.7228806912899017
1219,1220,chair,instead of a paralyzed hand,20160924,fork,BP20160023,,6.2023373,6.7658877,0.5596693456172943,0.7211921811103821
1220,1221,chair,clock hand,20160925,fork,BP20160023,,6.6120815,7.243749,0.5789940357208252,0.7138998210430145
1221,1222,chair,comb hair,20160941,fork,BP20160022,,7.932933,8.261988,0.7295515835285187,0.8001356571912766
1222,1223,chair,turn into a bracelet,20160942,fork,BP20160022,,6.6344585,6.519008,0.6462174355983734,0.6313335597515106
1223,1224,chair,Scratching your skin when you are itching,20160943,fork,BP20160022,,6.907231,7.0687423,0.7031827867031097,0.7553958296775818
1224,1225,chair,play with it by placing it on the edge of the table and let it launch,20160944,fork,BP20160022,,6.279995,6.6712537,0.5822769999504089,0.7025495171546936
1225,1226,chair,raking,20160945,fork,BP20160022,,8.625351,8.24445,0.8709192126989365,0.8037213087081909
1226,1227,chair,comb hair,20161037,fork,BP20160024,,7.932933,8.261988,0.7295515835285187,0.8001356571912766
1227,1228,chair,make bows,20161038,fork,BP20160024,,7.0047545,7.0813255,0.6895852088928223,0.7175436913967133
1228,1229,chair,can opener,20161039,fork,BP20160024,,7.276628,7.1446834,0.7717532813549042,0.752612516283989
1229,1230,chair,ruler,20161040,fork,BP20160024,,9.517183,9.590568,0.8676999509334564,0.8886283561587334
1230,1231,chair,nail,20161073,fork,BP20160025,,8.388905,8.623372,0.7714775502681732,0.8232419937849045
1231,1232,chair,weapon,20161074,fork,BP20160025,,9.016597,8.631538,0.8724124729633331,0.8071174472570419
1232,1233,chair,lever/catapult,20161075,fork,BP20160025,,6.896405,6.48687,0.7248739004135132,0.6347126066684723
1233,1234,chair,bracelets/chains to hang from,20161076,fork,BP20160025,,6.5668,6.6243334,0.6582756340503693,0.6892257332801819
1234,1235,chair,as pen,20161077,fork,BP20160025,,6.697273,7.3500667,0.6378312408924103,0.8007793724536896
1235,1236,chair,To knit/crochet etc.,20161078,fork,BP20160025,,6.7100053,6.880945,0.6939146220684052,0.7566895037889481
1236,1237,chair,hair combs,20161135,fork,BP20160026,,8.044249,8.396528,0.7527545243501663,0.8293021768331528
1237,1238,chair,attach to the wall as a coat rack,20161136,fork,BP20160026,,6.1127934,6.3438334,0.5362330377101898,0.6064492762088776
1238,1239,chair,as a hair ornament in a bun,20161137,fork,BP20160026,,6.2936974,6.871911,0.5770713090896606,0.7372263967990875
1239,1240,chair,To scratch your back,20161138,fork,BP20160026,,6.686093,6.672598,0.6522907912731171,0.6613370478153229
1240,1241,chair,screwdriver (back),20161183,fork,BP20160027,,6.7663984,6.7384963,0.7000029683113098,0.7070785760879517
1241,1242,chair,open a beer bottle,20161184,fork,BP20160027,,6.823253,6.886331,0.6512989699840546,0.6756022572517395
1242,1243,chair,to elicit a response,20161185,fork,BP20160027,,7.078772,7.192804,0.7612504363059998,0.805085763335228
1243,1244,chair,knife someone,20161222,fork,BP20160028,,7.1410694,6.4026875,0.6665830612182617,0.5368321239948273
1244,1245,chair,food,20161223,fork,BP20160028,,8.749712,8.487783,0.8023739159107208,0.7620457708835602
1245,1246,chair,pull something out from under the sofa,20161224,fork,BP20160028,,5.769915,6.6628776,0.45605921745300293,0.6902672350406647
1246,1247,chair,to make scratches with,20161225,fork,BP20160028,,6.651599,6.7715044,0.6609735786914825,0.7048525512218475
1247,1248,chair,to hit someone with,20161226,fork,BP20160028,,6.7752037,6.872111,0.681159257888794,0.7181079685688019
1248,1249,chair,weapon,20161265,fork,BP20160029,,9.016597,8.631538,0.8724124729633331,0.8071174472570419
1249,1250,chair,comb,20161266,fork,BP20160029,,8.5469675,8.013143,0.8249666690826416,0.7323091626167297
1250,1251,chair,food,20161267,fork,BP20160029,,8.749712,8.487783,0.8023739159107208,0.7620457708835602
1251,1252,chair,spike,20161268,fork,BP20160029,,8.58001,7.559197,0.9011687189340591,0.704766571521759
1252,1253,chair,stir with,20161269,fork,BP20160029,,7.28861,6.7557516,0.7558269649744034,0.648657500743866
1253,1254,chair,skewer,20161309,fork,BP20160030,,9.532049,7.049822,0.9132779315114021,0.5032118260860443
1254,1255,chair,sticks,20161310,fork,BP20160030,,8.067464,7.29789,0.7574944347143173,0.625720739364624
1255,1256,chair,bundling of knives,20161311,fork,BP20160030,,7.140012,6.700553,0.7816269099712372,0.6826966404914856
1256,1257,chair,iron rods,20161312,fork,BP20160030,,7.6130443,7.134165,0.6990329027175903,0.6197620928287506
1257,1258,chair,clamping pliers,20161313,fork,BP20160030,,8.551095,7.2944193,0.8426005095243454,0.6186415553092957
1258,1259,chair,suction cup,20161314,fork,BP20160030,,7.934896,7.375963,0.7526882737874985,0.6565854251384735
1259,1260,chair,magnet,20161315,fork,BP20160030,,8.684503,8.1386795,0.8662494271993637,0.7683044821023941
1260,1261,chair,2 spoons,20161316,fork,BP20160030,,7.472791,6.7269,0.7882994115352631,0.6354076564311981
1261,1262,chair,fingers,20161317,fork,BP20160030,,7.944504,7.714143,0.6968270838260651,0.6635251641273499
1262,1263,chair,food,20161385,fork,BP20160035,,8.749712,8.487783,0.8023739159107208,0.7620457708835602
1263,1264,chair,pick up,20161386,fork,BP20160035,,6.779359,6.909364,0.6546501219272614,0.6952196061611176
1264,1265,chair,drawing in the sand,20161387,fork,BP20160035,,6.5409837,6.992903,0.628919243812561,0.7546913772821426
1265,1266,chair,catch something,20161388,fork,BP20160035,,7.254133,7.064773,0.7361927330493927,0.705410361289978
1266,1267,chair,To throw something away,20161389,fork,BP20160035,,6.7429247,6.741325,0.6580620408058167,0.6695517003536224
1267,1268,chair,unlock something,20161390,fork,BP20160035,,7.7498407,7.490934,0.8418032228946686,0.7936600297689438
1268,1269,chair,Writing accounts,20161418,fork,BP20160036,,7.932859,8.042133,0.8540530949831009,0.8905694633722305
1269,1270,chair,vote,20161419,fork,BP20160036,,8.589009,9.335731,0.7895844429731369,0.9417269192636013
1270,1271,chair,Chinese food,20161420,fork,BP20160036,,8.057454,7.790416,0.7916182577610016,0.7477377355098724
1271,1272,chair,split,20161421,fork,BP20160036,,7.873565,7.4605193,0.7887609452009201,0.7146885991096497
1272,1273,chair,part of bicycle,20161422,fork,BP20160036,,6.6000004,6.633896,0.6414171159267426,0.6623886525630951
1273,1274,chair,lamppost,20161423,fork,BP20160036,,8.567044,8.73233,0.8464064598083496,0.8886973261833191
1274,1275,chair,light,20161424,fork,BP20160036,,8.014495,8.248184,0.7279640138149261,0.7791319191455841
1275,1276,chair,toothpick,20161444,fork,BP20160037,,9.51455,7.469361,0.8833847790956497,0.5476693212985992
1276,1277,chair,hair curler,20161445,fork,BP20160037,,7.9196677,8.519646,0.7366422712802887,0.8626330196857452
1277,1278,chair,brush,20161446,fork,BP20160037,,8.4203825,7.514251,0.75140780210495,0.604008287191391
1278,1279,chair,fix in the ground as a pole,20161447,fork,BP20160037,,6.3708463,6.525408,0.6020089387893677,0.6563252806663513
1279,1280,chair,scratch your back ,20161448,fork,BP20160037,,6.749514,6.714212,0.6516649723052979,0.6551232933998108
1280,1281,chair,javelin throw,20161449,fork,BP20160037,,7.5657153,7.77258,0.7410193085670471,0.793613001704216
1281,1282,chair,weapon,20161450,fork,BP20160037,,9.016597,8.631538,0.8724124729633331,0.8071174472570419
1282,1283,chair,nail cleaner,20161451,fork,BP20160037,,7.6293592,7.6215134,0.7484160959720612,0.7562558948993683
1283,1284,chair,artwork,20161452,fork,BP20160037,,8.841945,9.552275,0.8205083310604095,0.9665604382753372
1284,1285,chair,raking grass,20161509,fork,BP20160038,,7.8250365,7.6869407,0.7690690010786057,0.7504773586988449
1285,1286,chair,a candlestick of folds,20161510,fork,BP20160038,,6.3544893,6.6710014,0.598204493522644,0.6958244740962982
1286,1287,chair,jewelry pendant,20161511,fork,BP20160038,,8.6814575,8.849943,0.7761350572109222,0.8138884603977203
1287,1288,chair,Puncture holes,20161512,fork,BP20160038,,8.429517,7.3028197,0.8914121389389038,0.6726792454719543
1288,1289,chair,food,20161540,fork,BP20160039,,8.749712,8.487783,0.8023739159107208,0.7620457708835602
1289,1290,chair,painting,20161541,fork,BP20160039,,8.290492,9.151114,0.7316031157970428,0.8998098894953728
1290,1291,chair,build,20161542,fork,BP20160039,,8.808025,8.192644,0.8886443451046944,0.7763615101575851
1291,1292,chair,play,20161543,fork,BP20160039,,8.401905,9.082285,0.79097680747509,0.9338312894105911
1292,1293,chair,dig,20161544,fork,BP20160039,,8.411886,7.5964804,0.8714431971311569,0.7164206802845001
1293,1294,chair,scraping things out,20161545,fork,BP20160039,,7.0315857,6.4540806,0.7248669564723969,0.6040315926074982
1294,1295,chair,can open,20161546,fork,BP20160039,,7.0997305,7.1478624,0.7041120827198029,0.7256087064743042
1295,1296,chair,harm someone,20161547,fork,BP20160039,,7.615177,7.645876,0.7792994678020477,0.7965226918458939
1296,1297,chair,garden tools,20161584,fork,BP20160040,,7.3956695,7.4954686,0.6986704170703888,0.7274332046508789
1297,1298,chair,teaspoon,20161585,fork,BP20160040,,11.276193,9.607786,0.9953627926297486,0.7173590958118439
1298,1299,chair,picking up gum from the sidewalk,20161586,fork,BP20160040,,6.373785,6.568923,0.6020688414573669,0.6667879521846771
1299,1300,chair,weapon,20161587,fork,BP20160040,,9.016597,8.631538,0.8724124729633331,0.8071174472570419
1300,1301,chair,Stitches,20161617,fork,BP20160041,,9.660354,9.411562,0.887858010828495,0.8494677692651749
1301,1302,chair,comb hair,20161618,fork,BP20160041,,7.932933,8.261988,0.7295515835285187,0.8001356571912766
1302,1303,chair,disassemble knot ,20161619,fork,BP20160041,,7.686957,7.0338845,0.7980183809995651,0.6702966392040253
1303,1304,chair,Prying something ' out of something ,20161620,fork,BP20160041,,6.7542467,6.7986603,0.7014349102973938,0.7283913493156433
1304,1305,chair,use as a screwdriver ,20161621,fork,BP20160041,,6.6537066,6.514377,0.6587047278881073,0.637638509273529
1305,1306,chair,Poking holes in all kinds of things,20161622,fork,BP20160041,,6.882608,6.800876,0.7230247557163239,0.7158381044864655
1306,1307,chair,Puncture holes ,20161627,fork,BP20160042,,8.429517,7.3028197,0.8914121389389038,0.6726792454719543
1307,1308,chair,Hair combing,20161628,fork,BP20160042,,7.847008,8.45173,0.7499932050704956,0.8818207606673241
1308,1309,chair,pick out something,20161629,fork,BP20160042,,6.877718,6.935152,0.6801541149616241,0.7050154507160187
1309,1310,chair,tickle ,20161630,fork,BP20160042,,8.597484,8.500598,0.8424659818410873,0.8320071846246719
1310,1311,chair,scratch your back ,20161631,fork,BP20160042,,6.749514,6.714212,0.6516649723052979,0.6551232933998108
1311,1312,chair,unbutton,20161632,fork,BP20160042,,9.495108,9.456725,0.9181748256087303,0.9189675748348236
1312,1313,chair,make scratches in a window,20161633,fork,BP20160042,,6.4256487,6.7798624,0.6084043979644775,0.7115939557552338
1313,1314,chair,"stick for in your hair, just as Asians have",20161664,fork,BP20160043,,6.469705,6.726318,0.6340087950229645,0.7207247316837311
1314,1315,chair,knitting needle,20161665,fork,BP20160043,,8.336532,8.092636,0.7856387495994568,0.7478178143501282
1315,1316,chair,drumstick,20161666,fork,BP20160043,,9.266772,8.278932,0.9156472459435463,0.7377566993236542
1316,1317,chair,triangle stick,20161667,fork,BP20160043,,7.127124,6.4190865,0.7089367806911469,0.5714076459407806
1317,1318,chair,for sand sculpture,20161668,fork,BP20160043,,6.505518,7.0811257,0.6027282178401947,0.7469794452190399
1318,1319,chair,herring for the tent,20161669,fork,BP20160043,,6.4580126,6.6949596,0.6220071613788605,0.6979838907718658
1319,1320,chair,comb,20161670,fork,BP20160043,,8.5469675,8.013143,0.8249666690826416,0.7323091626167297
1320,1321,chair,Puncture holes,20161722,fork,BP20160044,,8.429517,7.3028197,0.8914121389389038,0.6726792454719543
1321,1322,chair,Carve something,20161723,fork,BP20160044,,7.2584395,6.6979227,0.7565947622060776,0.6420104801654816
1322,1323,chair,stitches,20161756,fork,BP20160045,,9.660354,9.411562,0.887858010828495,0.8494677692651749
1323,1324,chair,nose picking,20161757,fork,BP20160045,,7.1692314,6.9195843,0.6899421513080597,0.6488715410232544
1324,1325,chair,can opener,20161758,fork,BP20160045,,7.276628,7.1446834,0.7717532813549042,0.752612516283989
1325,1326,chair,beer opener,20161759,fork,BP20160045,,7.882177,7.626227,0.7977859377861023,0.7545453757047653
1326,1327,chair,conduct electricity,20161760,fork,BP20160045,,7.8269076,8.341311,0.8059574216604233,0.9313860684633255
1327,1328,chair,crazy hair clip for people with afro,20161761,fork,BP20160045,,6.5568347,7.0573177,0.6432831585407257,0.789752796292305
1328,1329,chair,tweezers,20161762,fork,BP20160045,,9.525205,8.768369,0.8768117129802704,0.7486324608325958
1329,1330,chair,back scraper,20161763,fork,BP20160045,,6.8218784,6.1656857,0.6764934957027435,0.5422466993331909
1330,1331,chair,as a knife,20161764,fork,BP20160045,,6.517703,6.437983,0.6076807677745819,0.6013456284999847
1331,1332,chair,dining,20161830,fork,BP20160046,,7.460908,9.231196,0.5464578568935394,0.845072478055954
1332,1333,chair,surgical instrument,20161831,fork,BP20160046,,8.091713,8.25699,0.7714139223098755,0.8122289478778839
1333,1334,chair,weed whacker,20161832,fork,BP20160046,,8.631799,8.08379,0.9379947185516357,0.8300563991069794
1334,1335,chair,tools,20161833,fork,BP20160046,,8.8217125,8.227786,0.8476406931877136,0.7444854378700256
1335,1336,chair,back scraper,20161834,fork,BP20160046,,6.8218784,6.1656857,0.6764934957027435,0.5422466993331909
1336,1337,chair,fish scraper,20161835,fork,BP20160046,,7.8419847,6.3511605,0.8211465328931808,0.5329746305942535
1337,1338,chair,murder weapon,20161836,fork,BP20160046,,8.252151,8.176741,0.8548876792192459,0.8488648533821106
1338,1339,chair,sex toy,20161837,fork,BP20160046,,7.666247,8.512868,0.6910502314567566,0.8628276288509369
1339,1340,chair,CD rack,20161838,fork,BP20160046,,7.452297,7.1581035,0.7046690881252289,0.6566637754440308
1340,1341,chair,toys,20161839,fork,BP20160046,,8.1663885,9.355868,0.6664853692054749,0.882958248257637
1341,1342,chair,comb,20161840,fork,BP20160046,,8.5469675,8.013143,0.8249666690826416,0.7323091626167297
1342,1343,chair,comb ariel ,20161920,fork,BP20160047,,7.671107,7.4256873,0.8357031047344208,0.7901532202959061
1343,1344,chair,dye,20161921,fork,BP20160047,,9.382382,9.081568,0.9030215740203857,0.8536758124828339
1344,1345,chair,dig,20161922,fork,BP20160047,,8.411886,7.5964804,0.8714431971311569,0.7164206802845001
1345,1346,chair,as part of artwork,20161923,fork,BP20160047,,6.677418,7.3112307,0.6735348403453827,0.8598065227270126
1346,1347,chair,screwdriver,20161924,fork,BP20160047,,9.429392,8.371872,0.8457410484552383,0.6709539592266083
1347,1348,chair,can opener,20161925,fork,BP20160047,,7.276628,7.1446834,0.7717532813549042,0.752612516283989
1348,1349,chair,make holes,20161926,fork,BP20160047,,7.4183464,6.9505415,0.7611739933490753,0.670953780412674
1349,1350,chair,art object,20161975,fork,BP20160048,,7.4434023,8.001412,0.7165207862854004,0.8428897559642792
1350,1351,chair,darts with fork,20161976,fork,BP20160048,,6.725089,4.8221407,0.6678468585014343,0.2836523652076721
1351,1352,chair,food,20161977,fork,BP20160048,,8.749712,8.487783,0.8023739159107208,0.7620457708835602
1352,1353,chair,knife in fork when setting the table,20161978,fork,BP20160048,,6.12408,5.490523,0.5366117656230927,0.40718400478363037
1353,1354,chair,painting,20162024,fork,BP20160049,,8.290492,9.151114,0.7316031157970428,0.8998098894953728
1354,1355,chair,open container,20162025,fork,BP20160049,,7.461487,7.02779,0.7352885603904724,0.6571144461631775
1355,1356,chair,use as a devil's tail,20162053,fork,BP20160050,,6.508998,6.5401196,0.6385685205459595,0.6612933874130249
1356,1357,chair,shovel for the sandbox,20162054,fork,BP20160050,,6.617323,6.3521023,0.6657405197620392,0.6109331548213959
1357,1358,chair,use as a comb,20162055,fork,BP20160050,,6.5780106,6.628105,0.648215115070343,0.6748445630073547
1358,1359,chair,make little figures when you spray ink on them,20162056,fork,BP20160050,,6.5931,6.7686906,0.6491817831993103,0.7076858282089233
1359,1360,chair,tennis racket,20162057,fork,BP20160050,,7.8645043,7.952589,0.7494974434375763,0.7753599435091019
1360,1361,chair,picking things up from the street so your hands don't get dirty and you can throw them in the trash,20162070,fork,BP20160051,,6.5019264,6.6676345,0.6289196908473969,0.6848750412464142
1361,1362,chair,poke into something so that they stand up straight and that is an instrument: shapes that you tap into,20162071,fork,BP20160051,,6.389002,6.517795,0.6097538471221924,0.6586945950984955
1362,1363,chair,"in the garden, in the earth, so that cats do not want to come there",20162072,fork,BP20160051,,6.5408077,6.830922,0.6458198130130768,0.7386011481285095
1363,1364,chair,dipping into the paint and drawing dashes in a moment of creativity,20162073,fork,BP20160051,,6.3950925,6.704326,0.61563640832901,0.7177872955799103
1364,1365,chair,crabs,20162074,fork,BP20160051,,9.782368,9.081615,0.9413752965629101,0.8179725706577301
1365,1366,chair,comb,20162163,fork,BP20160053,,8.5469675,8.013143,0.8249666690826416,0.7323091626167297
1366,1367,chair,to shoot rubber bands with,20162164,fork,BP20160053,,6.714968,6.7292,0.680426687002182,0.6979717314243317
1367,1368,chair,rake,20162165,fork,BP20160053,,8.469811,6.947341,0.820541501045227,0.5569128394126892
1368,1369,chair,conductor,20172822,fork,BP20160000,,9.47991,9.907753,0.8481694757938385,0.9347328543663025
1369,1370,chair,catapult,20172823,fork,BP20160000,,8.275051,8.26569,0.8442493677139282,0.8519542515277863
1370,1371,chair,keep elastic,20172824,fork,BP20160000,,7.363023,7.2732916,0.730955570936203,0.7221346497535706
1371,1372,chair,bobbin,20172825,fork,BP20160000,,9.251673,9.0035,0.8707857578992844,0.8320425599813461
1372,1373,chair,thumbtack substitute,20172826,fork,BP20160000,,7.4573607,7.560513,0.8119733333587646,0.8502036482095718
1373,1374,chair,dart,20172827,fork,BP20160000,,8.066122,8.237364,0.7583568096160889,0.7995838969945908
1374,1375,chair,telepathy,20172828,fork,BP20160000,,9.735471,9.886205,0.9977121015544981,1.0384646952152252
1375,1376,chair,goalpost,20172829,fork,BP20160000,,8.859659,8.855652,0.8777332007884979,0.8857231363654137
1376,1377,chair,flag,20172830,fork,BP20160000,,8.5811,8.431134,0.8185226917266846,0.7980221062898636
1377,1378,chair,sound amplifier,20160029,tin can,BP20160001,,8.359031,6.4721675,0.8392567783594131,0.7167437076568604
1378,1379,chair,pet,20160030,tin can,BP20160001,,8.491034,7.035782,0.7507333904504776,0.6759448647499084
1379,1380,chair,Pen holder,20160031,tin can,BP20160001,,7.051837,5.4942255,0.6269902586936951,0.5634395182132721
