"","research_id","gpt3_id","temperature","respondent_id","response_id","exp_condition","object","response"
"554","GPT3202208","cmpl-5kwVWmIRpD7iKFyXvjOmYU0llqJXA",0.65,202208105,2022080668,5,"tin can","vase for flowers or plts"
"555","GPT3202208","cmpl-5kwVWmIRpD7iKFyXvjOmYU0llqJXA",0.65,202208105,2022080669,5,"tin can","hold pens pencils d other stationary supplies"
"556","GPT3202208","cmpl-5kwVWmIRpD7iKFyXvjOmYU0llqJXA",0.65,202208105,2022080670,5,"tin can","coin bk or piggy bk"
"557","GPT3202208","cmpl-5kwVWmIRpD7iKFyXvjOmYU0llqJXA",0.65,202208105,2022080671,5,"tin can","homemade cdles"
"558","GPT3202208","cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC",0.7,202208106,2022080673,1,"book","doorstop"
"559","GPT3202208","cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC",0.7,202208106,2022080674,1,"book","level table or other piece of furniture"
"560","GPT3202208","cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC",0.7,202208106,2022080675,1,"book","paperweight"
"561","GPT3202208","cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC",0.7,202208106,2022080676,1,"book","sculpture or other piece of art"
"562","GPT3202208","cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC",0.7,202208106,2022080677,1,"book","shredded d packing material or insulation"
"563","GPT3202208","cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC",0.7,202208106,2022080678,1,"book","recut d rebound innew smaller book"
"564","GPT3202208","cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC",0.7,202208106,2022080679,1,"book","The pages of ripped out d origami paper or for collages."
"565","GPT3202208","cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg",0.7,202208107,2022080682,2,"book","doorstop"
"566","GPT3202208","cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg",0.7,202208107,2022080683,2,"book","keep table level"
"567","GPT3202208","cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg",0.7,202208107,2022080684,2,"book","paperweight"
"568","GPT3202208","cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg",0.7,202208107,2022080685,2,"book","create art by cutting d folding the pages ingeometric shapes."
"569","GPT3202208","cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg",0.7,202208107,2022080686,2,"book","part of homemade piñata"
"570","GPT3202208","cmpl-5kwViOombpnduJLGYfGhvgcKj12m7",0.7,202208108,2022080688,3,"book","paperweight keep papers from flying away"
"571","GPT3202208","cmpl-5kwViOombpnduJLGYfGhvgcKj12m7",0.7,202208108,2022080689,3,"book","doorstop so that the wind doesn't blow the door open"
"572","GPT3202208","cmpl-5kwViOombpnduJLGYfGhvgcKj12m7",0.7,202208108,2022080690,3,"book","prop up computer screen so that you c see it better"
"573","GPT3202208","cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi",0.7,202208109,2022080692,4,"book","coaster for your drink"
"574","GPT3202208","cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi",0.7,202208109,2022080693,4,"book","weight keep paper from blowing away"
"575","GPT3202208","cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi",0.7,202208109,2022080694,4,"book","papier-mache mask"
"576","GPT3202208","cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi",0.7,202208109,2022080695,4,"book","book's pages ripped out d origami paper"
"577","GPT3202208","cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi",0.7,202208109,2022080696,4,"book","stacked on top of each other tall sturdy lamp"
"578","GPT3202208","cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK",0.7,202208110,2022080698,5,"book","doorstop"
"579","GPT3202208","cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK",0.7,202208110,2022080699,5,"book","hold open window"
"580","GPT3202208","cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK",0.7,202208110,2022080700,5,"book","prop up wobbly table leg"
"581","GPT3202208","cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK",0.7,202208110,2022080701,5,"book","coaster for hot drinks"
"582","GPT3202208","cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK",0.7,202208110,2022080702,5,"book","stack of stool or chair in pinch"
"583","GPT3202208","cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK",0.7,202208110,2022080703,5,"book","wall art by hging them on the wall or using them part of collage or mural"
"584","GPT3202208","cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK",0.7,202208110,2022080704,5,"book","furniture such tables chairs d shelves"
"585","GPT3202208","cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK",0.7,202208110,2022080705,5,"book","Books c also be recycled inpaper products like journals notebooks d wrapping paper"
"586","GPT3202208","cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe",0.7,202208111,2022080707,1,"fork","fling food at people."
"587","GPT3202208","cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe",0.7,202208111,2022080708,1,"fork","hairpin."
"588","GPT3202208","cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe",0.7,202208111,2022080709,1,"fork","eat soup without getting your hds dirty."
"589","GPT3202208","cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe",0.7,202208111,2022080710,1,"fork","toothpick."
"590","GPT3202208","cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe",0.7,202208111,2022080711,1,"fork","play the pio (if you don't have y real forks hdy)"
"591","GPT3202208","cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj",0.7,202208112,2022080713,2,"fork","back scratcher"
"592","GPT3202208","cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj",0.7,202208112,2022080714,2,"fork","hair clip"
"593","GPT3202208","cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj",0.7,202208112,2022080715,2,"fork","chopsticks"
"594","GPT3202208","cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj",0.7,202208112,2022080716,2,"fork","Stick forks in the ground fence or boundary marker"
"595","GPT3202208","cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj",0.7,202208112,2022080717,2,"fork","music with forks by hitting them against each other or tapping them on different surfaces."
"596","GPT3202208","cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj",0.7,202208112,2022080718,2,"fork","Create art with forks by bending them inshapes or using them stencils for painting patterns"
"597","GPT3202208","cmpl-5kwW76fSnHEdSqDKf4JBvm33AxRSj",0.7,202208113,2022080720,3,"fork","paint"
"598","GPT3202208","cmpl-5kwW76fSnHEdSqDKf4JBvm33AxRSj",0.7,202208113,2022080721,3,"fork","bookmark"
"599","GPT3202208","cmpl-5kwW76fSnHEdSqDKf4JBvm33AxRSj",0.7,202208113,2022080722,3,"fork","Wrap fork in duct tape for easy DIY tool"
"600","GPT3202208","cmpl-5kwW76fSnHEdSqDKf4JBvm33AxRSj",0.7,202208113,2022080723,3,"fork","necklace or other piece of jewelry"
"601","GPT3202208","cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR",0.7,202208114,2022080725,4,"fork","apply makeup"
"602","GPT3202208","cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR",0.7,202208114,2022080726,4,"fork","toothpick"
"603","GPT3202208","cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR",0.7,202208114,2022080727,4,"fork","cle under your nails"
"604","GPT3202208","cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR",0.7,202208114,2022080728,4,"fork","Stick forks in the ground fence or boundary"
"605","GPT3202208","cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR",0.7,202208114,2022080729,4,"fork","small forks skewers"
"606","GPT3202208","cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K",0.7,202208115,2022080731,5,"fork","hairpin"
"607","GPT3202208","cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K",0.7,202208115,2022080732,5,"fork","Stick fork in the ground plt marker"
"608","GPT3202208","cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K",0.7,202208115,2022080733,5,"fork","bookmark"
"609","GPT3202208","cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K",0.7,202208115,2022080734,5,"fork","Curl fork around your finger ring"
"610","GPT3202208","cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K",0.7,202208115,2022080735,5,"fork","chopsticks"
"611","GPT3202208","cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK",0.7,202208116,2022080737,1,"tin can","wind chime out of tin cs d metal pieces"
"612","GPT3202208","cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK",0.7,202208116,2022080738,1,"tin can","plter for small plts or succulents"
"613","GPT3202208","cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK",0.7,202208116,2022080739,1,"tin can","vases or cdle holders"
"614","GPT3202208","cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK",0.7,202208116,2022080740,1,"tin can","rustic-chic lamp by drilling holes intin c d placing light bulb inside"
"615","GPT3202208","cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK",0.7,202208116,2022080741,1,"tin can","Upcycle tin cs inbird feeders or houses."
"616","GPT3202208","cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK",0.7,202208116,2022080742,1,"tin can","napkin rings out of colorful patterned tin cs."
"617","GPT3202208","cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d",0.7,202208117,2022080744,2,"tin can","plt pot"
"618","GPT3202208","cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d",0.7,202208117,2022080745,2,"tin can","wind chime."
"619","GPT3202208","cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d",0.7,202208117,2022080746,2,"tin can","cdle holder."
"620","GPT3202208","cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d",0.7,202208117,2022080747,2,"tin can","cut in half d plter for succulents or cacti."
"621","GPT3202208","cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d",0.7,202208117,2022080748,2,"tin can","painted d vase or decorative storage container."
"622","GPT3202208","cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d",0.7,202208117,2022080749,2,"tin can","If you have several tin cs you could line them up d them steps reach something high"
"623","GPT3202208","cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3",0.7,202208118,2022080751,3,"tin can","small plter for succulents or cacti"
"624","GPT3202208","cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3",0.7,202208118,2022080752,3,"tin can","chdelier"
"625","GPT3202208","cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3",0.7,202208118,2022080753,3,"tin can","vase by spray painting it d adding some flowers."
"626","GPT3202208","cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3",0.7,202208118,2022080754,3,"tin can","mini-pinatout of tin cs!"
"627","GPT3202208","cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3",0.7,202208118,2022080755,3,"tin can","colourful duct tape decorate the outside of tin c then pencil holder."
"628","GPT3202208","cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3",0.7,202208118,2022080756,3,"tin can","coin bk by cutting slit in the top"
"629","GPT3202208","cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3",0.7,202208119,2022080758,4,"tin can","c lid c small makeshift Frisbee"
"630","GPT3202208","cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3",0.7,202208119,2022080759,4,"tin can","part of wind chime"
"631","GPT3202208","cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3",0.7,202208119,2022080760,4,"tin can","painted d decorated look like vases or other objects."
"632","GPT3202208","cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3",0.7,202208119,2022080761,4,"tin can","Smaller tin cs telight holders."
"633","GPT3202208","cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3",0.7,202208119,2022080762,4,"tin can","Tin cs of different sizes stacked on top of each other tiered plter"
"634","GPT3202208","cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh",0.7,202208120,2022080764,5,"tin can","plter for small plts or herbs"
"635","GPT3202208","cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh",0.7,202208120,2022080765,5,"tin can","hold pens pencils d other small office supplies"
"636","GPT3202208","cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh",0.7,202208120,2022080766,5,"tin can","coin bk"
"637","GPT3202208","cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh",0.7,202208120,2022080767,5,"tin can","vase for fresh flowers or artificial flowers"
"638","GPT3202208","cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh",0.7,202208120,2022080768,5,"tin can","container for homemade cdles"
"639","GPT3202208","cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh",0.7,202208120,2022080769,5,"tin can","wind chime"
"640","GPT3202208","cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa",0.75,202208121,2022080771,1,"book","Book art installation"
"641","GPT3202208","cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa",0.75,202208121,2022080772,1,"book","Collage"
"642","GPT3202208","cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa",0.75,202208121,2022080773,1,"book","Sculpture"
"643","GPT3202208","cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa",0.75,202208121,2022080774,1,"book","Furniture"
"644","GPT3202208","cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa",0.75,202208121,2022080775,1,"book","Home decor"
"645","GPT3202208","cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa",0.75,202208121,2022080776,1,"book","Party decoration"
"646","GPT3202208","cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa",0.75,202208121,2022080777,1,"book","Prop for play or movie"
"647","GPT3202208","cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig",0.75,202208122,2022080779,2,"book","door stop"
"648","GPT3202208","cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig",0.75,202208122,2022080780,2,"book","start fire"
"649","GPT3202208","cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig",0.75,202208122,2022080781,2,"book","If is particularly thick it c weapon"
"650","GPT3202208","cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig",0.75,202208122,2022080782,2,"book","stacked on top of each other create shelving"
"651","GPT3202208","cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig",0.75,202208122,2022080783,2,"book","Old books recycled d made innew paper products"
"652","GPT3202208","cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig",0.75,202208122,2022080784,2,"book","The pages of ripped out d origami paper"
"653","GPT3202208","cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig",0.75,202208122,2022080785,2,"book","given away or donated others"
"654","GPT3202208","cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT",0.75,202208123,2022080787,3,"book","paperweight"
"655","GPT3202208","cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT",0.75,202208123,2022080788,3,"book","keep door open"
"656","GPT3202208","cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT",0.75,202208123,2022080789,3,"book","prop up laptop"
"657","GPT3202208","cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT",0.75,202208123,2022080790,3,"book","coaster for coffee mug"
"658","GPT3202208","cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT",0.75,202208123,2022080791,3,"book","hold down stack of papers"
"659","GPT3202208","cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm",0.75,202208124,2022080793,4,"book","weight keep papers from flying away in the wind"
"660","GPT3202208","cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm",0.75,202208124,2022080794,4,"book","coaster for hot drinks"
"661","GPT3202208","cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm",0.75,202208124,2022080795,4,"book","doorstop"
"662","GPT3202208","cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm",0.75,202208124,2022080796,4,"book","prop up wobbly table"
"663","GPT3202208","cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm",0.75,202208124,2022080797,4,"book","tunnel for small toys or pets"
"664","GPT3202208","cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO",0.75,202208125,2022080799,5,"book","doorstop"
"665","GPT3202208","cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO",0.75,202208125,2022080800,5,"book","paper flowers"
"666","GPT3202208","cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO",0.75,202208125,2022080801,5,"book","coaster"
"667","GPT3202208","cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO",0.75,202208125,2022080802,5,"book","sculpture"
"668","GPT3202208","cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO",0.75,202208125,2022080803,5,"book","guestbook"
"669","GPT3202208","cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6",0.75,202208126,2022080805,1,"fork","Pick up small items like berries without crushing them"
"670","GPT3202208","cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6",0.75,202208126,2022080806,1,"fork","hairpin hold up messy bun"
"671","GPT3202208","cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6",0.75,202208126,2022080807,1,"fork","Spear chunks of fruit or vegetables for easy eating"
"672","GPT3202208","cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6",0.75,202208126,2022080808,1,"fork","multiple forks stuck in different foods makeshift salad fork meat fork d veggie fork"
"673","GPT3202208","cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6",0.75,202208126,2022080809,1,"fork","Stick in the ground plt marker"
"674","GPT3202208","cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6",0.75,202208126,2022080810,1,"fork","Hold open while you read hds free"
"675","GPT3202208","cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6",0.75,202208126,2022080811,1,"fork","Turn it upside down d the tines toothpick"
"676","GPT3202208","cmpl-5kwWzuzq7fYf39Sxrg6A8wQXi3pPH",0.75,202208127,2022080813,2,"fork","hairpin"
"677","GPT3202208","cmpl-5kwWzuzq7fYf39Sxrg6A8wQXi3pPH",0.75,202208127,2022080814,2,"fork","wind chime"
"678","GPT3202208","cmpl-5kwWzuzq7fYf39Sxrg6A8wQXi3pPH",0.75,202208127,2022080815,2,"fork","toothpick"
"679","GPT3202208","cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk",0.75,202208128,2022080817,3,"fork","bookmark in book"
"680","GPT3202208","cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk",0.75,202208128,2022080818,3,"fork","mix paint colors together"
"681","GPT3202208","cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk",0.75,202208128,2022080819,3,"fork","Bend fork in imal shape"
"682","GPT3202208","cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk",0.75,202208128,2022080820,3,"fork","Turn fork upside down d the tines teeth puppet mouth"
"683","GPT3202208","cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk",0.75,202208128,2022080821,3,"fork","Wrap lights around afork d hg it up Christmdecoration"
"684","GPT3202208","cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk",0.75,202208128,2022080822,3,"fork","different colored forks create patterns or words"
"685","GPT3202208","cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk",0.75,202208128,2022080823,3,"fork","music with forks by hitting them against different surfaces"
"686","GPT3202208","cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY",0.75,202208129,2022080825,4,"fork","eat food of course!"
"687","GPT3202208","cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY",0.75,202208129,2022080826,4,"fork","hold up your hair while you put makeup on"
"688","GPT3202208","cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY",0.75,202208129,2022080827,4,"fork","pick something up off the floor that you don't wt touch"
"689","GPT3202208","cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY",0.75,202208129,2022080828,4,"fork","bookmark in book"
"690","GPT3202208","cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY",0.75,202208129,2022080829,4,"fork","In place of chopsticks"
"691","GPT3202208","cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY",0.75,202208129,2022080830,4,"fork","play the trigle in orchestra"
"692","GPT3202208","cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt",0.75,202208130,2022080832,5,"fork","Poke holes in the ground plt seeds"
"693","GPT3202208","cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt",0.75,202208130,2022080833,5,"fork","hair pick"
"694","GPT3202208","cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt",0.75,202208130,2022080834,5,"fork","Stir drink"
"695","GPT3202208","cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt",0.75,202208130,2022080835,5,"fork","Eat food off of it"
"696","GPT3202208","cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt",0.75,202208130,2022080836,5,"fork","Serve food with it"
"697","GPT3202208","cmpl-5kwX7h2HmdqflHSr6YCLxPuMvc9Qt",0.75,202208130,2022080837,5,"fork","apply makeup"
"698","GPT3202208","cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt",0.75,202208131,2022080839,1,"tin can","tin c telephone"
"699","GPT3202208","cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt",0.75,202208131,2022080840,1,"tin can","miniature drum"
"700","GPT3202208","cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt",0.75,202208131,2022080841,1,"tin can","plter for small plts or herbs"
"701","GPT3202208","cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt",0.75,202208131,2022080842,1,"tin can","Create art by painting or decoupaging the outside of tin c"
"702","GPT3202208","cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt",0.75,202208131,2022080843,1,"tin can","jewelry out of recycled tin cs (earrings necklaces bracelets)"
"703","GPT3202208","cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt",0.75,202208131,2022080844,1,"tin can","trashc in your home or office"
"704","GPT3202208","cmpl-5kwXABSmWgzSuzpzhuAm4U7RDZVFt",0.75,202208131,2022080845,1,"tin can","Upcycle empty tin cs inbird feeders"
"705","GPT3202208","cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq",0.75,202208132,2022080847,2,"tin can","vase or flower pot"
"706","GPT3202208","cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq",0.75,202208132,2022080848,2,"tin can","pencil holder"
"707","GPT3202208","cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq",0.75,202208132,2022080849,2,"tin can","Paint it d decoration"
"708","GPT3202208","cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq",0.75,202208132,2022080850,2,"tin can","cdle holder out of it"
"709","GPT3202208","cmpl-5kwXHS5dst3lkrz80bECXE8TD03kq",0.75,202208132,2022080851,2,"tin can","storage container for small objects"
"710","GPT3202208","cmpl-5kwXKcPbCQWGV3YEFNoe7oFP8hkQz",0.75,202208133,2022080853,3,"tin can","ltern: punch holes in the sides of tin c insert cdle d enjoy lovely soft light"
"711","GPT3202208","cmpl-5kwXKcPbCQWGV3YEFNoe7oFP8hkQz",0.75,202208133,2022080854,3,"tin can","wind chime: tie different lengths of string or twine the bottom lip of tin c add some beads or charms for extrdecoration d enjoy the gentle tinkle whenever there's breeze"
"712","GPT3202208","cmpl-5kwXKcPbCQWGV3YEFNoe7oFP8hkQz",0.75,202208133,2022080855,3,"tin can","several small tin cs miniature garden. Place plts inside d decorate the outside however you like"
"713","GPT3202208","cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv",0.75,202208134,2022080857,4,"tin can","Cut the top d bottom off of tin c d vase for flowers"
"714","GPT3202208","cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv",0.75,202208134,2022080858,4,"tin can","cdle holder"
"715","GPT3202208","cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv",0.75,202208134,2022080859,4,"tin can","Poke holes in the sides of tin c d string yarn or ribbon through it garld."
"716","GPT3202208","cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv",0.75,202208134,2022080860,4,"tin can","adorable plter for succulents or cacti."
"717","GPT3202208","cmpl-5kwXOfybLfDlp5VrQoEz5FRLJorWv",0.75,202208134,2022080861,4,"tin can","mini piñatout of small tins cs by filling them with cdy d wrapping them in tissue paper"
"718","GPT3202208","cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb",0.75,202208135,2022080863,5,"tin can","C small trashc"
"719","GPT3202208","cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb",0.75,202208135,2022080864,5,"tin can","C plter"
"720","GPT3202208","cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb",0.75,202208135,2022080865,5,"tin can","cut in half d cdle holders"
"721","GPT3202208","cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb",0.75,202208135,2022080866,5,"tin can","Paint the outside d vase"
"722","GPT3202208","cmpl-5kwXSk7X57oLqIlOYBNdRL8Bl5Fgb",0.75,202208135,2022080867,5,"tin can","pencil holder on your desk"
"723","GPT3202208","cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55",0.8,202208136,2022080869,1,"book","doorstop"
"724","GPT3202208","cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55",0.8,202208136,2022080870,1,"book","start fire"
"725","GPT3202208","cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55",0.8,202208136,2022080871,1,"book","paperweight"
"726","GPT3202208","cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55",0.8,202208136,2022080872,1,"book","help keep table level"
"727","GPT3202208","cmpl-5kwXV0hm5mgQul3gU87QUgHIUVM55",0.8,202208136,2022080873,1,"book","ripped apart d the pages confetti"
"728","GPT3202208","cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr",0.8,202208137,2022080875,2,"book","doorstop"
"729","GPT3202208","cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr",0.8,202208137,2022080876,2,"book","paperweight"
"730","GPT3202208","cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr",0.8,202208137,2022080877,2,"book","coaster"
"731","GPT3202208","cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr",0.8,202208137,2022080878,2,"book","origami paper"
"732","GPT3202208","cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr",0.8,202208137,2022080879,2,"book","confetti"
"733","GPT3202208","cmpl-5kwXZgt2B34xbh0PzmjJW3sd9jaHr",0.8,202208137,2022080880,2,"book","decoration"
"734","GPT3202208","cmpl-5kwXa7dnHMrlGsDb7i0IWLFhuqiHg",0.8,202208138,2022080882,3,"book","paperweight keep papers from flying away"
"735","GPT3202208","cmpl-5kwXa7dnHMrlGsDb7i0IWLFhuqiHg",0.8,202208138,2022080883,3,"book","doorstop keep door from slamming shut"
"736","GPT3202208","cmpl-5kwXa7dnHMrlGsDb7i0IWLFhuqiHg",0.8,202208138,2022080884,3,"book","prop up computer screen"
"737","GPT3202208","cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04",0.8,202208139,2022080886,4,"book","paperweight keep papers from flying away"
"738","GPT3202208","cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04",0.8,202208139,2022080887,4,"book","prop up wobbly table"
"739","GPT3202208","cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04",0.8,202208139,2022080888,4,"book","doorstop"
